query_id,accession_id
A0A919YK92,PF00486.31;PF00072.27
A0A920CT42,PF04297.17
A0A8J7KN57,PF00005.30;PF13304.9
A0A919Y763,PF00486.31;PF00072.27
A0A077M787,PF00072.27;PF00196.22
A0A919Y9P3,PF00005.30
A0A1W1IEJ0,PF00005.30;PF13304.9
A0A1W1IEW4,PF00881.27
A0A150L673,PF00005.30;PF13304.9
A0A150KMI1,PF09335.14
A0A919YDT0,PF16079.8
A0A920CTC6,PF00072.27;PF00486.31
A0A919YKY1,PF00072.27;PF00486.31
A0A7W6B8S7,PF00253.24
A0A1I0W021,PF00005.30
A0A1W1IEB5,PF00005.30;PF13304.9
A0A1W1ICM6,PF01048.23
A0A8J7GU02,PF00072.27;PF00196.22
A0A7W9FLM9,PF00005.30
A0A8J3J1E0,PF00582.29
A0A7W9ZGE9,PF00005.30;PF13304.9
A0A077LSW9,PF00072.27;PF00196.22
A0A077M121,PF00507.22
A0A1W1IJ57,PF00005.30;PF13304.9
A0A5J6WJW4,PF01618.19
A0A1W1IJR1,PF01895.22
A0A919YD40,PF04298.15
A0A1W1IBP5,PF00072.27;PF00196.22
A0A160N639,PF00551.22
A0A920CS45,PF00313.25
F4F3C8,PF03029.20
A0A919Y9L7,PF00005.30
A0A511J890,PF08281.15
S3I9Q0,PF00072.27;PF00486.31
A0A239HQN6,PF00072.27;PF00486.31
A0A1W1IIF8,PF01584.22
A0A177ZJE5,PF01928.24
A0A0L6U2J6,PF09424.13
A0A1C7DJI7,PF01632.22
A0A1C7DIN2,PF03009.20
A0A0C2V4P9,PF07542.14
A0A844EN68,PF00528.25
A0A918NX30,PF01300.21
A0A1C7DHJ4,PF02597.23
A0A4Q1VGE2,PF07729.15;PF00392.24
A0A7G9R3B9,PF00106.28;PF13561.9;PF08659.13
A0A1C7DJG1,PF00085.23
A0A1C7DFL1,PF00072.27;PF00486.31
A0A1C7DJV4,PF02686.18
A0A1M7ZRK7,PF00005.30;PF13304.9
A0A2S6GXG5,PF13561.9;PF00106.28
A0A7G9R165,PF00072.27;PF00196.22
A0A1C7DEX0,PF00005.30;PF13304.9
A0A010RTP8,PF00572.21
A0A1C7DCT8,PF00297.25
A0A5D0TQD6,PF00106.28;PF13561.9
A0A1C7DIV3,PF00005.30
A0A1C7DCP6,PF04542.17
A0A5D0UDK0,PF00072.27;PF00486.31
A0A178A1L6,PF00005.30;PF13304.9
A0A1C7DDP8,PF02597.23
A0A177ZJK3,PF00085.23
A0A177ZI36,PF07702.16;PF00392.24
A0A5D0UGD5,PF01381.25;PF13560.9
A0A1C7DJU1,PF00005.30;PF13304.9
A0A2T0JU98,PF01037.24;PF13412.9;PF13404.9
A0A562SF32,PF03652.18
A0A5D0U3X5,PF04149.15
A0A1C7DC64,PF02639.17
A0A1C7DBX5,PF00005.30
A0A1C7DEH6,PF00072.27;PF00196.22
A0A2S6GFJ4,PF01765.22
A0A1C7DIA3,PF13669.9;PF00903.28
A0A5D0U9D8,PF14588.9;PF01042.24
A0A844ECZ8,PF00072.27;PF00486.31
A0A1I3A5B4,PF13834.9
A0A2S6GSW9,PF00072.27;PF00486.31
A0A1C7DD12,PF06257.14
D3RQW1,PF00005.30;PF13304.9
A0A211YS43,PF13302.10
A0A1L8QWH5,PF00189.23;PF07650.20
A0A1L8QNN5,PF00005.30;PF13304.9
A0A7G9R359,PF00072.27
A0A0L6TYE0,PF00072.27;PF00486.31
A0A2S6GQY5,PF00005.30;PF13304.9
A0A0A0NHL5,PF08281.15
A0A0C2YH05,PF00005.30;PF13304.9
A0A0F0GPN9,PF13561.9;PF00106.28;PF08659.13
A0A1C7DBU8,PF00528.25
A0A4R6GI25,PF01899.19
A0A1C7DCG0,PF02561.17
A0A2T0K6U0,PF12802.10;PF01047.25
A0A3L8RIJ9,PF03259.20
A0A839QT13,
A0A150KU07,
A0A150L771,
A0A0A0NCX1,
A0A150L894,
A0A2T0KH91,
A0A150KL10,
