query_id,accession_id
D1A3T5,PF02754.19
D1ADW4,PF00300.25
D1A361,PF03719.18;PF00333.23
A0A150M051,PF00436.28
D1ABQ3,PF14542.9
D1AD24,PF03029.20
D1A853,PF00027.32;PF13545.9
A0A150L9J5,PF00486.31;PF00072.27
A0A150M356,PF00119.23
A0A150L5A0,PF13686.9;PF02635.18
A0A150LDW7,PF14278.9;PF00440.26
A0A150LHJ5,PF01740.24
D1A552,PF00719.22
A0A150M0K8,PF00215.27
A0A150L6F8,PF05521.14
D1AEQ3,PF02537.18
D1AEF3,PF13302.10
D1A3E5,PF05995.15
A0A150L8P2,PF00578.24;PF08534.13
D1AA09,PF08592.14
A0A150LBU9,PF07670.17
D1A777,PF01614.21;PF09339.13
D1A2P5,PF13561.9;PF00106.28;PF08659.13
D1A5X9,PF17932.4;PF00440.26
D1AED7,PF08281.15;PF04545.19
D1A976,PF06210.14
A0A150KVK9,PF00072.27;PF00486.31
D1AD41,PF03167.22
D1A6Y1,PF01796.20
A0A150LTP2,PF00132.27
A0A150LLT1,PF03079.17
D1AAZ3,PF13404.9;PF01037.24;PF13412.9
A0A150LDX3,PF02583.20
D1A3T0,PF02909.20
D1A8V8,PF13628.9
D1A745,PF00196.22;PF00072.27
D1AEC2,PF01810.21
D1A620,PF01750.21
D1A873,PF02575.19
D1AEM3,PF03013.17
D1A3W8,PF13466.9;PF01740.24
D1AAS6,PF00440.26
D1AAM2,PF00005.30;PF13304.9
D1AEA2,PF00072.27;PF00196.22
D1A7Z7,PF12804.10
D1ACE0,PF03029.20
D1A8Q0,PF04149.15
D1ABC3,PF00717.26;PF01726.19
A0A150M0M6,PF01883.22
D1A9T7,PF20242.1
A0A150M4E3,PF00072.27
A0A150L5E7,PF04297.17
D1A7R6,PF00117.31
A0A150L4V3,PF01925.22
D1ADR9,PF02566.22
D1A4E3,PF01327.24
D1A5B9,PF13580.9
A0A150LSV0,PF01176.22
A0A150LF96,PF00528.25
A0A150M3C2,PF00005.30;PF13304.9
A0A150LMK5,PF00528.25
D1A7I1,PF04545.19;PF08281.15
D1AD31,PF03259.20
A0A150LZ53,PF02525.20
A0A150L433,PF04232.15
A0A150M6B6,PF00486.31;PF00072.27
D1A352,PF01176.22
A0A150LZI7,PF00072.27;PF00486.31
D1A6F2,PF02742.18;PF01325.22
D1ADN2,PF07336.14;PF11706.11
D1A2N8,PF10025.12
D1A811,PF05685.15
A0A150LBL3,PF00005.30;PF13304.9
D1AEJ0,PF02627.23
A0A150LGW1,PF02302.20
A0A150LW09,PF00557.27
D1ABB6,PF04542.17
D1AAG3,PF03259.20
D1AAU5,PF00574.26
D1A311,PF17252.5
D1A7G4,PF03965.19
A0A150LBI6,PF02609.19
D1A5U6,PF04149.15
A0A150LDT4,PF03819.20
D1A2V1,PF13412.9;PF13404.9;PF01037.24
A0A150LEJ9,PF00072.27;PF00486.31
A0A150LZ79,PF00825.21
D1ACY2,PF05532.15
D1ACZ9,PF04149.15
D1A8D7,
D1A8B9,
D1ACK9,
D1A5V4,
D1AF47,
D1A1Y8,
D1ABH3,
A0A150M4L3,
D1ABA4,
D1A2C8,
D1A4F6,
