query_id,accession_id
A0A7W6X8U1,PF00072.27
A0A4Y1ZE59,PF00072.27;PF00196.22
A0A2T4QP85,PF00072.27;PF00486.31
A0A0C3JR80,PF01809.21
A0A0B8NSN5,PF00072.27;PF00486.31
A0A126Y471,PF00293.31
A0A4Y1ZBB1,PF07873.14
A0A090ZJA4,PF00072.27;PF00486.31
A0A090Y538,PF00210.27
A0A2L1TU18,PF00005.30;PF13304.9
A0A2L1TUH7,PF01058.25
A0A2A2UFP4,PF00106.28;PF13561.9;PF08659.13
A0A4Y3T8M9,PF07561.14
A0A0R2YIE8,PF00238.22
A0A173U7Y2,PF00166.24
A0A3E0JC56,PF01316.24;PF02863.21
A0A150L9U9,PF04542.17;PF08281.15
A0A173UH59,PF00005.30;PF13304.9
A0A3D8VSA2,PF00072.27
A0A150LCV1,PF01323.23;PF13462.9
A0A444GJZ2,PF13561.9;PF00106.28;PF08659.13
A0A150LAL0,PF11007.11
A0A3S9ZIS3,PF03713.16
A0A150KY26,PF00300.25
A0A2V1M4T3,PF00072.27;PF00486.31
A0A1R1DMS2,PF00528.25
A0A7D4HR46,PF00411.22
A0A2V1MBG3,PF00893.22
A0A1R1DN27,PF02535.25
A0A150KWZ5,PF01047.25
A0A150KNH6,PF10676.12
A0A117NYF3,PF12802.10
A0A386PIN5,PF01220.22
A0A100VMW2,PF03780.16
A0A150KN67,PF01230.26;PF11969.11
A0A1R1BMU6,PF01638.20
A0A0U0D3Y2,PF00005.30;PF13304.9
A0A386PEV5,PF00072.27;PF00486.31
S5VES3,PF00196.22
A0A1I7KDY1,PF01527.23
A0A150LB15,PF00005.30
A0A6G4AVQ7,PF03259.20
A0A1Y0CSX4,PF00072.27;PF00486.31
A0A150LG72,PF10502.12
A0A3S9ZPV8,PF00072.27;PF00196.22
A0A1R1DLU1,PF00893.22
A0A386PE42,PF00005.30;PF13304.9
A0A150KNG3,PF00923.22
A0A444GZ00,PF00392.24;PF07729.15
A0A1R1BGV6,PF05130.15
A0A0R2Z2N6,PF00216.24
A0A5D4T6S8,PF10750.12
A0A1L3MF71,PF10611.12
A0A3E0J683,PF07702.16;PF00392.24
A0A101S4Y1,PF04542.17
A0A173TP36,PF00072.27;PF00486.31
A0A3D8VTW9,PF00137.24
A0A2V1MAP7,PF07729.15;PF00392.24
A0A1R1DU98,PF00588.22
A0A3D8VGB3,PF02142.25
A0A3Q9KTV6,PF01329.22
A0A117R564,PF00486.31;PF00072.27
A0A150L7C4,PF04542.17;PF04545.19
A0A0U5FKW2,PF00072.27
A0A117R4F8,PF00072.27
A0A3S9ZQ27,PF02580.19
A0A150KPD5,PF07702.16;PF00392.24
Q2YCZ5,PF01725.19
A0A150KN66,PF00005.30
A0A386PLW1,PF00005.30
A0A1S8T257,PF02082.23
A0A150L795,PF00215.27
A0A1Y0CHD8,PF17136.7
A0A150KTR2,PF00557.27
A0A173UDW6,PF00269.23
A0A4Q2ANE8,PF13561.9;PF00106.28;PF08659.13
A0A4R3HVL3,PF00005.30
A0A1K2E675,PF00072.27;PF00196.22
A0A4V1PRT9,PF01810.21
A0A4R3HNM8,PF00005.30
A0A0R1HS65,PF09148.13
A0A1S6RKI7,PF01872.20
A0A0M2GYK2,PF13561.9;PF00106.28;PF08659.13
A0A5J6FAT0,PF04149.15
A0A7Z0GMQ2,PF17932.4;PF00440.26
A0A0R1HKT3,PF00005.30;PF13304.9
A0A256FML2,PF01258.20
A0A4S5E3L2,PF11305.11
A0A7G9RIW0,PF00005.30
F2R8V1,PF01037.24;PF13404.9;PF13412.9
A0A4R5NS53,PF01197.21
A0A7J9UU80,PF01047.25
A0A4R5NUF8,PF03960.18
A0A918CZ78,PF00420.27
A0A256EZ94,
A0A0C4XZF9,
A0A0U5FN07,
A0A101S161,
A0A1K1XI65,
A0A150KJC3,
