query_id,accession_id
A0A8I1DC90,PF01520.21
A0A8I1DF36,PF15714.8
A0A8I1ACK6,PF01323.23
A0A0K8J4U2,PF00829.24
A0A8I1A6E3,PF04542.17
A0A8I1ABY7,PF00196.22;PF00072.27
A0A8I1AE53,PF00297.25
A0A0K8J2A1,PF02146.20
A0A8I1A796,PF00510.21
A0A8I1AEF8,PF06107.14
A0A0K8J783,PF00892.23
A0A8I1A3C8,PF06014.14
A0A8I1DBH1,PF03862.16
A0A8I1AE64,PF00347.26
A0A8I1A851,PF02082.23
A0A8I1A5M5,PF00551.22
A0A8I1DBU3,PF01632.22
A0A8I1AFW4,PF00072.27;PF00486.31
A0A8I1DFJ5,PF00072.27;PF00486.31
A0A8I1DGA5,PF01248.29
A0A8I1AHR4,PF01557.21
A0A8I1A431,PF04172.19
A0A8I1DEQ0,PF00578.24;PF08534.13;PF10417.12
A0A8I1DEZ9,PF01783.26
A0A0K8J4P1,PF00072.27;PF00486.31
A0A8I1ACD3,PF00574.26
A0A8I1ABV7,PF00213.21
A0A8I1ABC5,PF08359.14;PF00440.26;PF17932.4
A0A8I1DEC5,PF00829.24
A0A8I1AGR4,PF00366.23
A0A8I1AAN4,PF00005.30;PF13304.9
A0A8I1ACX2,PF00005.30
A0A8I1AAV8,PF00005.30;PF13304.9
A0A8I1DBQ6,PF13561.9;PF00106.28;PF08659.13
A0A8I1AAZ1,PF16576.8;PF13437.9;PF13533.9
A0A8I1AE24,PF00072.27;PF00486.31
A0A8I1AF60,PF01048.23
A0A8I1DFG3,PF00072.27;PF00486.31
A0A8I1DFQ1,PF00312.25
A0A8I1ABU3,PF03602.18
A0A8I1AGS3,PF01176.22
A0A8I1AFC4,PF02629.22;PF06971.16
A0A0K8J2U1,PF00005.30;PF13304.9
A0A8I1DEV1,PF00849.25;PF01479.28
A0A8I1A8H8,PF00072.27;PF00486.31
A0A8I1AB88,PF01047.25
A0A8I1DDS0,PF00383.26;PF08211.15
A0A8I1AB44,PF00486.31;PF00072.27
A0A8I1A9I0,PF08868.13
A0A8I1AEP5,PF14089.9
A0A8I1AB95,PF01475.22
A0A8I1DBM2,PF00005.30;PF13304.9
A0A8I1DF78,PF00072.27;PF00486.31
A0A0K8J524,PF00005.30
A0A8I1AAS6,PF01592.19
A0A0K8J530,PF00528.25
A0A8I1DFX6,PF03960.18
A0A8I1A3B8,PF00392.24
A0A8I1DC76,PF02686.18
A0A0K8J2X6,PF00276.23
A0A8I1AHH8,PF13581.9
A0A8I1DF46,PF00072.27;PF00196.22
A0A8I1DFA3,PF01106.20
A0A8I1DDT8,PF04542.17;PF04545.19
A0A0K8J4Y0,PF02915.20
A0A8I1ADV2,PF01812.23
A0A8I1AFT6,PF13443.9
A0A8I1A6S8,PF02632.17
A0A0K8J8R4,PF00072.27;PF00486.31
A0A0K8J318,PF01522.24
A0A0K8J5N1,PF00005.30
A0A8I1ABX0,PF00475.21
A0A8I1AEK6,PF00687.24
A0A8I1AB50,PF01625.24
A0A8I1DFQ7,PF00313.25
A0A8I1DDL7,PF02565.18;PF11967.11
A0A8I1A997,PF13185.9
A0A8I1A2L7,PF13581.9;PF02518.29
A0A8I1DCN1,PF00203.24
A0A8I1AEI6,PF00005.30;PF13304.9
A0A8I1ADY9,PF10502.12
A0A8I1A7F8,PF09335.14
A0A8I1AAL4,PF00227.29
A0A8I1AAQ1,PF13669.9;PF00903.28
A0A0K8J468,PF02452.20
A0A8I1AAP3,PF06265.14
A0A8I1ADW3,PF10628.12
A0A8I1DG83,PF07873.14
A0A8I1A944,PF08863.13
A0A8I1A6R3,PF09685.13
A0A178U5B7,PF00677.20
A0A178TVW7,PF01411.22;PF07973.17
A0A178U1N0,PF02152.21
A0A178TVN6,PF00005.30;PF12399.11
A0A178TWR7,PF01327.24
A0A178U194,PF02682.19
A0A178U3Y8,PF00005.30
A0A0K8J453,
A0A8I1AAL8,
A0A8I1DDH8,
