query_id,accession_id
A0A2N5NBY8,PF00571.31
A0A7W9AX38,PF01047.25
A0A7G7BRV3,PF01883.22
A0A135L1H7,PF00072.27;PF00486.31
A0A1I6UQ37,PF00106.28;PF13561.9
A0A7G7BV55,PF00583.28;PF13508.10
A0A919DRK0,PF00486.31;PF00072.27
A0A239YNC9,PF03703.17
A0A7Z0EFC7,PF00072.27;PF00486.31
A0A7G7BJP8,PF00444.21
A0A2N5N737,PF13561.9;PF00106.28;PF08659.13
A0A2N5N5L0,PF00216.24
A0A1H9B3A1,PF00929.27
A0A2N5N9K9,PF00578.24;PF08534.13
A0A1I5YJH9,PF00072.27
A0A841D9M1,PF00072.27;PF00196.22
A0A2N5ND90,PF00005.30
A0A2N5ND89,PF00255.22
Q5FK69,PF13302.10;PF00583.28
A0A2N5N3N1,PF01152.24
A0A918ZSK5,PF07729.15;PF00392.24
A0A918ZTE4,PF00072.27;PF00196.22
A0A1I6SE75,PF00475.21
A0A2N5N090,PF02575.19
A0A239ZIR7,PF13561.9;PF00106.28;PF08659.13
A0A2N5NB05,PF12986.10
A0A2N5N2M5,PF01522.24
A0A1I6WJD5,PF03597.18
A0A7Z0EFT5,PF07729.15;PF00392.24
A0A1H9AHW8,PF00588.22
A0A2N5N225,PF09335.14
A0A919A6U6,PF00578.24;PF08534.13
A0A841D0G9,PF00072.27;PF00196.22
A0A1I5YL36,PF13500.9
A0A4R6BBS5,PF13331.9
A0A2N5N694,PF00005.30
A0A919A7H3,PF00072.27;PF00486.31
A0A0M3V8P8,PF00253.24
A0A1U7JEW8,PF00072.27;PF00486.31
A0A2N5N612,PF00005.30
A0A2N5N0R1,PF00486.31;PF00072.27
A0A1I5TMT4,PF00106.28;PF13561.9
A0A7G7BUX8,PF12028.11
A0A841DB83,PF00072.27;PF00196.22
A0A841DFT3,PF00072.27;PF00196.22
A0A1I6V843,PF00430.21;PF05405.17
A0A2N5N7A7,PF01245.23
A0A841DIF7,PF00440.26
A0A0B2BWI1,PF03449.18;PF01272.22
A0A239ZIN9,PF02502.21
A0A090MWF5,PF00005.30
A0A4R6BHA5,PF02542.19
A0A841D6N9,PF00005.30;PF13304.9
A0A239YK87,PF00005.30;PF13304.9
A0A2N5N999,PF01330.24;PF14520.9
A0A1I3HEI7,PF00528.25
A0A841DF35,PF00072.27;PF00196.22
A0A7G7BDD8,PF03551.17
A0A135L279,PF09335.14
A0A2N5NAV9,PF00440.26
A0A135L4T3,PF09335.14
A0A240AAB7,PF03946.17;PF00298.22
A0A135L5V1,PF00440.26
A0A1U7JDD7,PF04344.16
A0A7Z0J6P8,PF07729.15;PF00392.24
A0A239ZNC5,PF04238.15
A0A2N5N8J0,PF03862.16
A0A919A1H0,PF19599.2
A0A4R6BQW8,PF02616.17
A0A239YPE4,PF01206.20
A0A7G7BMQ4,PF00072.27;PF00196.22
A0A841DBZ7,PF00486.31;PF00072.27
R9L9E8,PF01632.22
R9LIK0,PF00829.24
Q03AN9,PF00072.27;PF00486.31
R9L9A5,PF00072.27;PF00486.31
R9LK38,PF04542.17;PF08281.15;PF04545.19
A0A0F7VTP4,PF00300.25
A0A4S2DP12,PF00005.30
A0A837RFW6,PF00005.30;PF13304.9
W1SP72,PF03167.22
A0A7Y9EEM9,PF00005.30;PF13304.9
R9LHD7,PF02417.18
W1SFZ6,PF00005.30;PF13304.9
R9LFZ2,PF00596.24
W1SFT6,PF00072.27;PF00196.22
Q3JEV7,PF06041.14
A0A4R2RNF8,PF01176.22
R9LKA5,PF01475.22
W1SR59,PF00005.30;PF13304.9
A0A1I2DK12,PF00072.27;PF00196.22
A0A1G5PUM4,PF00005.30
R9LA73,PF00583.28;PF13508.10;PF13673.10
A0A2W4EP69,PF00775.24;PF12391.11
A0A0H2M6Z7,PF00005.30
A0A0R0D0K8,PF04002.18;PF20582.1
W1SPW2,PF13456.9
A0A074MTJ8,PF13561.9;PF00106.28;PF08659.13
A0A1H0UY08,PF00072.27;PF00486.31
A0A2N5N5L1,
