query_id,accession_id
A0A101QLF7,PF00072.27;PF00196.22
A0A1I7DKN4,PF00072.27;PF00486.31
A0A2X4UEY0,PF01791.12
A0A2X4UJJ9,PF00072.27;PF00196.22
A0A6L9Q8E2,PF00893.22
A0A8J3W557,PF02585.20
A0A117QC86,PF03551.17
A0A245ZKM7,PF02630.17
A0A4R6C0F0,PF01035.23
A0A8J3W3A7,PF00440.26
S4NPZ0,PF10369.12;PF01842.28;PF13710.9
A8FD01,PF05239.19
A0A101QMW7,PF01037.24
A0A1I4NND8,PF00923.22
A0A6L9QNI8,PF12697.10
A0A8J3RKU9,PF00072.27;PF00486.31
A0A849CDT2,PF00072.27;PF00196.22
A0A1I2JC33,PF01510.28
A0A1I2IMG7,PF00106.28;PF13561.9
A0A1I2J7L5,PF00117.31
A0A1I2HYP6,PF03449.18;PF01272.22
A0A1I2K1R0,PF00347.26
A0A1I2JZL3,PF02472.19
A0A1I2JYP9,PF00416.25
A0A1I2H2J5,PF04351.16
A0A1I2KCA8,PF00106.28;PF13561.9;PF08659.13
A0A1I2IT56,PF03100.18
A0A1I2HR43,PF02472.19
A0A1I2K582,PF00828.22
A0A1I2J754,PF03776.17
A0A1I2J2D4,PF06026.17
A0A1I2I6J5,PF00186.22
A0A1I2H7C2,PF00825.21
A0A1I2IFA8,PF01176.22
A0A1I2IRE4,PF01975.20
A0A1I2IWY8,PF01012.24
A0A1I2HKJ2,PF00691.23;PF13488.9
A0A1I2H2C5,PF00106.28;PF13561.9
A0A1I2H520,PF02580.19
A0A1I2HSJ1,PF00574.26
A0A1I2JUL5,PF02823.19
A0A1I2K6Q7,PF00255.22
A0A1I2K792,PF00596.24
A0A1I2IVF9,PF06271.15
A0A1I2IDG6,PF04377.18;PF04376.16
A0A1I2J401,PF02566.22
A0A1I2HV68,PF00072.27;PF00196.22
A0A1I2KCV8,PF00072.27;PF00486.31
A0A1I2IYW3,PF00216.24
A0A1I2JYW1,PF00005.30
A0A1V9C5T7,PF04542.17;PF04545.19
A0A1V9CRG8,PF02302.20
A0A7H1RVP0,PF08868.13
A0A1V9C6Y4,PF01475.22
A0A7H1RRC9,PF00994.27
A0A7H1RSN0,PF07977.16
A0A1V9CAX2,PF01196.22
A0A7H1RTI7,PF09335.14
A0A7H1RUF2,PF01022.23
A0A7H1RWU2,PF00005.30;PF13304.9
A0A0D0RUS5,PF07883.14
A0A7H1RX15,PF04140.17
A0A7H1RXK2,PF02566.22
A0A1V9C795,PF04542.17
A0A7H1RXA8,PF01575.22
A0A7H1RR98,PF01121.23
A0A0D0S086,PF04140.17
A0A7H1RYP0,PF00216.24
A0A7H1RUU2,PF00005.30;PF13304.9
A0A7H1RZQ5,PF07702.16;PF00392.24
A0A1V9C0X3,PF01047.25;PF12802.10
A0A1V9C046,PF06949.14
A0A1V9C7Y9,PF01316.24;PF02863.21
A0A7H1RYZ7,PF00072.27;PF00486.31
A0A1M6QWU9,PF01047.25
A0A0D0S1S6,PF00005.30
A0A1V9CIG2,PF00893.22
A0A1V9C292,PF03741.19
A0A7H1RXD5,PF09335.14
A0A7H1RZW1,PF00515.31;PF07719.20;PF13181.9;PF13414.9;PF13424.9;PF13432.9;PF13428.9;PF13431.9;PF14559.9;PF13174.9;PF13176.9;PF13371.9
A0A1V9CU94,PF00293.31
A0A7H1SA59,PF00436.28
A0A1V9C1X7,PF01475.22
A0A1V9CQE4,PF00238.22
A0A1V9CBF1,PF13561.9;PF00106.28
A0A1V9CQW5,PF01507.22
A0A7H1RY28,PF00528.25
A0A0D0Q7S6,PF00581.23
A0A1V9C9A7,PF10676.12
A0A7H1RU18,PF01799.23
A0A7H1RXQ7,PF12146.11;PF00561.23;PF12697.10
A0A7H1RRA2,PF00486.31;PF00072.27
A0A0D0S057,PF00005.30;PF13304.9
A0A7H1RWN6,PF01965.27
A0A0D0S0F7,PF00466.23
A0A0D0Q5G5,PF11256.11
A0A0D0QYQ4,PF12945.10;PF07238.17
A0A0D0QAB7,PF11146.11
A0A066TUE8,
A0A7H1RYH3,
