query_id,accession_id
A0A1I0SKZ3,PF02660.18
A0A562D176,PF00581.23
A0A562D7P1,PF00005.30
A0A562DLD8,PF02599.19
A0A1I0SZ68,PF00005.30;PF13304.9
A0A562D8T2,PF07977.16
A0A562DJ50,PF00072.27
A0A1I0SS84,PF09148.13
A0A1I0T029,PF10676.12
A0A1I0SST7,PF03948.17;PF01281.22
A0A1I0SQB8,PF01765.22
A0A1I0TCD8,PF04977.18
A0A1I0TCI5,PF07873.14
A0A1I0TRA5,PF17932.4;PF00440.26
A0A1I0T8U3,PF07702.16;PF00392.24
A0A562D9R3,PF00005.30
A0A562D3B7,PF01625.24
A0A1I0T9N9,PF00005.30;PF13304.9
A0A562DH80,PF01668.21
A0A1I0SQY6,PF00886.22
A0A1I0T8T0,PF01923.21
A0A1I0SN90,PF00005.30;PF13304.9
A0A1I0SJH6,PF14794.9;PF01588.23
A0A562D5P2,PF04452.17;PF20260.1
A0A562D500,PF00072.27;PF00196.22
A0A1I0SLP9,PF00557.27
A0A1I0TTJ3,PF00072.27;PF00196.22
A0A562D3C0,PF01584.22
A0A1I0T3M0,PF00033.22;PF13631.9
A0A1I0T2W6,PF00730.28;PF00633.26
A0A1I0TA78,PF00828.22
A0A562CYV9,PF00543.25
A0A1I0TR09,PF02583.20
A0A1I0STA2,PF00436.28
A0A1I0T0I3,PF00440.26
A0A562DZY7,PF01330.24;PF14520.9
A0A562DLQ3,PF00578.24;PF08534.13
A0A1I0SLS7,PF01894.20
A0A562DLB3,PF02482.22
A0A562E806,PF00849.25
A0A562CZI8,PF04002.18;PF20582.1
A0A1I0SJ44,PF00571.31;PF01842.28
A0A1I0SG47,PF13649.9;PF13489.9;PF08241.15;PF08242.15
A0A1I0SRE8,PF01192.25
A0A1I0TJ44,PF09335.14
A0A1I0TQT1,PF00005.30;PF13304.9
A0A1I0TMZ4,PF00072.27;PF00486.31
A0A562D857,PF00313.25
A0A562DZD8,PF01037.24;PF13412.9;PF13404.9
A0A562E393,PF00005.30
A0A562DKX0,PF00834.22
A0A1I0T4B4,PF07408.14
A0A1I0TJU1,PF08503.13;PF00132.27;PF14602.9
A0A1I0SY10,PF03885.16
A0A562DHC9,PF01475.22
A0A562DIP9,PF00707.25;PF05198.19
A0A562E0W6,PF04977.18
A0A562D072,PF13561.9;PF00106.28;PF08659.13
A0A1I0TAA5,PF00252.21
A0A1I0SXQ8,PF04020.16
A0A5D3WMM1,PF05157.18
A0A5D3WIM5,PF00216.24
A0A1I0TBX7,PF05848.14;PF17727.4
A0A1I0TNU1,PF02416.19
A0A1I0SU24,PF01464.23
A0A1I0SH06,PF03775.19
A0A1I0THC4,PF14152.9
A0A562D1K9,PF00528.25
A0A562E2E5,PF13561.9;PF00106.28;PF08659.13
A0A1I0SQU0,PF04297.17
A0A1I0T3K1,PF03819.20
A0A1I0T669,PF01783.26
A0A1I0TTC9,PF13686.9;PF02635.18
A0A1I0TQJ4,PF10263.12
A0A1I0SMM2,PF12464.11;PF00132.27;PF14602.9
A0A1I0TYW2,PF01475.22
A0A1I0T968,PF04055.24;PF13394.9
A0A1I0T9G7,PF00381.22
A0A1I0SGH2,PF06135.15
A0A562DHF0,PF09278.14;PF13411.9;PF00376.26
A0A1I0T5Y2,PF01252.21
A0A1I0T580,PF00072.27
A0A1I0SK23,PF02664.18
A0A1I0SJK8,PF00581.23
A0A1I0TPS8,PF02537.18
A0A1I0THY8,PF07729.15;PF00392.24
A0A1I0T2V0,PF00072.27;PF00486.31
A0A1I0SQZ5,PF13561.9;PF00106.28;PF08659.13
A0A1I0TZT5,PF00583.28
A0A1I0SHD6,PF01475.22
A0A1I0SVZ7,PF06855.15
A0A1I0SYF0,PF00072.27;PF00196.22
A0A562D3Y7,PF01037.24;PF13412.9;PF13404.9
A0A1I0SGM7,
A0A562E7Q2,
A0A562DK65,
A0A562DKT5,
A0A1I0SXH0,
A0A1I0SH52,
A0A562CY03,
