query_id,accession_id
A0A1G9JJ02,PF13452.9
A0A512J9M8,PF13419.9;PF00702.29;PF12710.10
A0A259U6I6,PF00831.26
A0A7G6YAZ5,PF00005.30;PF13304.9
A0A4V2YUW3,PF00072.27;PF00196.22
A0A4Q2IT58,PF00430.21
A0A512JAT8,PF10604.12
A0A0N0H4B8,PF00072.27;PF00196.22
A0A7M2SVG9,PF04542.17;PF04545.19;PF08281.15
A0A7M2SJI3,PF00196.22;PF00072.27
A0A1G9JVT9,PF07729.15;PF00392.24
A0A233SPM2,PF00072.27;PF00196.22
A0A0N1JXU5,PF00196.22;PF00072.27
A0A1G9I4P6,PF00072.27;PF00196.22
A0A233SMQ7,PF00210.27
A0A562NKD4,PF06240.16
A0A0N0XZX2,PF02467.19
A0A0N0Y372,PF01467.29
A0A1G9BSG3,PF00072.27;PF00196.22
A0A1G8U8G0,PF17754.4;PF00440.26
A0A1G8Z220,PF00106.28;PF13561.9;PF08659.13
A0A542YMK1,PF00072.27;PF00196.22
A0A4V2YTU3,PF13561.9;PF00106.28;PF08659.13
A0A0N0GWA3,PF04149.15
A0A178YSZ8,PF00005.30;PF13304.9
A0A0F0KY65,PF00072.27;PF00486.31
A0A5J6ESF5,PF00072.27;PF00486.31
A0A172YYL2,PF00005.30
A0A4Y9FY05,PF03477.19
A0A1H9UTP7,PF00440.26
Q5HP52,PF01475.22
A0A5J6EN96,PF00392.24;PF07729.15
A0A1H9KR33,PF03621.16
A0A5J6EXT6,PF00072.27;PF00486.31
A0A1H9BFY5,PF00297.25
A0A0W1AWN1,PF00072.27;PF00486.31
A0A0W1AYA2,PF00420.27
A0A0U2VDV7,PF02223.20
A0A178YSW3,PF13561.9;PF00106.28;PF08659.13
A0A4Y9FVT1,PF02583.20
A0A0F0KCM6,PF11305.11
S2KIR1,PF00005.30
A0A5J6ELE3,PF01553.24
A0A1H9MKG8,PF00196.22;PF00072.27
A0A0F0KRK7,PF01668.21
A0A2N8PP36,PF00994.27
A0A7X0FT32,PF01037.24
A0A168LG15,PF00581.23
A0A419SIM5,PF00196.22
A0A168P3Q5,PF01944.20
A0A921G2L2,PF07702.16;PF00392.24
A0A168NBY1,PF00005.30;PF13304.9
A0A168PQG3,PF04542.17;PF08281.15
A0A2N8PHP1,PF13459.9;PF13370.9
A0A921KBR0,PF00072.27;PF00196.22
A0A419SJ69,PF00440.26
A0A432PRH0,PF00528.25
A0A162K758,PF17136.7
A0A7X0FZ18,PF13404.9;PF13412.9;PF01037.24
A0A1U7M6V1,PF09578.13
A0A921FXA7,PF00005.30;PF13304.9
A0A8I0TN63,PF01730.19
A0A419SNU4,PF00005.30;PF13304.9
A0A7X0FTD1,PF01613.21
A0A7Y2PZY6,PF00072.27;PF00486.31
A0A8I0TP64,PF13561.9;PF00106.28
A0A2N8P7V2,PF02909.20
D4YHV4,PF00380.22
A0A101N249,PF00005.30
A0A923KNE1,PF00005.30;PF13304.9
A0A162LWG1,PF02146.20
A0A221W166,PF17920.4;PF00440.26
A0A921KET1,PF00005.30;PF13304.9
A0A419SK69,PF00005.30;PF13304.9
D4YIQ7,PF00163.22;PF01479.28
A0A168Q7I4,PF00486.31;PF00072.27
A0A921KE52,PF11118.11
A0A1H3I1S5,PF02397.19
A0A168QUI2,PF00072.27;PF00486.31
A0A921FZC2,PF00572.21
A0A168QUK6,PF00072.27;PF00196.22
A0A2N8PNC7,PF01037.24
A0A1I3RWY3,PF00472.23
A0A918SDY4,PF02467.19
A0A168MN61,PF00072.27;PF00196.22
A0A7X0FUV4,PF00072.27;PF00486.31
A0A7X0FWH1,PF09335.14
A0A7X0G6D8,PF04149.15
D4YJ80,PF01022.23
A0A921KDS5,PF00072.27;PF00486.31
A0A2N8PLP9,PF00072.27;PF00196.22
A0A7Y2Q281,PF00005.30
A0A419SEQ8,PF13419.9;PF00702.29;PF12710.10
A0A7Y2M0Y9,PF13302.10
A0A918VMK6,PF00072.27;PF00196.22
A0A419SNH9,
A0A7X0G6C9,
G7GQN9,
A0A1H2LHR9,
A0A921G0Y1,
