query_id,accession_id
A0A127Q8P2,PF03795.17
A0A1G9M7M1,PF02416.19
A0A660LHB3,PF13561.9;PF00106.28
A0A7W7WJC3,PF00072.27;PF00196.22
A0A1G9N7N9,PF01323.23
A0A1H9R3H9,PF14279.9
A0A2A4HWS1,PF00072.27;PF00486.31
A0A2A4HYJ7,PF06676.14
A0A841L2P3,PF00381.22
A0A918BPD8,PF13977.9
A0A1I4YYK7,PF01230.26
A0A542DE21,PF00072.27;PF00196.22
A0A542DBQ1,PF03259.20
A0A1G9M0R4,PF00383.26;PF08211.15
A0A1C3N0Y3,PF13466.9
A0A1G9MKZ3,PF01245.23
A0A1G9TZZ9,PF00430.21
A0A1G9XJC2,PF01632.22
A0A542DKC7,PF00486.31
A0A1G9RIX3,PF04854.17
A0A1H8TDU1,PF00216.24
A0A1H9VAH0,PF00072.27;PF00486.31
A0A344TW64,PF01475.22
A0A1G9LQN0,PF01944.20
A0A1H9KC44,PF04149.15
A0A4Y3PGL6,PF13419.9;PF00702.29;PF09419.13
A0A4Y3PPB4,PF00072.27;PF00486.31
A0A2P8FDE1,PF00005.30
A0A4Y3PQB2,PF01127.25
A0A265E7F4,PF04290.15
A0A4Y3PM33,PF00005.30
A0A7W8CSG9,PF14602.9;PF00132.27
W4VN18,PF14278.9
C5ABP1,PF00005.30
A0A640SKA9,PF04978.15
C5T9S7,PF00076.25
A0A7W8CTJ3,PF00486.31;PF00072.27
A0A7W7MR33,PF00196.22;PF00072.27
A0A7W8CTG6,PF01643.20
A0A7W8CVG9,PF00583.28;PF13673.10;PF13302.10;PF13508.10;PF13420.10
A0A0M2HAB1,PF00005.30;PF13304.9
A0A640SF66,PF00072.27;PF00196.22
A0A4Y3PCU4,PF00486.31;PF00072.27
A0A5S4FZM1,PF00072.27;PF00196.22
H0R1J9,PF00293.31
A0A4Y3PJG9,PF00072.27
C5TBJ8,PF00571.31
C5T662,PF00486.31;PF00072.27
H0QZN0,PF01230.26
A0A2P8FG13,PF09374.13;PF05838.15
A0A4Y3PH66,PF03473.20
A0A1H7Y075,PF13185.9
A0A5J6Z1U9,PF13673.10;PF13508.10;PF00583.28
A0A7W8CWS2,PF00156.30
A0A7W8FUS3,PF01182.23
W4VR03,PF19136.3
A0A4Y3PGP1,PF04542.17;PF08281.15;PF04545.19
A0A1M4W4Y0,PF00253.24
A0A073JSK6,PF04070.15
A0A940T3Q0,PF12802.10
A0A1I0Z8H6,PF00196.22
A0A4R7LSL6,PF13561.9;PF00106.28;PF08659.13
A0A2U2ANT7,PF09976.12
A0A1G8FRS6,PF00486.31;PF00072.27
A0A398B0I4,PF00072.27;PF00486.31
A0A398B9C8,PF03477.19
A0A075LP94,PF00510.21
I0JL78,PF09335.14
A0A975ZQK3,PF02666.18
A0A398BHS6,PF03775.19
A0A1G8V3W5,PF00072.27;PF00486.31
A0A2P8IJC1,PF00072.27;PF00196.22
A0A1I3KS16,PF00072.27;PF00486.31
A0A975WBN1,PF11011.11
I0JNZ0,PF00753.30
A0A398B989,PF04066.16
A0A1I4D0Z1,PF00528.25
A0A5M8FHA1,PF02082.23
A0A931DA10,PF00005.30;PF13304.9
A0A075LKG1,PF13561.9;PF00106.28;PF08659.13
A0A075LSA8,PF01810.21
A0A250V8L4,PF00583.28;PF13673.10
A0A1I2JU31,PF00005.30;PF13304.9
A0A398BGK6,PF04079.19
A0A398B0W1,PF00276.23
A0A398AWR0,PF00072.27;PF00486.31
A0A398B6L4,PF00177.24
A0A075LNQ6,PF10502.12
A0A1I4CK98,PF00005.30;PF13304.9
A0A2P8I9Y9,PF01250.20
A0A1T4W5B3,PF01475.22
A0A091ATX8,PF00313.25
A0A1G8IF53,PF00072.27;PF00486.31
A0A1G8VJD4,PF00072.27;PF00486.31
A0A975W6M7,PF01037.24;PF13404.9;PF13412.9
A0A1G8ULK3,PF01783.26
D1BUI8,PF00072.27;PF00196.22
A0A075LNA7,PF00072.27;PF00196.22
A0A1I3SE25,
N1MSK6,
