query_id,accession_id
Q5L1G8,PF00583.28;PF13508.10;PF13673.10;PF13302.10
Q5KU94,PF00510.21
Q5KZE2,PF17932.4;PF00440.26
Q5L309,PF03741.19
Q5KY17,PF01022.23;PF12840.10
Q5L2W1,PF00072.27;PF00196.22
Q5KW43,PF00571.31
Q5L1D8,PF02535.25
Q5L1X0,PF02597.23
A1HLZ6,PF01638.20
Q5L3A4,PF00005.30;PF13304.9
Q5KVF6,PF12146.11;PF00561.23
A1HUB9,PF00892.23
A1HQL9,PF00831.26
Q5L3C2,PF01371.22
Q5KY71,PF02683.18
Q5KY14,PF07681.15
Q5L2Q1,PF01381.25;PF12844.10
Q5L255,PF10676.12
Q5L147,PF00571.31
Q5KWB9,PF00486.31;PF00072.27
Q5L208,PF00005.30;PF13304.9
Q5L0L7,PF06289.14
Q5KWG2,PF08359.14;PF00440.26;PF17932.4
A0A1I2LKR1,PF00893.22
A0A1I2L6V3,PF05389.15
A0A1I2QV44,PF00072.27;PF00486.31
A0A1I2PUH2,PF04014.21
A0A1G6PKJ6,PF01467.29
A0A1G6J0A1,PF02576.20;PF17384.5
A0A1G6LNN3,PF04079.19
A0A1G6IGG3,PF00510.21
A0A1G6R7S5,PF00583.28;PF13673.10;PF13508.10
A0A1I2NBL9,PF00005.30;PF12399.11
A0A1I2KBC2,PF03652.18
A0A1G6IA31,PF14398.9
A0A1I2L728,PF00293.31
A0A1I2LV65,PF12730.10
A0A1G6L8X0,PF02683.18
A0A1G6PEV0,PF00557.27
A0A1G6IPL9,PF17932.4;PF00440.26
A0A1I2MFP1,PF01047.25;PF12802.10
A0A1I2Q754,PF00366.23
A0A1G6LM74,PF13581.9;PF02518.29
A0A1G6M646,PF06107.14
A0A1I2N2V8,PF13545.9;PF00027.32;PF00325.23
A0A1G6NKR1,PF00359.25
A0A1I2LLH2,PF00440.26;PF17932.4
A0A1G6R272,PF00293.31
A0A1I2KEP1,PF04341.15
A0A1G6L2D5,PF09580.13
A0A1I2PX90,PF10955.11
A0A1G6RG56,PF00300.25
A0A1I2NKP5,PF01152.24
A0A1G6LML9,PF01740.24
A0A1I2KZR3,PF06569.14
A0A1G6HR97,PF11117.11
A0A1G6MR15,PF02254.21;PF02080.24
A0A1I2LB99,PF00072.27;PF00486.31
A0A1I2QH26,PF13302.10
A0A1G6KDB3,PF01592.19
A0A1I2L8S7,PF02081.18
A0A1I2KT46,PF00583.28;PF13508.10;PF13673.10
A0A1I2P6W7,PF01081.22
A0A1I2M3W8,PF00528.25
A0A1G6J4D4,PF12706.10
A0A1G6QGZ9,PF04239.15
A0A1I2M8H4,PF04238.15
A0A1I2NPJ2,PF00166.24
A0A1I2NXX0,PF06491.14
A0A1I2M976,PF02581.20
A0A1I2LW09,PF00027.32;PF13545.9
A0A4Y8UA20,PF00005.30;PF13304.9
A0A017HD09,PF00005.30
A0A1B0ZWH3,PF00106.28;PF13561.9
A0A8I1MGD2,PF09860.12;PF01022.23
A0A3M8C3S6,PF00072.27;PF00486.31
A0A3M8C3T8,PF13581.9
A0A919K0Z9,PF03259.20
A0A7I7L6B4,PF13561.9;PF00106.28
G0FZ59,PF00072.27;PF00486.31
A0A6I3XN99,PF01052.23
A0A5B8TJV5,PF02357.22
G0FYX0,PF03029.20
G0FTP5,PF00072.27
G0FIT3,PF00440.26
Q2CCE0,PF03205.17
A0A1S2TIP1,PF01521.23
A0A6I3XBG3,PF01127.25
A0A7G7MHA9,PF00440.26;PF17932.4
G0FQL1,PF11706.11
A0A7G7MRE2,PF03006.23
G0G855,PF04149.15
A0A1I2L8A9,
Q2CA20,
A0A1G6N0G1,
A0A1G6HNY1,
A0A1I2P0A9,
A0A1I2M3N4,
A1HTC5,
