query_id,accession_id
A0A143A8P8,PF00072.27;PF00486.31
A0A1B1LE88,PF00072.27;PF00486.31
A0A0G3E3R0,PF00834.22
A0A179ER46,PF00312.25
A0A511GYN6,PF14693.9;PF01386.22
A0A179EPM5,PF01709.23
A0A1S7FER0,PF00072.27;PF00486.31
A0A2V4AGA3,PF13561.9;PF00106.28
A0A0M4RR70,PF00471.23
A0A0B5XPP7,PF00572.21
A0A1V8XE59,PF00149.31
A0A3M3EVU3,PF00005.30
A0A1A5XG05,PF02597.23
A0A2V4APC6,PF01814.26
A0A143AFB6,PF00430.21
A0A1H0S5S3,PF00269.23
A0A0C5V433,PF13561.9;PF00106.28
A0A2G1XCN7,PF00440.26
A0A179ETS8,PF00085.23
A0A0B5NB53,PF10676.12
A0A0B5NV14,PF10057.12
A0A4D4KI38,PF01923.21
A0A1A5XPC5,PF03788.17
A0A179EPR1,PF01765.22
A0A0R2L1A5,PF00582.29
A0A0Q1AHP6,PF02620.20
A0A511H0L2,PF00072.27;PF00486.31
A0A1H0UE36,PF01416.23
A0A2A8NFH3,PF00486.31;PF00072.27
A0A179ESI4,PF01928.24
A0A090E3F2,PF00072.27
A0A2G1XBW0,PF01957.21
A0A7M1K9I3,PF00216.24
A0A0H5BEK0,PF00436.28
A0A0N8RHM1,PF10741.12
A0A0D0SUA8,PF00893.22
A0A4D4KHF3,PF00072.27;PF00486.31
A0A0S3BZ82,PF00005.30;PF02463.22;PF13304.9
A0A1V8XAU7,PF00005.30;PF13304.9
A0A4D4KI06,PF00072.27
A0A2G1XA05,PF06778.15
A0A2B3KMS9,PF00338.25
A0A1V8XE48,PF00313.25
A0A0D5VQ61,PF00072.27;PF00486.31
A0A0R2HI05,PF00238.22
A0A411LEH3,PF08281.15
A0A1G8X2F2,PF07729.15;PF00392.24
A0A0B5NP22,PF01712.22
A0A0D1JVJ0,PF01985.24
A0A4D4K1R4,PF01037.24
A0A179ENS2,PF00528.25
A0A0C3A7Q2,PF00072.27;PF00196.22
A0A2B0BL01,PF01174.22
A0A4D4K7B8,PF00072.27;PF00196.22
A0A2C2SAQ4,PF00486.31;PF00072.27
A0A0K0QCJ5,PF00072.27;PF00486.31
A0A0A1DQG6,PF08281.15;PF04542.17
A0A0A1DHK9,PF00329.22
A0A3Q9SDC6,PF00227.29
A0A3M5JA80,PF02472.19
A0A179SNI8,PF00313.25
A0A5D4IHL1,PF00196.22;PF00072.27
A0A1N6YYJ4,PF06962.15;PF13847.9
A0A0A1DVF6,PF00005.30;PF13304.9
A0A0F4XIL2,PF01292.23
A0A657XRY5,PF02033.21
A0A2N8PRP7,PF00005.30;PF13304.9
A0A5M8GVU8,PF01799.23
A0A2N8Q146,PF00582.29
A0A3T0M7C7,PF00381.22
A0A3T0MAQ1,PF00072.27;PF00486.31
A0A6A8UFT0,PF00005.30;PF13304.9
A0A177KMF2,PF00392.24
A0A437UJ97,PF00636.29
A0A4R8SA28,PF01227.25
A0A364UQ17,PF00072.27;PF00486.31
A0A437UMH6,PF00364.25
A0A1X0TY13,PF09819.12
A0A1X0TUV3,PF00471.23
A0A1N6N747,PF00005.30;PF13304.9
A0A5D4HJE9,PF00072.27;PF00196.22
A0A0A1DVR6,PF13561.9;PF00106.28
A0A3T0MBI5,PF09964.12
A0A2W2E4G5,PF04542.17;PF08281.15
A0A1N6NET6,PF01467.29
A0A364UNC7,PF01791.12
A0A6M2AML1,PF00005.30
A0A0S2FQ16,PF00334.22
A0A0A1DU64,PF01475.22
A0A1N6VDM5,PF00578.24;PF08534.13;PF13905.9;PF00085.23
A0A364UPY6,PF00756.23
A0A2W2BC45,PF00072.27;PF00196.22
A0A4P8K8W4,PF00072.27;PF00486.31
W7ICQ8,PF00072.27;PF00486.31
A0A169C074,PF00072.27;PF00196.22
A0A179ETJ9,
A0A0K0Q9W0,
A0A1N6XZ57,
A0A2G1XEQ7,
A0A1A5XDH2,
