query_id,accession_id
A0A917R779,PF17754.4;PF00440.26
A0A126YBR3,PF19344.2;PF00440.26
A0A1G7AQJ0,PF13581.9;PF02518.29
A0A846XN68,PF05995.15
B6BKG6,PF00908.20
A0A1G7GCP1,PF00072.27;PF00196.22
A0A1I1ZCL6,PF08970.13
A0A544VTH3,PF00106.28;PF13561.9;PF08659.13
A0A7X5ZP66,PF02583.20
A0A0P1EH47,PF13302.10
A0A0A1MLL3,PF00005.30;PF13304.9
A0A0M9X5N3,PF02342.21
A0A917RTI6,PF00440.26
A0A1G7GVK4,PF01451.24
A0A2V5IN51,PF01451.24
A0A0M8QJM5,PF00072.27;PF00196.22
A0A1G7EFY2,PF00582.29
A0A544VUI4,PF17920.4;PF00440.26
A0A7G2JIV2,PF00584.23
A0A225SLY1,PF01176.22
A0A0A1MJS3,PF00005.30;PF13304.9
A0A0A1MX62,PF02416.19
A0A1G7DBB6,PF00313.25
A0A846X8H0,PF00440.26
A0A544W3J2,PF13561.9;PF00106.28;PF08659.13
A0A0A1MRM4,PF07729.15;PF00392.24
A0A1I2C247,PF00005.30;PF13304.9
A0A1G7C9L9,PF03315.18;PF01842.28
A0A2V3TWL2,PF06240.16
A0A544VZE1,PF13452.9
A0A1I2AFH8,PF07288.14
A0A0A1MY60,PF02630.17
A0A544VX89,PF01983.19
A0A2V3U5V8,PF02537.18
A0A225SSV2,PF00005.30;PF13304.9
A0A1G7APH0,PF04542.17;PF08281.15
A0A544VW17,PF03061.25;PF14539.9
A0A1G6YZQ2,PF12706.10;PF00753.30
A0A1G7G8R6,PF00005.30;PF13304.9
A0A0P1EEK9,PF01502.21
A0A4Q9W856,PF00210.27
A0A0X1T8I4,PF03061.25;PF13279.9
A0A0M8QIV6,PF00005.30;PF13304.9
A0A2V5IY61,PF07729.15;PF00392.24
A0A0M9XB42,PF03029.20
A0A1G7BQG6,PF04607.20
A0A0A1MD17,PF00072.27;PF00486.31
A0A846XM64,PF01522.24
A0A1G7AIH2,PF08281.15;PF04542.17
A0A1G6Z740,PF12867.10
A0A0M8QNQ7,PF00072.27;PF00196.22
A0A4Q9WF34,PF01899.19
A0A1G6XHS4,PF00005.30;PF13304.9
A0A1G6ZZ98,PF00005.30;PF13304.9
A0A0A1MKA8,PF00072.27;PF00196.22
A0A2U1DNA4,PF00072.27;PF00196.22
A0A1G7BVY2,PF00005.30
A0A2U1E3T8,PF00005.30
A0A0P1EEW3,PF10590.12;PF01243.23
A0A0M8QMJ1,PF00486.31;PF00072.27
A0A1I2D2X0,PF00072.27;PF00486.31
A0A225SXC9,PF00005.30;PF13304.9
A0A7X5UN05,PF00571.31;PF04972.20
A0A0A1MC24,PF00005.30
A0A0M8QNP0,PF01638.20
A0A1G7F1E2,PF01521.23
A0A2V3UGB6,PF06243.14
A0A0A1MPI6,PF05175.17;PF13847.9
A0A1G6XEA7,PF00005.30
A0A3N2C3F2,PF13411.9
A0A285UPR8,PF00005.30;PF13304.9
A0A074TGA3,PF00237.22
A0A1H0WNW7,PF00005.30
A0A3A1US45,PF00072.27;PF00196.22
A0A3A1UUL4,PF04299.15
A0A4R5TN52,PF10741.12
W4F266,PF13443.9
A0A285UJ39,PF00072.27;PF00196.22
A0A4U3A789,PF00578.24;PF08534.13
A0A4U3A1J4,PF05135.16
A0A6N8U045,PF02590.20
A0A5P8PXJ5,PF00005.30;PF13304.9
W4EQY3,PF00381.22
A0A285US04,PF00072.27;PF00486.31
B9EAK3,PF11256.11
B9E9S8,PF00005.30
A0A3A1USI5,PF00005.30;PF13304.9
A0A3A1UK84,PF00573.25
A0A3A1UXD9,PF01312.22
A0A3A1V0Z9,PF00005.30;PF13304.9
K8ZMR0,PF00005.30
A0A6N8U2R5,PF00072.27;PF00486.31
A0A3A1UZC2,PF00486.31;PF00072.27
A0A1M7MJM2,PF00392.24
A0A4R3MZP6,PF00420.27
A0A918YK28,PF02441.22
W4ENX5,PF01475.22
A0A1G6XNL3,
A0A1I2E5E1,
B9EBQ5,
