query_id,accession_id
A0A0H3N2F2,PF00293.31
A0A2R5H7H6,PF00072.27;PF00196.22
A0A7W0CLC3,PF00072.27;PF00486.31
A0A1X7HLZ9,PF00005.30
A0A1H5ABM0,PF13507.9
A0A348HC54,PF13561.9;PF00106.28;PF08659.13
A0A7W0HSF2,PF00005.30;PF13304.9
A0A0R1WDW9,PF09819.12
A0A1H5C8N1,PF04542.17
A0A7W0CLR8,PF03551.17
A0A7W0CGQ4,PF13561.9;PF00106.28;PF08659.13
A0A6G3NH22,PF00440.26
A0A5C5U6R2,PF00072.27;PF00486.31
A0A2R5H3M9,PF04542.17;PF04545.19;PF08281.15
A0A1E7DPI6,PF14183.9
A0A1H2UC01,PF00072.27;PF00486.31
A0A1G5CH26,PF00005.30
C6WQS1,PF00486.31;PF00072.27
A0A423DXR1,PF00186.22
A0A480AAH9,PF00462.27
A0A1E7DTY3,PF11256.11
A0A127A4X2,PF00276.23
C6WSF2,PF13561.9;PF00106.28
A0A239KBE1,PF00005.30
A0A423D4P1,PF13417.9;PF02798.23;PF13409.9;PF00043.28
A0A2R5GZW2,PF00005.30;PF13304.9
A0A7W0CR68,PF04542.17;PF08281.15;PF04545.19
A0A239FIE7,PF00753.30
A0A5K7X0S4,PF03483.20
A0A0R1K903,PF00466.23
A0A1E7DU41,PF01597.22
A0A1E7DU99,PF00106.28;PF13561.9;PF08659.13
A0A1E7DMQ6,PF01475.22
A0A0R1KGA9,PF09911.12
A0A1X7FGC8,PF00005.30;PF13304.9
A0A423CZV9,PF00005.30
A0A0R1K7E6,PF00072.27;PF00486.31
A0A0R1KG92,PF00582.29
A0A6G3NJI0,PF00293.31
A0A1H2XVU3,PF06347.16;PF08239.14
A0A7Z7YXA5,PF03009.20
A0A1I6F2B0,PF05532.15
A0A226WPM4,PF00486.31;PF00072.27
Q65NJ0,PF00005.30;PF13304.9
F2F1S2,PF00528.25
A0A1B9U2V2,PF00005.30
A0A0E3ZKT1,PF00475.21
A0A1C3WNG1,PF02617.20
A0A084JB32,PF02417.18
A0A1X7DLM2,PF02798.23;PF13417.9;PF13409.9
A0A841ITU8,PF02527.18
A0A7Y7E8E0,PF00072.27;PF00196.22
A0A1X7GSJ8,PF01037.24;PF13404.9
Q65HT6,PF01475.22
Q65P42,PF00392.24
A0A2T6KRC0,PF00499.23
F2F1J4,PF00072.27;PF00486.31
A0A1B9TQL5,PF00005.30;PF13304.9
A0A854HF77,PF12005.11
A3VEP4,PF05194.15;PF02814.18
F2F910,PF12685.10
A0A1I6E3T6,PF01047.25;PF12802.10
A0A7Y7B3N3,PF02342.21
A3VC96,PF00005.30
F2F928,PF02609.19
Q65IQ8,PF00106.28;PF13561.9;PF08659.13
F2F9K1,PF00583.28;PF13673.10;PF13508.10
A0A1B9U0B5,PF03741.19
F2F9J5,PF00528.25
Q65J32,PF07301.14
A0A1I6DUU2,PF00196.22;PF00072.27
F2F7D9,PF12146.11
A0A1I6F7U4,PF00072.27;PF00196.22
A3VEX3,PF08279.15;PF13280.9
Q65JQ7,PF13561.9;PF00106.28;PF08659.13
A0A841IV63,PF00753.30
Q65MA6,PF14151.9
A0A226WY92,PF13561.9;PF00106.28;PF08659.13
A0A0E3UZN9,PF02464.20
A3VF34,PF08534.13;PF00578.24
F2F8L6,PF13411.9
A0A1C3VQV6,PF07043.16
A0A150LIF2,PF01381.25
A0A150LAG3,PF00072.27;PF00486.31
A0A1W1ID28,PF03602.18
A0A920CU80,PF00072.27;PF00486.31
A0A919YBB9,PF10369.12;PF13710.9;PF01842.28
A0A919YBG1,PF02492.22
A0A920CNL2,PF00005.30;PF13304.9
A0A1I0VA09,PF00072.27;PF00486.31
A0A1W1IEF5,PF00333.23;PF03719.18
A0A1M6CZD4,PF00005.30;PF13304.9
A0A920CRP9,PF13561.9;PF00106.28;PF08659.13
A0A8J3JFR5,PF13404.9;PF01037.24;PF13412.9
A0A1I0WLF2,PF02734.20
A0A239HL49,
A0A7W0HSU9,
A0A1I6ETQ8,
F2F2G5,
A0A7Y7E538,
