query_id,accession_id
A0A0B5B9G5,PF00005.30;PF12399.11
A0A0B5B8S2,PF00005.30
A0A167GTI8,PF00072.27;PF00196.22
A0A919MHD1,PF00383.26;PF18785.4
A0A7W3TB55,PF00293.31
A0A024QIL3,PF13561.9;PF00106.28;PF08659.13
A0A7W3TAY0,PF00574.26
A0A1I1G751,PF00164.28
A0A2W0D309,PF14174.9
A0A3E0J8H0,PF00005.30;PF13304.9
A0A3E0IZW4,PF13581.9
A0A0M9DLQ0,PF00005.30;PF13304.9
A0A1C5HQL5,PF08327.14
A0A0R1RT64,PF00300.25
S3ZL32,PF01810.21
Q93JB3,PF01042.24
A0A0R1S2F7,PF00005.30
A0A1I1LJK9,PF00085.23
A0A0M9DGW2,PF00573.25
A0A0M9DHN1,PF04341.15
A0A0M9DLI2,PF00486.31;PF00072.27
A0A2W0CS03,PF00440.26
A0A0N0UXH7,PF04542.17;PF08281.15;PF04545.19
A0A0D0PAD8,PF00005.30;PF13304.9
A0A0R1RUT5,PF00072.27;PF00196.22
A0A8J3QQX4,PF04542.17
A0A1C5I5F5,PF13523.9
A0A2W0CFU3,PF13331.9
S3ZAU4,PF09335.14
A0A0M9DP97,PF00072.27;PF00486.31
A0A7W3SNQ1,PF00528.25
A0A2W0CH89,PF00849.25;PF01479.28
A0A2W0CA41,PF04542.17;PF04545.19
A0A1C5J4C7,PF14559.9;PF13428.9
A0A1C5GQI5,PF04149.15
A0A0B5DYN0,PF00571.31
A0A1G8RAI4,PF08281.15;PF04542.17;PF04545.19
A0A0B5E5G8,PF00005.30
A0A101QCZ3,PF00072.27;PF00196.22
A0A328N7B5,PF03551.17
A0A4R8GIF1,PF01883.22
A0A4R8G670,PF06114.16
A0A1G8UR78,PF00072.27;PF00486.31
A0A919F577,PF00072.27
A0A6H0WLU8,PF08359.14;PF00440.26;PF17932.4
A0A4R8GCU6,PF00436.28
A0A4Q7D2Z5,PF00106.28;PF13561.9;PF08659.13
A0A6H0WH05,PF00460.23;PF06429.16
A0A101QGT4,PF00072.27;PF00486.31
A0A117QAB5,PF01765.22
A0A0B5DN19,PF00072.27;PF00486.31
A0A0R1LTZ8,PF00005.30;PF13304.9
A0A1H2LRC3,PF00166.24
A0A4R8GID9,PF02050.19
A0A6H0WHI4,PF16859.8;PF00440.26
A0A328MZW4,PF01649.21
A0A6H0WCZ9,PF00857.23
A0A0R1LEW4,PF03780.16
A9KQ58,PF00005.30
A0A2K9HIQ1,PF07702.16;PF00392.24
A0A6H0WN08,PF13442.9
A0A6H0WMF6,PF01944.20
A0A1G8Q3B8,PF03167.22
A0A1G8TY01,PF13386.9
A0A101Q245,PF00072.27;PF00196.22
K9EAC7,PF00528.25
A0A328MTE9,PF00486.31;PF00072.27
A0A561SPT6,PF01810.21
A0A1H2LX49,PF00072.27;PF00486.31
A0A101PWN9,PF00072.27;PF00196.22
A0A4R8GMN1,PF06508.16
A0A4R8GQW7,PF02224.21
A0A4R8GK95,PF01965.27
A0A6H0WQH9,PF00923.22
A0A6H0WPM3,PF00072.27;PF00486.31
A0A0B5DTK8,PF11367.11
A0A101QI26,PF00005.30;PF13304.9
A0A1H2KZF5,PF00005.30;PF13304.9
A0A1H2IIH7,PF07702.16;PF00392.24
A0A4R6S0S0,PF13412.9;PF13404.9;PF01037.24
A0A6H0WPX6,PF00072.27;PF00486.31
A0A4R6SAQ4,PF04149.15
A0A0F5FNJ6,PF00005.30;PF13304.9
A0A1C5ADJ6,PF08281.15
A0A6H0WL51,PF06725.14
A0A6H0WNQ2,PF01323.23;PF13462.9
A0A4R6SDU1,PF03551.17
A0A6H0WIY7,PF01507.22
A0A117QFB9,PF18029.4
A0A1I1PUH0,PF00238.22
E2Q279,PF00072.27;PF00196.22
A0A101QF96,PF00440.26
A0A2K9HIU1,PF00005.30
A0A1H2J5N8,PF01872.20
A0A117QDK9,PF00583.28;PF13673.10
A0A4R8GJ69,
A0A5D4T3M3,
A0A4R8GEK0,
A0A8J3QT65,
A0A024QB74,
