query_id,accession_id
A0A4P6UV42,PF03641.17;PF18306.4
A0A4V1A2U3,PF00828.22
A0A4P6US61,PF00297.25
A0A4P6UQX8,PF00312.25
A0A4P6UTU8,PF00132.27
A0A4P6UU52,PF03551.17
A0A4P6UW55,PF04079.19
D6Y4B8,PF01022.23
D6Y971,PF00392.24
D6Y6C2,PF00072.27;PF00486.31
D6Y4N0,PF01243.23
A0A521CJD4,PF13380.9
A0A521AJ75,PF10369.12;PF01842.28;PF13710.9
A0A521CEY9,PF00005.30;PF13304.9;PF02463.22
D6Y826,PF00528.25
D6Y906,PF00571.31
D6YB36,PF19344.2;PF00440.26
D6Y7Z9,PF01066.24
D6Y9U0,PF04542.17;PF08281.15
D6YBA6,PF02080.24
D6Y8Y8,PF16859.8;PF00440.26
D6Y8I2,PF02130.20
D6Y7K2,PF01596.20;PF13578.9
D6Y3D1,PF13834.9
D6Y216,PF00403.29
D6YA54,PF01121.23
D6Y8H9,PF08281.15;PF04545.19
D6Y9V6,PF00156.30
A0A521E654,PF17898.4
A0A521AUX9,PF00156.30
A0A521BR20,PF13279.9
A0A521BSE3,PF00571.31
A0A521DWM2,PF00578.24;PF08534.13
A0A521E796,PF00177.24
A0A521CL06,PF00072.27;PF00486.31
A0A521CCG0,PF00440.26;PF14246.9;PF16859.8
A0A521F141,PF00005.30
A0A521E1N2,PF02675.18
A0A521BTH7,PF01791.12
A0A521ECA1,PF06156.16
D6Y2M3,PF07729.15;PF00392.24
D6Y9Y6,PF01168.23
D6Y7Y1,PF07702.16;PF00392.24
D6Y8P7,PF00166.24
D6YAU5,PF04672.15
D6Y570,PF00166.24
A0A521E9H5,PF00466.23
D6YAV4,PF01613.21
D6YAG4,PF16702.8
D6YBC3,PF00196.22
A0A521D9X7,PF02590.20
A0A521DVY9,PF13581.9
D6Y9L3,PF00403.29
D6Y6W8,PF07702.16;PF00392.24
D6Y524,PF00238.22
D6Y9F9,PF01192.25
A0A521D3J5,PF00132.27
A0A521D120,PF00475.21
A0A521EAZ2,PF01195.22
A0A521E6N5,PF00327.23
A0A521BMQ6,PF11117.11
A0A521D1E5,PF13419.9;PF00702.29
A0A521D1L9,PF00005.30
A0A521B2Z7,PF00106.28;PF13561.9;PF08659.13
D6Y725,PF00430.21
D6Y3L3,PF00392.24;PF07729.15
D6YA68,PF07736.14
D6Y8N3,PF00440.26
D6Y9T8,PF00005.30;PF13304.9
D6Y523,PF00366.23
D6Y7A1,PF03029.20
A0A521AGM7,PF00072.27;PF00486.31
A0A521DV43,PF00731.23
D6Y3Q7,PF00471.23
D6Y617,PF01047.25;PF12802.10
D6Y8Y2,PF03259.20
D6Y9G8,PF00834.22
D6Y2R5,PF13404.9;PF13412.9;PF01037.24
D6Y4P3,PF01613.21
D6Y2D0,PF01174.22
D6Y8Q2,PF04149.15
A0A521AMB1,PF02416.19
A0A521BHH1,PF13561.9;PF00106.28;PF08659.13
A0A521CRC4,PF07408.14
A0A521DNV9,PF03960.18
A0A521EZ36,PF01740.24;PF13466.9
A0A521D0Y3,PF00293.31
D6Y7D3,PF04199.16
D6Y745,PF13669.9;PF00903.28
D6Y1P7,PF13561.9;PF00106.28;PF08659.13
D6Y1S5,PF00005.30
D6Y7A0,PF05331.14
D6Y3M3,PF00499.23
D6Y4T0,
D6Y637,
A0A521BQQ7,
A0A521BRZ8,
A0A521EHE5,
D6Y9N3,
D6YAR3,
