query_id,accession_id
A0A1I6PSY3,PF03780.16
A0A512DRA6,PF00072.27;PF00486.31
A0A1H3CW58,PF12323.11
A0A1H9MWE8,PF00005.30;PF13304.9;PF02463.22
A0A1I6U6D5,PF00551.22
A0A0M0GQW1,PF04263.19;PF04265.17
A0A0V8IRB4,PF04542.17;PF08281.15
A0A1G7IJ33,PF00149.31
A0A3A9KW31,PF02581.20
A0A1H9PKG6,PF00072.27;PF00196.22
A0A0F2KVZ6,PF00027.32;PF13545.9
A0A0V8J8F5,PF01507.22
A0A365V1B6,PF01809.21
A0A1G7J226,PF11015.11
A0A1I6UE75,PF01047.25
A0A1I6UET0,PF01926.26;PF02421.21
A0A0M0G002,PF00005.30;PF13304.9
A0A918CQ32,PF01066.24
A0A0M0GS94,PF13673.10;PF00583.28;PF13508.10
A0A853FAF5,PF07729.15;PF00392.24
A0A1E5G4U4,PF00072.27;PF00486.31
A0A1I6UPM9,PF02302.20
A0A1R0XF31,PF00005.30;PF13304.9
A0A1E5G4J2,PF00005.30;PF13304.9
A0A1E5G495,PF00444.21
A0A1H9VY74,PF00072.27;PF00486.31
A0A1K1R6S5,PF08281.15
A0A1E5G4Y6,PF00005.30
A0A1H9V1J2,PF10704.12
A0A3A9KEM7,PF01312.22
A0A1M5CT60,PF01209.21;PF13649.9;PF08241.15;PF13847.9;PF13489.9
A0A1R0XFF2,PF00072.27;PF00486.31
A0A1G7SEQ5,PF00072.27;PF00486.31
A0A1H9VL13,PF00072.27;PF00486.31
A0A1H9SX13,PF00072.27;PF00196.22
A0A1H9UDF6,PF04186.16
A0A1H2ZPB9,PF01022.23
A0A0V8JES6,PF01227.25
A0A1H9QTV1,PF00994.27
A0A0V8JCZ6,PF00571.31
A0A1H2WG91,PF10502.12
A0A1R0X4J9,PF03358.18
A0A1H2UEH9,PF02609.19
A0A1E5G1X4,PF00486.31;PF00072.27
A0A1I6TLI0,PF00072.27;PF00196.22
A0A1H9LYB1,PF00581.23
A0A512DKE7,PF13419.9;PF00702.29;PF12710.10
A0A3A9KPB0,PF13443.9
A0A1R1ECQ1,PF00005.30;PF13304.9
A0A1R1F0I2,PF00072.27;PF00486.31
A0A1H1Y0J5,PF01316.24;PF02863.21
A0A1R1EFH3,PF00072.27;PF00196.22
A0A1G7ZKJ2,PF00072.27;PF00486.31
A0A138AUG1,PF00085.23
A0A1R1ECK3,PF02367.20
A0A1R1EMM0,PF00072.27;PF00486.31
A0A1R1F0C3,PF00072.27;PF00486.31
A0A168EA11,PF00072.27;PF00196.22
A0A1H1URY9,PF07311.15
A0A0X7JLR3,PF00005.30
A0A1R1F3N7,PF01712.22
A0A138A7L6,PF00440.26
A0A1R1F4T4,PF00005.30
A0A1R1ELN2,PF04238.15
A0A4Q7UNC0,PF00005.30
A0A1R1EMU0,PF01042.24
A0A1R1EN53,PF07702.16;PF00392.24
A0A4Q7UJZ8,PF04149.15
A8FD56,PF13561.9;PF00106.28;PF08659.13
F2LRF0,PF05494.15
A8F9H4,PF01206.20;PF00581.23
A0A117QJ65,PF00072.27;PF00196.22
F2LGI9,PF02686.18
F2L7X1,PF02492.22
S4MH25,PF00072.27;PF00486.31
A0A1N6YZ36,PF00072.27;PF00486.31
A0A4R6C1M2,PF00756.23
A0A8J3RU92,PF00072.27;PF00196.22
A0A066U3L8,PF00196.22;PF00072.27
A8F9H1,PF02583.20
A0A101QIM8,PF07702.16;PF00392.24
A0A245ZVD8,PF00072.27;PF00486.31
A0A849C2U5,PF00072.27;PF00486.31
A8FJ03,PF01965.27
A8FH90,PF00072.27;PF00486.31
A0A0C4WIL3,PF01475.22
A0A1M5WSP3,PF00005.30
A0A1N6SK59,PF00005.30
A0A6L9QD51,PF00072.27;PF00196.22
A0A4R6C2W6,PF00072.27;PF00486.31
S4N363,PF00440.26
A0A8J3RHA1,PF01597.22
A0A066U971,PF00366.23
A0A117QEF6,PF00072.27;PF00486.31
A0A1N6NXS0,PF01022.23
A0A117QAQ1,PF03259.20
A0A849BVW1,PF00486.31;PF00072.27
A0A4Q7UG99,
A0A138A0B2,
A0A1I6V628,
