query_id,accession_id
A0A2T0YEK7,PF00072.27;PF00196.22
A0A2T0YM79,PF00005.30;PF13304.9
A0A2T0YM73,PF00005.30;PF13304.9
A0A1H2QN76,PF07702.16;PF00392.24
A0A2T0YCM0,PF00072.27;PF00486.31
A0A2T0YNN1,PF11256.11
A0A2T0YA48,PF03167.22
A0A1H2VJ62,PF00572.21
A0A1H2YPE5,PF03602.18
A0A2T0YI37,PF00528.25
A0A2T0YH41,PF00005.30
A0A1H3E5X7,PF04542.17;PF08281.15
A0A2T0YI12,PF01910.20
A0A2T0YQ11,PF13279.9;PF03061.25
A0A2T0YHG9,PF00072.27;PF00486.31
A0A2T0YJT4,PF06133.14
A0A2T0YDD6,PF01503.20
A0A2T0YF53,PF00227.29
A0A2T0YPI0,PF00383.26
A0A2T0YP38,PF09419.13
A0A1H2SJF9,PF06133.14
A0A1H2ZPG7,PF00005.30
A0A1H2R9Z5,PF00072.27;PF00486.31
A0A2T0YDX1,PF03780.16
A0A2T0YBA4,PF13466.9;PF01740.24
A0A2T0YKY9,PF13241.9
A0A1H2V879,PF00005.30;PF13304.9
A0A2T0YCM5,PF00072.27;PF00486.31
A0A2T0YPX2,PF13185.9;PF01590.29
A0A2T0YMK9,PF00072.27;PF00486.31
A0A1H3DKU9,PF00072.27;PF04397.18
A0A2T0YLK8,PF09335.14
A0A2T0YP77,PF00440.26
A0A2T0YP23,PF01649.21
A0A2T0YCD7,PF02627.23
A0A1H2RLC3,PF00005.30
A0A2T0YK12,PF13561.9;PF00106.28;PF08659.13
A0A1H2TQ46,PF00072.27;PF00486.31
A0A1H3ASU1,PF00072.27;PF00486.31
A0A2T0YCX6,PF01022.23;PF12840.10
A0A2T0YFS3,PF03780.16
A0A2T0YPM1,PF02390.20
A0A1H2VGY7,PF00027.32;PF13545.9
A0A2T0YCK4,PF00072.27;PF00486.31
A0A2T0YEP4,PF00297.25
A0A2T0YKP3,PF02545.17
A0A1H3F1K0,PF09393.13
A0A2T0YBE3,PF00486.31;PF00072.27
A0A2T0YE28,PF00005.30;PF13304.9
A0A2T0YC79,PF00486.31;PF00072.27
A0A1H2XKG4,PF00293.31
A0A2T0YNJ2,PF04542.17;PF04545.19
A0A2T0YP03,PF13302.10
A0A2T0YGA2,PF00313.25
A0A2T0YG91,PF00462.27
A0A1H2T7Y9,PF00005.30;PF02463.22
A0A1H3ABS1,PF01584.22
A0A2T0YEE7,PF02223.20
A0A0V0PSL7,PF04542.17;PF08281.15;PF04545.19
A0A2T0YMF0,PF00213.21
A0A1H2T7G1,PF00005.30;PF13304.9
A0A1H3C0C3,PF00005.30
A0A2T0YG03,PF02681.17
A0A2T0YDZ8,PF09285.14;PF08207.15;PF01132.23
A0A2T0YFV6,PF00072.27;PF00486.31
A0A2T0YNH4,PF00215.27
A0A2T0YI42,PF00005.30;PF13304.9
A0A2T0YLX4,PF00528.25
A0A2T0YJB6,PF09860.12;PF01022.23
A0A2T0YNI5,PF02325.20
A0A2T0YHZ2,PF02834.19;PF13563.9
A0A1H2T3H2,PF09424.13
A0A2T0YF15,PF00406.25;PF13207.9;PF05191.17
A0A2T0YM13,PF00269.23
A0A2T0YEM9,PF00471.23
A0A2T0YBB4,PF00072.27;PF00486.31
A0A2T0YP80,PF00578.24;PF08534.13;PF00085.23;PF13905.9
A0A1H2R4P1,PF02417.18
A0A2T0YE64,PF01325.22;PF02742.18
A0A2T0YNR7,PF13686.9;PF02635.18
A0A2T0YP44,PF09335.14
A0A1H2W7E5,PF00005.30;PF13304.9
A0A2T0YNY6,PF02130.20
A0A1H3AR13,PF00583.28;PF13673.10
A0A1H3D2F8,PF04542.17
A0A2T0YKK7,PF01330.24;PF14520.9;PF07499.16
A0A1H3ERA8,PF13419.9;PF00702.29
A0A2T0YF42,PF00333.23;PF03719.18
A0A1H3CQI9,PF01220.22
A0A2T0YMT0,PF00072.27;PF00486.31
A0A2T0YJL9,PF00072.27;PF00196.22
A0A2T0YKV8,PF13302.10;PF13420.10
A0A2T0YLE3,PF00072.27;PF00486.31
A0A2T0YEP6,PF00338.25
A0A1H3EPQ4,
A0A2T0YBW4,
A0A2T0YHT9,
A0A2T0YLT8,
A0A2T0YM99,
A0A2T0YHW0,
