query_id,accession_id
A0A918T0N1,PF00174.22
A0A4Q2A841,PF00005.30;PF13304.9
A0A347UUB3,PF00005.30
A0A1K1THC8,PF00072.27;PF00196.22
A0A918SUE7,PF07884.17
A0A239P929,PF07729.15;PF00392.24
A0A0R2A576,PF17136.7
A0A495XHJ9,PF00072.27;PF00486.31
A0A0A0DFS0,PF00005.30
A0A7Z3GNW6,PF00929.27
A0A495XN52,PF00072.27;PF00196.22
A0A0H3WPU9,PF00005.30;PF13304.9
A0A073KFU2,PF13419.9;PF00702.29
A0A239IF63,PF00072.27;PF00196.22
A0A239MT66,PF00072.27
A0A495XG24,PF00072.27;PF00196.22
A0A285UNA1,PF00072.27;PF00486.31
A0A073KBE1,PF13419.9;PF00702.29
A0A073KER1,PF01746.24
A0A073K3W5,PF00583.28;PF13302.10;PF13420.10;PF13508.10
R2RLN9,PF00572.21
A0A919C1M5,PF00072.27;PF00196.22
A0A073KDC2,PF01638.20
A0A919F1Q2,PF02342.21
A0A285UA45,PF01467.29
A0A6G5RLJ7,PF01614.21
A0A6G5RF43,PF01796.20;PF12172.11
A0A073KIZ7,PF01725.19
A0A073KHV7,PF07702.16;PF00392.24
A0A919EUD1,PF01037.24;PF13404.9;PF13412.9
A0A073KHJ3,PF00392.24;PF07729.15
A0A073KFX4,PF14173.9
A0A6G5RK30,PF01047.25;PF12802.10
A0A0R2A2P1,PF00005.30;PF13304.9
A0A495XKI9,PF00196.22
R2RB56,PF00005.30;PF13304.9
A0A6G5RK04,PF00005.30
R2S3N2,PF00881.27
A0A495X9M2,PF04149.15
A0A239NRB1,PF00072.27;PF00486.31
A0A6G5RLV9,PF00072.27;PF00196.22;PF08281.15
A0A239PTX5,PF00005.30
R2P2D3,PF00528.25
A0A073K1H2,PF13302.10;PF13420.10
B1T062,PF00072.27;PF00486.31
R2PEM2,PF03602.18
A0A239P7G8,PF04149.15
A0A0A0DG32,PF00486.31;PF00072.27
A0A495XIS5,PF03840.17
A0A239PPC0,PF13561.9;PF00106.28;PF08659.13
A0A6S6ZPS5,PF13561.9;PF00106.28;PF08659.13
A0A6S7BZX1,PF00301.23
A0A239Q138,PF02592.18
A0A6S7BZH9,PF00005.30
A0A0T7FY35,PF00005.30;PF12399.11
A0A0R2A4M3,PF00528.25
A0A0H3WWS3,PF04430.17
A0A239KUY4,PF00486.31;PF00072.27
A0A6G5RFS1,PF00486.31;PF00072.27
A0A073KBE2,PF00072.27;PF00196.22
A0A0H3WQL9,PF01597.22
B1T4U8,PF00005.30
A0A495X424,PF00072.27;PF00196.22
A0A6S7ABD1,PF00005.30;PF13304.9
B1TDY9,PF00072.27
A0A239P8L4,PF05331.14
B1TBS6,PF08808.14
Q897X3,PF00072.27;PF00486.31
A0A1G6ZYS5,PF13411.9;PF00376.26
A0A0F5K461,PF00005.30;PF13304.9
R3WPU7,PF00072.27;PF00486.31
A0A7Z0LUC8,PF00011.24
A0A2P6MDH2,PF00072.27;PF00486.31
A0A1M4T802,PF00005.30
A0A3S1DMC7,PF00834.22
A0A7Y9IVJ4,PF00707.25;PF05198.19
A0A1G6P2A1,PF00814.28
A0A0S3K8E4,PF00849.25;PF01479.28
A0A2P6MFA6,PF03994.17
A0A7Y9X655,PF01596.20;PF13578.9
A0A1G6LBH1,PF04542.17
A0A0C2JCS8,PF00072.27;PF00196.22
A0A0G3BXX3,PF00005.30;PF13304.9
A0A3S1BLX9,PF00072.27;PF00486.31
A0A433YDY4,PF00072.27;PF00486.31
A0A2P6MF50,PF00486.31;PF00072.27
A0A1H8K8X6,PF02627.23
A0A256FER1,PF13561.9;PF00106.28
A0A1I2BFI8,PF00005.30
D8JTX6,PF02575.19
A0A3S1BSJ4,PF00005.30
A0A1G6PEA8,PF00313.25
A0A7Z0RWN5,PF04542.17;PF08281.15
R3W0Q0,PF00085.23
A0A433Y1Q3,PF00471.23
A0A2P6MH26,PF00574.26
A0A0C2JLW6,
A0A7Y9X0J6,
A0A919EX29,
A0A6S7AJU1,
