query_id,accession_id
A0A6I2MIB2,PF01638.20
A0A024E9E5,PF08281.15;PF04542.17
A0A4Y1ZC75,PF00072.27;PF00196.22
A0A6I2MBM1,PF01502.21;PF01503.20
A0A6I2MAZ0,PF00293.31
A0A0P6WAK4,PF13561.9;PF00106.28;PF08659.13
A0A4Y3WQG2,PF00072.27;PF00486.31
A0A2P2GJW9,PF00072.27;PF00196.22
A0A024EKT0,PF00072.27;PF00196.22
A0A2M9AB56,PF00551.22
A0A1I2NDF1,PF00072.27;PF00196.22
E0I970,PF03885.16
A0A4Y3WSL6,PF00005.30
E0I3M3,PF00072.27;PF00196.22
N6Y0M2,PF01339.20
A0A318KSR2,PF03550.17
A0A6I2MIP4,PF00072.27;PF00486.31
E0IAW1,PF07972.14
M9RS27,PF00072.27;PF00486.31
A0A0P6WIU5,PF01176.22
A0A1I2FY66,PF00072.27;PF00196.22
A0A1P8U4S6,PF00072.27;PF00196.22
A0A318L891,PF00528.25
A0A6P2G5S5,PF00355.29;PF13806.9
A0A543CU22,PF13581.9
A0A4Y1ZAJ9,PF00005.30
E0I7L3,PF00005.30;PF13304.9
A0A6I2M826,PF00005.30;PF13304.9
N6YZW4,PF00072.27;PF00486.31
A0A2M9AEM5,PF00834.22
A0A0P7I327,PF01037.24;PF13404.9;PF13412.9
A0A0P7IKU8,PF00005.30
A0A2P2GD45,PF00072.27
A0A6P2GC79,PF00072.27;PF00486.31
E0IF25,PF00486.31;PF00072.27
E0IAE8,PF01371.22
A0A2M9AE65,PF00072.27;PF00196.22
A0A6I2MFK3,PF02664.18
A0A6I2MCV8,PF00528.25
A0A8U0AHI1,PF01799.23
A0A8U0APZ6,PF13662.9;PF02132.18
A0A919S4V8,PF00005.30
A0A8U0AI08,PF07457.14
A0A0J6GH80,PF00072.27;PF00486.31
A0A3Q9QR38,PF07155.15
A0A8U0AV68,PF00072.27;PF00486.31
A0A8U0APW1,PF00486.31;PF00072.27
A0A327JI10,PF00005.30;PF13304.9
A0A8U0AJX7,PF00574.26
A0A1H6RY04,PF00005.30;PF13304.9
A0A8U0AHN9,PF01783.26
A0A327JHV7,PF00444.21
A0A8U0ARX8,PF00440.26;PF17922.4
A0A8U0AMQ6,PF00005.30;PF13304.9
A0A8U0AN82,PF00005.30
A0A2S7EN73,PF00005.30
A0A3Q9QQ88,PF00625.24
A0A8U0AID2,PF00072.27;PF00486.31
A0A919VPS7,PF08281.15;PF04545.19;PF04542.17
A0A8U0ASM0,PF14141.9
A0A3Q9QWG0,PF13411.9
A0A8U0AHK0,PF00510.21
A0A3Q9QTK5,PF12758.10
A0A3T0I030,PF02754.19
A0A417Z7G5,PF00005.30;PF13304.9
A0A7W6BTB3,PF00005.30;PF13304.9
A0A1H6T7U9,PF06612.14
A0A8U0AQC9,PF02357.22
A0A8U0AG23,PF00072.27;PF00486.31
A0A0J6GY06,PF00072.27;PF00486.31
A0A919SQ80,PF00072.27;PF00486.31
A0A1H6U2H0,PF05717.16
A0A3T0I0I9,PF00072.27
A0A8U0AKF8,PF07702.16;PF00392.24
A0A8U0AKF3,PF11084.11
A0A8U0ARK9,PF03061.25
A0A8U0AVD1,PF03775.19
A0A3T0I1Z2,PF00383.26;PF08211.15
A0A8U0AIW6,PF04608.16
A0A2S7F002,PF00072.27;PF00486.31
A0A8U0AHA2,PF00318.23
A0A1H6TG19,PF00072.27;PF00486.31
A0A1H6V120,PF02829.17;PF08279.15
A0A290RZX1,PF13279.9;PF03061.25;PF01643.20
A0A8U0AKD7,PF00072.27;PF00486.31
A0A8U0AGM0,PF09335.14
A0A8U0AL24,PF00005.30;PF13304.9
A0A1I0HDM2,PF01037.24;PF13404.9;PF13412.9
A0A1H6SQ17,PF00334.22
A0A290SAN7,PF00072.27;PF00486.31
A0A290S2W3,PF00005.30
A0A3T0I2S8,
A0A0P7KJ17,
A0A919SUP2,
A0A4R2NU85,
N6Z6U5,
E0I3E1,
A0A543CJF7,
A0A3N2D9N1,
E0I3R6,
