query_id,accession_id
A0A168K902,PF03780.16
A0A0F5Q197,PF00005.30
A0A3N6B560,PF00072.27;PF00196.22
A0A2K9J488,PF04203.16
A0A0P6WD10,PF00005.30;PF13304.9
A0A2K9IYR8,PF00005.30;PF13304.9
A0A2K9IWY6,PF08241.15;PF13649.9;PF13489.9;PF13847.9;PF08242.15
A0A653I4A1,PF01884.20
A0A6F8XUK2,PF00005.30
A0A0F5PSR3,PF00005.30
A0A3N6CK59,PF00005.30;PF13304.9
Q49UJ3,PF04023.17
A0A2K9J427,PF13561.9;PF00106.28;PF08659.13
A0A2K9J556,PF00005.30;PF13304.9
A0A4Q7KHR0,PF00072.27;PF00486.31
A0A653IG01,PF00849.25
A0A168J429,PF00300.25
A0A2K9IXL1,PF13419.9;PF00702.29;PF13242.9
A0A2K9J1M8,PF03061.25
A0A6F8Y8U7,PF01810.21
W6TCD5,PF01625.24
A0A2K9J3T5,PF14120.9
A0A168K6T3,PF00080.23
A0A3N6CN41,PF00072.27;PF00486.31
A0A1G8VSS6,PF00005.30;PF13304.9
A0A653I8I1,PF00005.30
A0A6F8Y018,PF03029.20
A0A543VWN8,PF00072.27;PF00196.22
W6T7P6,PF00072.27;PF00486.31
A0A168J316,PF00486.31;PF00072.27
A0A168KKS2,PF04542.17
A0A3N6AHA9,PF00902.21
A0A0L0KEH2,PF07883.14;PF01381.25;PF13560.9
A0A2K9J2T4,PF00471.23
A0A3N6AHT8,PF13419.9;PF00702.29
A0A3N6DD80,PF01047.25
A0A3N6AP20,PF00005.30
A0A168EFG7,PF00466.23
A0A168K4L2,PF01048.23
A0A168BXK8,PF08534.13;PF00578.24;PF00085.23;PF13905.9
A0A653I2V1,PF00072.27;PF00486.31
A0A2K9IWB5,PF00475.21
A0A162MCC1,PF00486.31;PF00072.27
A0A2K9J3D6,PF00359.25
A0A3N6AZJ7,PF08281.15;PF04542.17;PF04545.19
A0A653I744,PF00005.30
Q49XU7,PF00293.31
A0A543VHX9,PF00156.30
Q49X00,PF00481.24;PF13672.9
A0A168JQH5,PF00753.30
A0A2K9J6F2,PF01022.23;PF12840.10
A0A543VQW6,PF00486.31;PF00072.27
A0A3N6B613,PF15980.8
A0A0P6W3U8,PF08359.14;PF00440.26;PF17932.4
A0A0P6W0D2,PF00528.25
A0A2K9J0J7,PF00486.31;PF00072.27
A0A0L0KFA2,PF00072.27;PF00196.22
A0A3N6AV32,PF01381.25;PF07883.14
A0A168M2H5,PF01220.22
A0A3N6B9X0,PF00005.30;PF13304.9
A0A2K9J3Z1,PF00005.30;PF13304.9
A0A3N6AMT7,PF00583.28;PF13673.10;PF13508.10;PF13527.10
A0A428WSI2,PF00072.27;PF00196.22
A0A3N6DGD6,PF01467.29
A0A6F8XWT8,PF00072.27
A0A168M3U4,PF00893.22
A0A2K9IVT7,PF02581.20
A0A162KEI5,PF00486.31;PF00072.27
A0A3N6B6L0,PF12850.10
A0A6F8XQT4,PF08281.15;PF04545.19
A0A653IHW9,PF04066.16
A0A4R8M587,PF01205.22
A0A168KIQ0,PF13275.9
A0A0P6WPJ3,PF00072.27;PF00486.31
A0A168P224,PF00072.27;PF00196.22
A0A168ME08,PF00005.30
A0A162K3H6,PF08281.15;PF04545.19;PF04542.17
A0A3N6CAV9,PF00694.22
A0A3N6C709,PF02575.19
A0A4Y7RG02,PF00486.31;PF00072.27
A0A168K3P3,PF02585.20
A0A653IGP3,PF00238.22
A0A0P6VWM9,PF00005.30
A0A168BZE5,PF09335.14
A0A168FT57,PF00072.27;PF00486.31
A0A162K8K7,PF00334.22
A0A162MCT4,PF00486.31;PF00072.27
Q4A032,PF00005.30
A0A428VZY5,PF02909.20
W6T8P4,PF00005.30
W6TAP4,PF00005.30;PF13304.9
W6TC62,PF06135.15
A0A2K9IWS0,PF00072.27;PF00486.31
A0A4R7FFB9,PF00072.27
A0A4Q7KJ11,PF00005.30;PF13304.9
A0A162ME16,
A0A3N6AUX1,
A0A4Q7KIJ2,
A0A4Q7KDX7,
W6T6F5,
