query_id,accession_id
A0A420VBL7,PF13561.9;PF00106.28;PF08659.13
A0A420VH45,PF09966.12
A0A420VB73,PF00005.30;PF13304.9
A0A420VBH5,PF00005.30;PF13304.9
A0A420VI88,PF00005.30;PF13304.9
A0A420VID0,PF00072.27;PF00486.31
A0A420VG30,PF00582.29
A0A420VCY9,PF13673.10;PF00583.28;PF13508.10
A0A420VD13,PF07457.14
A0A420VFE0,PF01712.22;PF13238.9
A0A420VGH4,PF00440.26
A0A420VDM7,PF08281.15;PF04542.17
A0A420VEK2,PF04542.17;PF08281.15
A0A420VCY5,PF01152.24
A0A420VIL4,PF07702.16;PF00392.24
A0A420VH67,PF18955.3
A0A420VH72,PF03551.17
A0A420VFC9,PF02632.17
A0A420VE13,PF07873.14
A0A420VK19,PF00005.30;PF13304.9
A0A420VCQ3,PF04259.17
A0A420VEJ1,PF04079.19
A0A420VJV6,PF12802.10;PF01047.25
A0A420VD86,PF12227.11
A0A420VI65,PF00005.30
A0A1W6VMW0,PF13561.9;PF00106.28;PF08659.13
A0A1W6VV07,PF00210.27
A0A1W6VQY6,PF13673.10;PF00583.28;PF13508.10
A0A1W6VX31,PF03167.22
A0A1W6VU53,PF10750.12
A0A1W6VVQ7,PF01467.29
A0A1W6VMI5,PF09335.14
A0A1W6VVG4,PF01668.21
A0A1W6VQX0,PF01965.27
A0A1W6VW92,PF02599.19
A0A1W6VNN0,PF00893.22
A0A1W6VPE9,PF00535.29;PF13641.9;PF10111.12
A0A1W6VMR0,PF01259.21
A0A1W6VTW4,PF00753.30
A0A1W6VMC4,PF00444.21
A0A1W6VMA1,PF00366.23
A0A1W6VU87,PF13797.9
A0A1W6VU26,PF01966.25
A0A1W6VN14,PF00072.27;PF00486.31
A0A1W6VM03,PF04026.15
A0A1W6VSR6,PF00132.27
A0A1W6VMB0,PF14693.9;PF01386.22
A0A1W6VWW2,PF14804.9;PF13083.9;PF01424.25
A0A1W6VRR8,PF01451.24
A0A1W6VP02,PF09819.12
A0A1W6VWD8,PF04343.16
A0A1W6VS44,PF13420.10;PF00583.28;PF13508.10
A0A1W6VS55,PF07702.16;PF00392.24
A0A1W6VWS3,PF00072.27;PF00196.22
A0A1W6VS67,PF00186.22
A0A1W6VRS7,PF00392.24
A0A1W6VUA2,PF01842.28
A0A1W6VNB4,PF09922.12
A0A1W6VUJ8,PF08761.14
A0A1W6VPF6,PF00072.27;PF00486.31
A0A1W6VQJ4,PF00886.22
A0A1W6VSZ4,PF01022.23;PF12840.10
A0A1W6VUP7,PF09579.13
A0A1W6VQI5,PF06133.14
A0A1W6VQU9,PF01022.23
A0A1W6VQW5,PF04402.17
A0A1W6VQZ2,PF10112.12
A0A1W6VS23,PF00005.30;PF13304.9
A0A1W6VQB3,PF02050.19
A0A1W6VT93,PF10966.11
A0A1W6VMD1,PF11188.11
A0A1W6VQB0,PF00318.23
A0A1W6VN74,PF01583.23
A0A1W6VWD0,PF01037.24;PF13404.9;PF13412.9
A0A1W6VR33,PF01467.29
A0A1W6VMW6,PF00072.27;PF00486.31
A0A1W6VN49,PF00092.31
A0A1W6VQ62,PF02325.20
A0A1W6VLZ5,PF10955.11
A0A1W6VP45,PF13545.9;PF00027.32;PF00325.23
A0A1W6VVP3,PF00072.27;PF00196.22
A0A1W6VWI7,PF00440.26
A0A1W6VRX2,PF17932.4;PF00440.26
A0A1W6VU38,PF03449.18;PF01272.22
A0A1W6VR62,PF00005.30;PF02463.22
A0A1W6VWL9,PF00005.30;PF13304.9
A0A1W6VMU6,PF00528.25
A0A1W6VUN9,PF00582.29
A0A1W6VU30,PF04542.17;PF04545.19
A0A1W6VNF8,PF13561.9;PF00106.28
A0A1W6VQ30,PF01252.21
A0A1W6VS71,PF07729.15;PF00392.24
A0A1W6VVC0,
A0A420VDK0,
A0A1W6VPM2,
A0A1W6VWI0,
A0A1W6VVZ5,
A0A1W6VRQ7,
A0A420VC13,
A0A420VCA1,
