query_id,accession_id
M3VAF9,PF00072.27;PF00196.22
A0A0F7HNJ6,PF01259.21
A0A0A3IT26,PF00484.22
A0A1J6HNY2,PF02082.23
A0A1H8AA16,PF00005.30
A0A1J6I2A9,PF01144.26
A0A0M6Z557,PF00005.30;PF13304.9
A0A0F7HPZ0,PF12836.10;PF00633.26
A0A0A3IU57,PF01467.29
A0A7W5V7J3,PF00005.30;PF13304.9
A0A7W5VHY2,PF00072.27;PF00196.22
A0A0A3IYE2,PF13797.9
A0A0A3JGW1,PF00005.30
A0A643EZA9,PF00578.24;PF08534.13
A8H0I6,PF00578.24;PF08534.13;PF10417.12
A0A0A3JPS4,PF00072.27;PF00486.31
F4GYR8,PF00072.27;PF00486.31
A0A5J6IU63,PF13561.9;PF00106.28;PF08659.13
M3VGZ5,PF00694.22
A0A0F7HHW4,PF04199.16
A0A0M7A3G0,PF07977.16
A0A1H2UT19,PF00005.30
A0A1H0GTK9,PF00484.22
A0A2N3XT80,PF03091.18
A0A918ZEN0,PF13242.9
A0A7C9NAE9,PF13417.9;PF02798.23;PF13409.9
A0A0A3IVG3,PF07457.14
A0A7W5V570,PF00072.27;PF00196.22
A0A2N3XSF5,PF09339.13
A0A0A3JPJ2,PF00072.27;PF00486.31
A0A7W5Y9L8,PF13474.9
A0A0M6ZK35,PF01292.23
A0A1W5ZUC4,PF01725.19
A0A5J6J1R4,PF00072.27;PF00196.22
M3VD14,PF00163.22;PF01479.28
A0A919DH93,PF01553.24
A0A2N3XU44,PF00072.27;PF00486.31
A0A1W5ZQ00,PF17898.4
A0A0M6ZP24,PF00578.24;PF08534.13
A0A0A3IFL5,PF07315.14
A0A1J6I7D6,PF13404.9;PF13412.9;PF01037.24
A0A1W5ZU72,PF00588.22;PF08032.15
A0A1H8C574,PF00392.24;PF07729.15
A0A5J6IY57,PF00005.30;PF12399.11
A0A0F7HM38,PF06156.16
A0A1W5ZU69,PF00994.27
A0A7W5VCS2,PF00005.30
A0A1D7VY46,PF01613.21
A0A3N1HEN9,PF00072.27;PF00196.22
A0A1D7VX75,PF00293.31
A0A8B5XQ50,PF02597.23
A0A3N1GZF2,PF00072.27;PF00196.22
A0A918I3V5,PF00293.31
A0A1I5VKZ1,PF00005.30;PF13304.9
A0A8B5XV27,PF00893.22
A0A8B5Y3H9,PF00258.28
A0A7X5YHR3,PF00072.27;PF00486.31
A0A8B5Y347,PF00440.26
A0A4S8N3G5,PF12823.10
A0A1I5YQ07,PF00072.27;PF00486.31
C9A5U7,PF00583.28;PF13673.10;PF13508.10
F6DUJ8,PF00543.25
A0A8B5Y242,PF01323.23
A0A502BQV6,PF03918.17
A0A8B5XX20,PF00005.30;PF13304.9
A0A8B5Y3Z1,PF07729.15;PF00392.24
A0A7V5NXS7,PF07977.16
A0A1I6ADS6,PF03079.17;PF07883.14
A0A1I5Y1X4,PF02302.20
C9A5G4,PF00731.23
C9AD21,PF00072.27;PF00486.31
A0A8B5Y219,PF14278.9
A0A1D7VN50,PF00072.27;PF00486.31
A0A2R4T049,PF02325.20
A0A4S8NAB2,PF00072.27;PF00486.31
A0A918HWV7,PF00440.26
A0A1I5WQJ9,PF01327.24
A0LU85,PF13411.9
A0LU31,PF00300.25
A0LVY8,PF04542.17;PF08281.15;PF04545.19
I1D310,PF13412.9;PF13404.9;PF01037.24
A0A4R1Q936,PF04542.17;PF08281.15
A0LUJ4,PF06103.14
A0A4R1QIS7,PF00383.26;PF08211.15
I1CYW1,PF03259.20
I1D155,PF01029.21
I1D500,PF01327.24
I1CWF4,PF01451.24
A0LUW1,PF00072.27;PF00486.31
A0A4R1QNV9,PF01451.24
A0A6N3WNS3,PF01725.19
A0LSQ5,PF07883.14
I1CX84,PF14012.9
I1CXI7,PF00297.25
I1D3S2,PF06778.15
A0A8B5Y0X2,
A0A1W5ZUH9,
A0A8B5Y312,
M3TFF1,
A0A918I0V7,
