query_id,accession_id
A0A7W8FBE4,PF00072.27;PF00196.22
A0A256GZQ5,PF13412.9;PF13404.9;PF01037.24
V9XFQ4,PF17932.4;PF00440.26
A0A411X8K9,PF01810.21
A0A060M8I0,PF00072.27
A0A124HQV1,PF01668.21
A0A2R5EKY1,PF00005.30
A0A060LNP7,PF00403.29
A0A2R5EL00,PF00486.31;PF00072.27
A0A1H4W5T6,PF00085.23
A0A2R5EJL3,PF00106.28;PF13561.9
A0A2R5EP84,PF01206.20;PF00581.23
A0A844T352,PF01037.24;PF13412.9;PF13404.9
A0A060M3B8,PF00072.27;PF00486.31
G0A0A9,PF00072.27
A0A2R5ERH8,PF00072.27;PF00486.31
A0A060M3T1,PF03061.25;PF13279.9
A0A4V2YMT6,PF00072.27;PF00196.22
A0A060M7J6,PF03948.17;PF01281.22
A0A239NYC0,PF03259.20
A0A2R5ESJ7,PF11588.11
A0A060M2P0,PF00486.31;PF00072.27
A0A239PCH9,PF07883.14
A0A7W8BST9,PF01638.20
V9XEU8,PF02467.19
A0A2T0KDT6,PF00072.27;PF00196.22
A0A918U755,PF13085.9
A0A1C7DLG6,PF13561.9;PF00106.28
A0A0F0GKA1,PF00072.27;PF00196.22
A0A0C2YGH2,PF00005.30;PF13304.9
A0A1C7DDN9,PF00528.25
A0A844ENA4,PF03780.16
A0A5D0U6K1,PF04149.15
D3RNV0,PF02033.21
A0A177ZNP2,PF04542.17;PF08281.15;PF04545.19
A0A7W0BW76,PF17209.6
A0A7W0BTV4,PF00881.27;PF14512.9
A0A7V9Z2Y1,PF00293.31
A0A7V9YZ38,PF00528.25
A0A7W0BZQ8,PF13302.10;PF13420.10
A0A7W0BX40,PF00578.24;PF08534.13
A0A7V9YWM4,PF00515.31;PF07719.20;PF13181.9;PF13414.9;PF13431.9;PF13424.9;PF13428.9;PF13432.9;PF13374.9;PF13174.9;PF14559.9;PF13176.9;PF13371.9;PF12895.10
A0A7V9Z649,PF00881.27
A0A7W0BXT3,PF01197.21
A0A7V9Z335,PF00814.28
A0A7V9Z8J5,PF02302.20
A0A7V9Z0C3,PF01016.22
A0A7W0BX59,PF00881.27
A0A7V9Z2K6,PF01329.22
A0A7V9Z9X5,PF00164.28
A0A7V9Z5Q5,PF04260.15
A0A7W0BX24,PF08868.13
A0A7W0BVE5,PF06103.14
A0A7V9Z223,PF00027.32;PF13545.9
A0A7V9Z7Y2,PF02082.23
A0A7V9Z7C7,PF13302.10
A0A7V9ZA42,PF00410.22
A0A7V9YYA0,PF17932.4;PF00440.26
A0A7W0BZ19,PF00486.31;PF00072.27
A0A7V9Z998,PF02255.19
A0A7W0BVN8,PF00334.22
A0A7V9Z0D1,PF01709.23
A0A7V9Z2H3,PF00072.27;PF00486.31
A0A7W0C021,PF07187.14
A0A7V9Z0N0,PF00255.22;PF00578.24
A0A7V9Z9I1,PF01475.22
A0A7V9ZA45,PF13302.10
A0A7W0BW15,PF13669.9;PF00903.28
A0A7V9Z0W2,PF10502.12
A0A7V9YZS3,PF00528.25
A0A7V9Z014,PF03960.18
A0A7W0BZQ6,PF01527.23
A0A7W0BZT3,PF17248.5
A0A7W0BY32,PF00005.30;PF13304.9
A0A7V9YXS2,PF08177.14
A0A7W0C073,PF14168.9
A0A7V9Z6H7,PF07870.14
A0A7W0BW19,PF00005.30;PF13304.9
A0A7W0BVV2,PF06042.14
A0A7W0BXD2,PF00072.27
A0A7V9Z3H3,PF06491.14
A0A7V9YWJ6,PF11146.11
A0A7V9Z6C0,PF01638.20
A0A7V9Z2M1,PF02694.18
A0A7V9Z828,PF01022.23
A0A7V9Z4S9,PF13672.9;PF00481.24
A0A7V9Z9I6,PF02452.20
A0A7W0BYC9,PF00528.25
A0A7V9Z1A0,PF00072.27;PF00486.31
A0A7V9YX06,PF01985.24
A0A7V9Z910,PF00005.30
A0A7V9YZN8,PF13460.9;PF05368.16;PF01370.24;PF01073.22
A0A7W0BY22,PF08503.13;PF00132.27;PF14602.9
A0A7V9Z0M0,PF00005.30;PF13304.9
A0A7V9Z675,PF00005.30;PF13304.9
A0A7V9Z9T6,PF00528.25
A0A7V9YXR5,PF00313.25
A0A7V9Z3U4,
A0A7W0BWA1,
A0A060M3H2,
