query_id,accession_id
A0A0C7NMY1,PF02660.18
A0A0C7NBS6,PF00072.27;PF00196.22
A0A0C7NDB5,PF02620.20
A0A0C7NM72,PF00486.31;PF00072.27
A0A0C7NEP2,PF01081.22
A0A2R4N0B3,PF04232.15
A0A0C7NAG3,PF00005.30;PF13304.9
A0A0C7NSJ3,PF00072.27;PF00486.31
A0A2R4N2Q9,PF00528.25
A0A2R4N2U5,PF00583.28;PF13508.10;PF13673.10;PF13302.10
A0A4R6UCL5,PF00005.30
A0A4R6UMH6,PF02464.20
A0A4V3D5Y1,PF13098.9;PF10411.12
A0A4R6U524,PF05425.16
A0A4R6U7F3,PF00411.22
A0A397Q4Y4,PF01058.25
A0A397Q2U1,PF01812.23
A0A397Q291,PF00005.30
A0A397PHH3,PF00005.30
A0A397Q572,PF00072.27;PF00486.31
A0A397Q9W3,PF01206.20
A0A397QFD7,PF11367.11
A0A397P787,PF00005.30
A0A397Q6C2,PF00571.31
A0A397Q490,PF07729.15;PF00392.24
A0A397Q792,PF04355.16
A0A397Q4Z2,PF00005.30
A0A397QDI0,PF01176.22
A0A397PBR9,PF02581.20
A0A397Q267,PF05071.19
A0A397Q7W2,PF02469.25
A0A397PDY9,PF07977.16
A0A397PKG2,PF01894.20
A0A4V2UTL2,PF00005.30;PF13304.9
A0A4V2UTP5,PF00072.27;PF00486.31
A0A4R3KYT6,PF04309.15
A0A4R3KTH4,PF04073.18
A0A4R3KW57,PF00899.24
A0A4R3KTP8,PF04023.17
A0A4R3KSG7,PF04542.17
A0A4R3KUW0,PF00486.31;PF00072.27
A0A4R3L0D3,PF00005.30
A0A4R3KVC5,PF00005.30;PF13304.9
A0A2S5JLW6,PF13417.9;PF13409.9;PF02798.23
A0A2S5JIX8,PF13302.10;PF00583.28
A0A2S5JLD3,PF07977.16
A0A2S5JF39,PF01641.21
A0A2S5JJM7,PF03652.18
A0A2S5JDI9,PF02283.19
A0A1G9CVE7,PF00462.27
A0A1G8ZAS2,PF13412.9;PF01037.24;PF13404.9
A0A1G9H2X1,PF12804.10
A0A1G9CQJ5,PF00156.30
A0A1G9FLF6,PF00005.30;PF13304.9;PF12399.11
A0A1G9FJG7,PF00005.30
A0A1G9F3G0,PF04366.15
A0A1G9A9R4,PF00005.30
A0A1I3QYB4,PF00366.23
A0A1G9B6P9,PF02559.19
A0A1G9DBB2,PF13442.9
A0A1G9BHX6,PF00005.30
A0A1G8ZFN4,PF00694.22
A0A1G9AZD4,PF03960.18
A0A1G9EFQ2,PF01197.21
A0A1G8ZEC2,PF01694.25
A0A1G8ZBQ4,PF02617.20
A0A1G9GI16,PF00106.28;PF13561.9
A0A1G9AAS9,PF00253.24
A0A1G9ADR4,PF07729.15;PF00392.24
A0A1G9CPN3,PF13302.10;PF00583.28;PF13420.10
A0A1G8YLE5,PF08755.14
A0A1G9H1F2,PF06764.14
A0A1G9AX00,PF00475.21
A0A1G8Z3Q8,PF13417.9;PF13409.9;PF02798.23
A0A1G8Y001,PF00011.24
A0A1G9DUJ3,PF02639.17
A0A1G9FPS4,PF00005.30;PF13304.9
A0A1G8XUC8,PF09278.14;PF13411.9;PF00376.26
A0A1G9EHI1,PF00011.24
A0A1G9DD32,PF13561.9;PF00106.28;PF08659.13
A0A1G8YYL8,PF13462.9
A0A1G9ED05,PF00005.30
A0A1G9H0N4,PF13404.9;PF13412.9;PF01037.24
A0A1G9EHY0,PF08241.15;PF13649.9;PF13489.9;PF13847.9;PF08242.15;PF01209.21
A0A1G8Z884,PF01386.22;PF14693.9
A0A1G8ZDF2,PF00300.25
A0A1G9F755,PF13404.9;PF01037.24;PF13412.9
A0A1G9DXG3,PF00730.28
A0A1G9DTB7,PF10399.12;PF00355.29
A0A1G9B680,PF02036.20
A0A1G8ZJ86,PF00072.27;PF00486.31
A0A1G9EI35,PF07729.15;PF00392.24
A0A1G9H4T2,PF00486.31;PF00072.27
A0A2S5JMD7,
A0A1G8YMR5,
A0A1G8YLC9,
A0A4R3KMW8,
A0A1G9AGQ8,
A0A1G9HHW4,
A0A397QAJ9,
