query_id,accession_id
I2C2W0,PF00005.30;PF13304.9
A0A1C7ED95,PF13380.9
A0A7G6SUY2,PF03734.17
A0A918UJC3,PF00072.27;PF00196.22
A0A1C7E575,PF13302.10;PF00583.28
A0A1G8P3F3,PF02777.21;PF00081.25
I2C112,PF00440.26
A0A1C7E9I9,PF00072.27;PF00486.31
A0A1G8EL35,PF00575.26
A0A7G6T0C4,PF00831.26
A0A1G8P001,PF00383.26;PF08211.15
I2C8B9,PF00005.30;PF13304.9
I2CAK6,PF00072.27;PF00486.31
A0A1G8N6Y8,PF04239.15
A0A918PTH2,PF00072.27;PF00196.22
A0A1G8K3L5,PF00085.23
I0L8I1,PF00005.30;PF13304.9
A0A1G8E606,PF07702.16
I2C8U8,PF00072.27;PF00486.31
A0A1G8K1I8,PF14146.9
A0A1C7E4R2,PF00106.28;PF13561.9;PF08659.13
A0A3Q9BPA5,PF13420.10;PF00583.28
A0A1C7E8I6,PF13561.9;PF00106.28
I2C8Y8,PF00269.23
A0A1C7EA73,PF02082.23
I2C8P1,PF08359.14;PF00440.26;PF17932.4
A0A1G8R1L0,PF07729.15;PF00392.24
A0A1G8NIE9,PF13561.9;PF00106.28;PF08659.13
I2C195,PF00528.25
A0A1G8L1N8,PF04239.15
A0A7G6SLX7,PF13561.9;PF00106.28
A0A1G9AY57,PF02581.20
I2C8T5,PF03477.19
A0A1C7E943,PF01451.24
I2CA64,PF02583.20
I2C5G7,PF17209.6
A0A1G8J888,PF04608.16
A0A1G8ER65,PF02390.20
I2C0Q1,PF00410.22
A0A0K0XB15,PF01029.21
A0A1C7E8D2,PF01327.24
A0A1C7EAM5,PF00578.24
Q39UI9,PF00005.30
A0A1C7E832,PF13561.9;PF00106.28;PF08659.13
A0A1C7E9S9,PF00005.30;PF13304.9
A0A7W7QC96,PF00005.30;PF13304.9
R9LLP8,PF06289.14
W1SBJ0,PF04542.17
R9LET6,PF00072.27;PF00486.31
R9LRZ7,PF00005.30;PF13304.9
A0A370GCL9,PF00528.25
A0A2W4CV08,PF01323.23
A0A7W5AEW8,PF00005.30
W1SDM4,PF12146.11;PF00561.23;PF12697.10
A0A1G5QXH7,PF00072.27;PF00486.31
R9LA29,PF00210.27
W1SDY5,PF03483.20
A0A0H2M6A5,PF04430.17
A0A1G8YIJ5,PF03061.25;PF13279.9
A0A7W5FDQ1,PF02627.23
R9L8N1,PF00528.25
A0A7Y9JI81,PF08281.15;PF04542.17
Q033S3,PF00005.30;PF13304.9
R9L772,PF00117.31
A0A7W7VCD9,PF00072.27;PF00196.22
R9LG80,PF00072.27;PF00196.22
A0A0H2LSY9,PF01037.24;PF13412.9;PF13404.9
W1SGW1,PF00027.32;PF13545.9
W1SPP3,PF00072.27;PF00486.31
A0A370GR75,PF00160.24
W1SJE2,PF01416.23
R9L5K6,PF01475.22
A0A7W5AKU9,PF00196.22
A0A841GS69,PF00468.20
W1SCK7,PF03862.16
A0A370GLA3,PF02410.18
Q037Q5,PF00005.30;PF13304.9
W1SLQ4,PF00027.32;PF13545.9
B2FQA7,PF01584.22
A0A7W7Q880,PF00072.27;PF00196.22
A0A1I2FTS6,PF13466.9;PF01740.24
A0A2W4D482,PF01084.23
A0A0H2M5G0,PF01965.27
A0MYR3,PF00154.24
R9LGC9,PF00072.27;PF00486.31
R9LKD0,PF00338.25
A0A370GGQ0,PF05389.15
A0A1H0QPA4,PF11148.11
A0A370GHV4,PF00440.26
A0A4R2RMU3,PF06429.16
W1SGP4,PF13649.9;PF08241.15;PF13489.9
R9L3D1,PF04014.21
W1SLN1,PF00936.22
A0A0H2LP93,PF00005.30
A0A370H0U7,PF01047.25;PF12802.10
A0A4R2RXD3,PF05848.14;PF17727.4
Q39W00,
A0A1T5P9C1,
A0A370GV37,
R9LT92,
