query_id,accession_id
J7FXV5,PF00005.30
A0A7Y8F9L8,PF00005.30
A0A514JKX6,PF07729.15;PF00392.24
A0A0J1IKG2,PF00269.23
A0A0K2FEG8,PF04542.17;PF08281.15;PF04545.19
A0A0A8HTP2,PF01084.23
A0A514JRT0,PF00072.27;PF00486.31
A0A144S397,PF00542.22;PF16320.8
A0A142PEG2,PF02223.20
A0A1Y3FGM9,PF01467.29
A0A2N8SAX1,PF00825.21
F6ETC3,PF09976.12
A0A543KG08,PF00005.30
A0A1T5KW52,PF00072.27;PF00196.22
W9AMK0,PF01047.25;PF12802.10
W9BC82,PF00005.30;PF13304.9
W9AH47,PF01638.20
A0A059FX05,PF00005.30;PF13304.9
W9AN32,PF00072.27;PF00486.31
W9A9X6,PF03741.19
A0A1H2CHW4,PF00072.27;PF00196.22
A0A4R6BC39,PF00005.30
W9AG62,PF00486.31;PF00072.27
A0A4R6BEG1,PF04452.17
A0A1H1Z7U5,PF00293.31
A0A4R6BFT1,PF00072.27;PF00486.31
A0A543KAJ1,PF13279.9
W9A8J2,PF04066.16
W9AME1,PF00005.30
A0A1H2CPI8,PF00072.27;PF00196.22
W9A9T5,PF02049.21
A6W5Z0,PF04545.19;PF04542.17;PF08281.15
A0A1T5M384,PF00005.30;PF13304.9
A0A979G119,PF00072.27
A0A543KDQ3,PF07977.16
A0A4R6BFD0,PF00861.25
F6EYX9,PF01037.24;PF13412.9;PF13404.9
W9AGW4,PF04402.17
W9AIW6,PF06042.14
W9AP73,PF02566.22
A0A1G8HR70,PF00196.22;PF00072.27
W9BAK7,PF00596.24
A0A4R6BG25,PF00550.28
A6W9J4,PF00072.27;PF00196.22
W9A994,PF11877.11
W9APK3,PF00072.27;PF00486.31
W9APE4,PF01047.25
W9A8L8,PF04140.17
F6EUZ7,PF02798.23;PF13417.9
A0A4V3BDI0,PF00253.24
W9A9E6,PF04140.17
F6F3J3,PF00005.30
A0A1H2D5B7,PF00072.27;PF00196.22
A0A4R6BEH2,PF02699.18
A0A4V3BDA2,PF06908.14
A0A1M7UPW2,PF00072.27
A0A1H2CZE2,PF00072.27;PF00486.31
W9AM94,PF00359.25
A0A557P767,PF00486.31;PF00072.27
A0A833PJ55,PF06877.14
W9AF55,PF04542.17;PF08281.15
A0A1G8RBK6,PF00203.24
A0A1L8SVV0,PF14437.9;PF00383.26
A0A1L8SUZ2,PF00708.21
C3X9I2,PF13419.9;PF00702.29;PF13242.9
A6WEH9,PF00166.24
A0A2H1L5A8,PF00072.27;PF00486.31
W9BB07,PF13580.9
W9APY2,PF00005.30;PF13304.9
A0A4R6BEK9,PF00149.31
A0A543K614,PF00126.30
A0A0D4CK73,PF00005.30;PF13304.9
A0A1N6R841,PF10740.12
A0A1N7BHZ1,PF02597.23
A0A1M5Y2B0,PF00005.30
A0A8J3RL99,PF00005.30
A0A1S6JAX0,PF08768.14
A0A1I4HTY2,PF00072.27;PF00196.22
A0A1N7A607,PF04134.15
A0A6L9QIR9,PF00072.27;PF00196.22
A8FBK9,PF11667.11
S4MGI4,PF00005.30;PF13304.9
A0A1S6J3M8,PF00072.27;PF00196.22
S4N327,PF00072.27;PF00486.31
A0A1S6JGE7,PF01553.24
A0A8J3RID2,PF07729.15;PF00392.24
A0A1S6J9P3,PF00072.27;PF00196.22
A0A1I4KXL8,PF00196.22
A0A1S6J7Q1,PF00392.24;PF07702.16
A0A917JZ82,PF02556.17
A0A315SAK3,PF00072.27;PF00196.22
A0A8J3RHJ0,PF13601.9
A8FGD9,PF00849.25;PF01479.28
F2LEY8,PF00730.28
A0A1N6PXJ4,PF01330.24;PF14520.9;PF07499.16
A0A1I7EPD4,PF13561.9;PF00106.28
A0A1G8MD43,
W9AFX6,
A0A1T5L0X0,
A0A4R6BGE3,
