query_id,accession_id
A0A841Z3T6,PF04309.15
A0A6G3TGM9,PF00005.30;PF13304.9
A0A0R2D6K1,PF14622.9;PF00636.29;PF00035.29
D5ZS77,PF00072.27;PF00196.22
A0A2M8WK53,PF09917.12
W7CKR2,PF00581.23
A0A0P1EQE0,PF13545.9;PF00027.32;PF00325.23
A0A259UDR6,PF01144.26
A0A3D9ZXX2,PF13561.9;PF00106.28;PF08659.13
A0A0M0L527,PF08281.15;PF04545.19;PF04542.17
A0A841Z8C3,PF01048.23
A0A8F9WQT1,PF00300.25
A0A2M8W186,PF00293.31
A0A0M0LIG6,PF00106.28;PF13561.9;PF08659.13
A0A328Z2L2,PF00034.24;PF13442.9
A0A380GYH7,PF00005.30
A0A3D9ZTV0,PF00072.27;PF00486.31
A0A7G7C3F6,PF02527.18
A0A7G7CA82,PF00072.27;PF00196.22
D5ZR45,PF01885.19
W7C5P6,PF00436.28
W7CET2,PF00005.30
A0A0P1FAQ8,PF01037.24;PF13412.9;PF13404.9
V6MDK0,PF00072.27;PF00196.22
V6M6P1,PF00005.30
A0A7W7M1J3,PF04149.15
A0A7X0M6V5,PF04149.15
A0A4Q8BHX7,PF11338.11
A0A417YC06,PF00005.30;PF13304.9
A0A417YLN4,PF09335.14
A0A417Y9J4,PF13561.9;PF00106.28
A0A4R1I2R7,PF02537.18
A0A841AWB6,PF00005.30
A0A368XKI3,PF00578.24;PF08534.13;PF13905.9
A0A316D8X6,PF00005.30;PF13304.9
A0A6V8KFU9,PF01323.23
A0A368X4E0,PF13419.9;PF00702.29
A0A5M9I7A7,PF00005.30
A0A368YDK6,PF06612.14
A0A368XGA6,PF03840.17
A0A0R1QJB8,PF00297.25
A0A7Y1INI2,PF00196.22;PF00072.27
A0A368XEM7,PF07187.14
A0A4Q8BHU9,PF13397.9
A0A6V8KBR6,PF12802.10;PF01047.25
A0A417YLQ1,PF00072.27;PF00196.22
A0A0P0A7A3,PF02104.18
A0A417YEB8,PF00072.27;PF00486.31
A0A5M9IHD1,PF00072.27;PF00196.22
A0A1E5TN16,PF06133.14
A0A1E5TKK6,PF00005.30
A0A417YFK4,PF00072.27;PF00486.31
A0A4R1HSD8,PF07729.15;PF00392.24
A0A4R1HFK1,PF13561.9;PF00106.28;PF08659.13
A0A6V8KSK7,PF04542.17;PF08281.15
A0A6V8K2C9,PF00196.22
A0A6V8K8V0,PF00072.27;PF00486.31
A0A417YHY4,PF00072.27;PF00486.31
A0A1X7IHG3,PF06283.14
A0A1E5TLV3,PF19785.2
A0A368Y8Y0,PF01081.22
A0A368XAE1,PF00528.25
A0A368XYV5,PF00005.30;PF13304.9
A0A1E5THN6,PF00005.30
A0A0R1QE46,PF00977.24
A0A2T0WYM0,PF00216.24
A0A417YHX9,PF13561.9;PF00106.28;PF08659.13
A0A4Q8BHY7,PF00072.27;PF00196.22
A0A1E5TMX1,PF00005.30;PF13304.9
A0A0N9ZWE9,PF07729.15;PF00392.24
A0A417YHF2,PF00300.25
A0A368XK52,PF01016.22
A0A0P0AEA9,PF04442.17
A0A5M9I841,PF00072.27;PF00196.22
A0A417YCZ5,PF01967.24
A0A6V8KI50,PF00072.27;PF00196.22
A0A1E5TMW6,PF00005.30;PF13304.9
A0A1E5TKL1,PF00005.30
A0A0R1RDD3,PF00486.31;PF00072.27
A0A1E5TMC7,PF01507.22
A0A1E5TLS4,PF10502.12
A0A2T0X0K3,PF01435.21
A0A368Y961,PF02599.19
K1NNE5,PF00005.30;PF02463.22
A0A368X780,PF01176.22
A0A0R1QS42,PF00582.29
A0A6V8K978,PF00072.27;PF00196.22
A0A368XAJ7,PF00072.27;PF00486.31
A0A5M9IE14,PF00072.27;PF00196.22
K1MBW0,PF06908.14
A0A417YG47,PF01316.24;PF02863.21
A0A0N9ZI69,PF01037.24;PF13412.9;PF13404.9
A0A2T5JVW6,PF06055.15
A0A4Q8BJ46,PF00072.27;PF00196.22
A0A5M9IHI3,PF02525.20;PF03358.18
A0A1H3K9S4,
A0A4Q8BG70,
A0A368XG41,
A0A417YJ30,
A0A2T0X094,
