query_id,accession_id
A0A4Y8M792,PF04241.18
A0A5M4B3R9,PF03733.16
A0A1G6I039,PF00072.27;PF00196.22
A0A168W727,PF00005.30;PF13304.9
A0A4Q7ZM84,PF04542.17;PF04545.19
A0A1B1BBC2,PF00072.27;PF00486.31
A0A428N6S9,PF13419.9;PF00702.29
A0A160IQE2,PF00117.31;PF01174.22
A0A7W9KMK1,PF00072.27;PF00196.22
A0A0H4QF60,PF00406.25;PF13207.9;PF05191.17
A0A2T6G758,PF00005.30
A0A4Y8LQZ3,PF13669.9
A0A4Q7ZU70,PF00072.27;PF00196.22
A0A4Y8M7V2,PF02599.19
A0A4Y8LYZ6,PF00005.30
A0A1H3I4P2,PF12139.11;PF00037.30;PF12838.10
A0A4Y8LQ35,PF00528.25
A0A1B1B1V5,PF00903.28
A0A3R8X6K9,PF00117.31
A0A428N500,PF02675.18
A0A2T4ZGB9,PF00005.30
A0A7W9KHZ6,PF00440.26
A0A124RBY5,PF04366.15
A0A428MTW3,PF01042.24
A0A1N6FNS8,PF00005.30
A0A2T6FSK0,PF04542.17;PF08281.15;PF04545.19
A0A3R9QR38,PF04542.17;PF04545.19
A0A160IPR1,PF00994.27
A0A4Q7ZIN2,PF08281.15;PF04545.19
A0A1G6LUP3,PF00005.30;PF13304.9
A0A0H4QKB3,PF00005.30;PF13304.9
A0A2T6FTE7,PF00005.30;PF13304.9
A0A428N1L6,PF14098.9
A0A160IJ90,PF13662.9;PF02132.18
A0A428N069,PF07977.16
A0A2T6G8U3,PF00881.27
A0A2T6G6L0,PF01810.21
A0A160IK56,PF00106.28;PF13561.9
A0A428N7F2,PF00186.22
A0A1G6L5B4,PF00072.27;PF00196.22
A0A428NAN0,PF00005.30
A0A1N6GUN9,PF00072.27;PF00486.31
A0A4Y8M477,PF12116.11
A0A3R9QM03,PF04298.15
A0A160IIP3,PF00106.28;PF13561.9;PF08659.13
A0A428MS76,PF12821.10;PF06738.15
A0A428MTD5,PF02254.21;PF02080.24
A0A1J0GGN1,PF00005.30;PF13304.9
A0A1N6F4F1,PF00177.24
A0A0H4QKV7,PF01475.22
A0A160IPI0,PF01520.21;PF01476.23
A0A3R8RNH5,PF00072.27;PF00486.31
A0A4Y8M1Y3,PF00210.27
A0A4Q7ZVH2,PF00072.27;PF00486.31
A0A286HCT9,PF00072.27;PF00196.22
A0A160ILE3,PF06338.14
A0A3R9RFM1,PF00072.27;PF00486.31
A0A426SNZ8,PF01047.25;PF12802.10
A0A0G9HC93,PF13302.10
A0A428N245,PF00216.24
A0A1N6HKR7,PF00005.30
A0A1N6F3Z2,PF00297.25
A0A4Y8LTX9,PF00828.22
A0A2T6FWV6,PF10941.11
A0A365K993,PF17932.4;PF00440.26
A0A7W6LHX1,PF00005.30
A0A927R3D6,PF00072.27;PF00196.22
A0A927MMN0,PF00005.30
Q5WIU0,PF00072.27;PF00486.31
A0A7W6K085,PF00507.22
A0A8J3XV70,PF00072.27;PF00196.22
A0A328NVV1,PF13561.9;PF00106.28
A0A365K1G1,PF13456.9
A0A365K3T3,PF00005.30
A0A365K9N1,PF04307.17
A0A365K3U0,PF00486.31;PF00072.27
A0A365K8Z7,PF01725.19
A0A365KBG8,PF00239.24
A0A0K9YU76,PF03167.22
A0A0K9YZ88,PF01330.24;PF14520.9
A0A0K9YKR1,PF00072.27;PF00486.31
A0A8J3V521,PF07702.16;PF00392.24
A0A0K9YT09,PF00420.27
A0A223KW22,PF00440.26
A0A366DYT1,PF07702.16;PF00392.24
A0A2T4U4Y0,PF00366.23
A0A0R1MPP3,PF00589.25
A0A1C5HJ08,PF10400.12;PF03551.17
A0A366EH29,PF00132.27
A0A1R0YE57,PF00072.27;PF00486.31
A0A1R0YCB0,PF00005.30
A0A1M7RLD5,PF12802.10;PF01047.25
A0A1M7RNT9,PF00106.28;PF13561.9;PF08659.13
A0A1M4YTG2,PF02308.19
A0A1R0YIF0,PF00005.30
A0A4V3BEC4,PF00581.23
A0A4Y8LUB0,
A0A4Y8LUE2,
A0A4V3BE39,
A0A3R8SFM0,
