query_id,accession_id
A0A1G6K7V3,PF00072.27;PF00196.22
A0A7Y9X7Y0,PF00005.30
A0A1G6MMJ0,PF02467.19
A0A3S1BJF8,PF00072.27;PF00196.22
Q897R6,PF08281.15;PF04542.17
A0A7Y9X6F9,PF01613.21
A0A1H7WPN7,PF01596.20;PF13578.9;PF13847.9
A0A3S1BSF4,PF00072.27;PF00486.31
A0A433Y4P1,PF09335.14
A0A7Y9IY36,PF00005.30;PF13304.9
A0A256FJ94,PF00392.24;PF07729.15
A0A8J3FBE2,PF00293.31
A0A1I2DF56,PF00137.24
A0A1H7U0N1,PF00005.30
A0A2P6ME82,PF00327.23
A0A3S1BS12,PF00005.30;PF13304.9
A0A3S1BQ02,PF00312.25
A0A3S1DJR6,PF00072.27;PF00486.31
A0A2P6MK67,PF11117.11
A0A3S1DQ26,PF00072.27;PF00196.22
A0A8J3UJI9,PF01243.23
A0A7Z0LVR0,PF02576.20;PF17384.5
A0A3S1DHZ4,PF13686.9
A0A1I1TJ15,PF00005.30;PF13304.9
A0A8J3UMR7,PF00072.27;PF00196.22
A0A8J3UP19,PF00440.26
A0A433YFU3,PF02254.21;PF02080.24
A0A2P6MJ79,PF00005.30;PF13304.9
A0A0G3BJN9,PF00005.30
A0A1G6N9I7,PF11305.11
A0A0S3K8V8,PF00486.31;PF00072.27
A0A433Y7M7,PF01371.22
A0A433Y406,PF00072.27;PF00486.31
A0A7Y9LQ65,PF00543.25
A0A256FYZ4,PF13561.9;PF00106.28
A0A3S1BUZ6,PF08359.14;PF00440.26
A0A2P6MEB1,PF04542.17
A0A1H7SEY9,PF00486.31;PF00072.27
A0A0S3K813,PF01746.24
A0A0G3BUX2,PF00005.30;PF13304.9
Q0C5Q1,PF13279.9
A0A1H7R4P3,PF14437.9;PF00383.26
A0A8J3V025,PF04024.15
A0A1H3Y851,PF00072.27
A0A6L3YHW0,PF04290.15
A0A143HGS9,PF01196.22
A0A0H0SND3,PF01895.22
A0A165QYK0,PF02261.19
A0A5C0WE21,PF06271.15
A0A0R2F4A4,PF04239.15
A0A160INK3,PF00383.26;PF08211.15
A0A0H0SSI0,PF13370.9;PF13459.9
A0A1R1F349,PF00072.27
A0A163PM23,PF00072.27;PF00486.31
A0A160IP23,PF00486.31;PF00072.27
A0A161RZP9,PF02660.18
A0A160IKV7,PF00269.23
A0A7J0C6L2,PF00072.27;PF00196.22
A0A099MVD3,PF00106.28;PF13561.9
A0A0D6XT63,PF00005.30;PF13304.9
A0A099MXC6,PF00903.28
A0A0M2EJJ3,PF00588.22;PF08032.15
A0A102L0Z2,PF01722.21
A0A1E3EHI0,PF00011.24
A0A1H2X4C6,PF00313.25
A0A1C3VIG4,PF00072.27;PF00196.22
A0A163ZGM2,PF08359.14;PF00440.26;PF17932.4
A0A160IJJ4,PF07441.14
A0A168VP95,PF02223.20
A0A0M2ECK7,PF07702.16;PF00392.24
A0A1R1ES15,PF01464.23
A0A1C3UB02,PF00072.27;PF00486.31
A0A0B5JXX8,PF00072.27
A0A4Y3ZPP7,PF00313.25
A0A1A6G631,PF00072.27;PF00486.31
A0A7J0CD98,PF00313.25
A0A160IKY8,PF00440.26
A0A0H0SMT8,PF01316.24;PF02863.21
A0A0M2EAK1,PF10955.11
A0A7J0C4Q9,PF00005.30
A0A168VSC3,PF00588.22
A0A0M2EH43,PF02660.18
A0A163V6T3,PF00578.24;PF08534.13
A0A428N4K9,PF04025.15
A0A0M2EGJ0,PF02659.18
A0A1C3VA61,PF00160.24
A0A160IPK9,PF13404.9;PF13412.9;PF01037.24
A0A0H0SMY8,PF00072.27;PF00486.31
A0A1L4DR59,PF01467.29
A0A160IP45,PF07963.15
A0A5C0WKC2,PF00005.30;PF13304.9
A0A160IL57,PF01248.29
A0A0M2EJT3,PF03994.17
A0A0D6XS17,PF01106.20
A0A1X9M8C6,
A0A3R9P5K0,
A0A163WI72,
A0A160IN04,
C5C906,
A0A0F5K0F2,
