query_id,accession_id
A0A4R6J709,PF04149.15
A0A248TLF0,PF01791.12
A0A386WNE6,PF00005.30
A0A1D2L5L0,PF03819.20
A0A248TKG3,PF07729.15;PF00392.24
A0A2T0LNS1,PF00392.24
A0A386WL39,PF00072.27;PF00486.31
A0A918Y5Q7,PF00072.27;PF00196.22
A0A2T0N6A0,PF01176.22
A0A1Y2NCD3,PF00338.25
A0A285N1M3,PF04239.15
A0A248TKK9,PF00163.22;PF01479.28
A0A8B2P567,PF13411.9;PF00376.26;PF09278.14
A0A285P752,PF01741.21
A0A377Q5M8,PF00005.30
A0A248TPB5,PF00392.24
A0A285P3A5,PF01047.25
A0A285P342,PF03960.18
A0A2T0N4T4,PF00005.30
A0A1Y0ENQ9,PF00005.30;PF13304.9
A0A4R6JKA3,PF00005.30;PF13304.9
A0A2T0M560,PF08281.15
A0A919CXJ8,PF04149.15
A0A285N156,PF00486.31;PF00072.27
A0A248TL62,PF14006.9
A0A248TLT2,PF00216.24
A0A1G9UZK2,PF00210.27
A0A1D2L2W5,PF19893.2
A0A919CTI5,PF14588.9;PF01042.24
A0A511UXR7,PF00072.27;PF00196.22
A0A248TDP0,PF09680.13
A0A386WS32,PF04149.15
D5ZPP3,PF07729.15;PF00392.24
A0A841Z7M5,PF13673.10;PF00583.28
A0A6C2CYN4,PF00072.27;PF00486.31
A0A0M0KZJ3,PF02417.18
A0A0M0L7M2,PF06135.15
A0A6C2CJH1,PF00625.24
A0A6G3T857,PF03029.20
A0A380H6N9,PF02033.21
A0A8F9WTI3,PF00072.27;PF00486.31
A0A1I1T5N9,PF05521.14
A0A0M0L5N2,PF00072.27;PF00486.31
W7CCI3,PF00072.27;PF00196.22
W7BQR6,PF13561.9;PF00106.28
A0A0M0KPZ8,PF01176.22
A0A6A0BQV8,PF00072.27;PF00196.22
A0A1M4N5N4,PF05494.15
A0A1G4Q885,PF00137.24
A0A6A0BJQ9,PF12728.10
A0A0M0KZ35,PF00072.27;PF00486.31
A0A841Z914,PF01182.23
A0A0M0L793,PF01197.21
D5ZSI6,PF04686.15
A0A1I2BNC8,PF13404.9;PF13412.9;PF01037.24
A0A6G3TDK7,PF01740.24;PF13466.9
D6AAF1,PF00440.26
A0A0M0L6L7,PF13662.9;PF02132.18
A0A0C1M037,PF00106.28;PF13561.9
A0A919X5D1,PF07702.16;PF00392.24
A0A7G3DSI3,PF00005.30
A0A1I1VHD0,PF13417.9;PF13409.9;PF02798.23
A0A919X737,PF00528.25
A0A918XDM0,PF00484.22
A0A920C7J2,PF07293.14
A0A7G3DL38,PF00440.26
A0A0N7LTL5,PF13404.9;PF13412.9;PF01037.24
A0A919X9I0,PF00072.27;PF00486.31
A0A7G3E407,PF06908.14
A0A919X621,PF13419.9;PF00702.29;PF13242.9
A0A7G3DNS9,PF04023.17
A0A919XAE1,PF01884.20
A0A1I3JWB9,PF00005.30
A0A919XCS2,PF01740.24;PF13466.9
A0A1Y5TXC2,PF02924.17
A0A1I3N4B6,PF07835.15
A0A7G3DX81,PF00392.24;PF07729.15
A0A1C5JM09,PF07729.15;PF00392.24
A0A1H5GU30,PF00072.27;PF00196.22
A0A8J3LK56,PF19575.2
A0A0C1M428,PF00005.30;PF13304.9
A0A1I3SE36,PF06764.14
A0A1W2AB39,PF00072.27;PF00486.31
A0A1I3IFM7,PF01281.22;PF03948.17
A0A0C1PQJ0,PF03780.16
A0A1C5IEH9,PF00072.27;PF00196.22
A0A4Y4EY90,PF00625.24
A0A919XAR0,PF04542.17;PF08281.15
A0A920C7F7,PF00588.22;PF08032.15
A0A919X7G8,PF01327.24
A0A919X8E7,PF00072.27;PF00486.31
A0A7G3DV21,PF00486.31;PF00072.27
A0A1H5KBN6,
A0A7Y9UKH9,
A0A7G3DLR8,
A0A7G3DQF8,
A0A920C8A9,
A0A1Y5TUN3,
A0A7G3E1T1,
A0A285NP05,
