query_id,accession_id
A0A087LIG3,PF00696.31
A0A087LDH6,PF02224.21
A0A150MSG8,PF02660.18
A0A087LDQ6,PF03960.18
A0A087LE58,PF11117.11
A0A087LHJ9,PF00237.22
A0A150NBB6,PF00403.29
A0A087LAM1,PF09964.12
A0A087L9Y2,PF16576.8;PF13437.9
A0A164CA05,PF01381.25;PF13560.9;PF12844.10
A0A0K9HSS5,PF04079.19
A0A087LHK3,PF00366.23
A0A087LHH9,PF00584.23
A0A0K9HWC1,PF00116.23;PF13473.9
A0A150NDT8,PF00216.24
A0A143HLJ6,PF01810.21
A0A0K9HMV2,PF00293.31;PF14815.9
A0A143HLU8,PF07238.17
A0A150NCU4,PF14097.9
A0A164C2W4,PF00072.27;PF00486.31
A0A143HNB1,PF02575.19
A0A087LCL0,PF12146.11;PF00561.23;PF12697.10
A0A087LE79,PF02777.21;PF00081.25
A0A0K9HZB2,PF01219.22
A0A150M921,PF07873.14
A0A250DUT9,PF01288.23
A0A087LGU1,PF10955.11
A0A087LEU9,PF01371.22
A0A087LC31,PF00834.22
A0A087LF39,PF02390.20
A0A143HJZ4,PF00252.21
A0A087LH31,PF00436.28
A0A087LH32,PF01084.23
A0A178TZ75,PF07457.14
A0A4P6UVX6,PF00106.28;PF13561.9
A0A4V1A328,PF01475.22
A0A4P6URZ5,PF00578.24;PF08534.13;PF13905.9;PF00085.23
A0A4V1A2Q1,PF01259.21
A0A4V1A392,PF00005.30;PF13304.9;PF02463.22
A0A4P6UYM4,PF00005.30
A0A4P6US21,PF01195.22
A0A4P6UP13,PF00327.23
A0A4V1A2Q0,PF01371.22
A0A4P6UTK2,PF00857.23
A0A4P6UQM7,PF07155.15
A0A4P6UUA0,PF01047.25;PF12802.10
A0A4P6UT51,PF01649.21
A0A4P6USJ2,PF00005.30;PF13304.9
A0A4P6UVH1,PF00510.21
A0A4P6UX38,PF01791.12
A0A4P6UW89,PF06962.15
A0A4P6UUB3,PF02033.21
A0A4P6UPD4,PF00072.27;PF00486.31
A0A4P6UT73,PF00403.29
A0A4V1A2T2,PF03948.17;PF01281.22
A0A4P6UU69,PF03960.18
A0A4V1A356,PF08207.15;PF09285.14;PF01132.23
A0A4P6UNT9,PF01638.20
A0A4P6UYH3,PF00392.24
A0A4P6UTC9,PF17932.4;PF00440.26
A0A4P6UTC2,PF18277.4;PF04014.21
A0A4P6UU85,PF01634.21
A0A4P6UTW0,PF00528.25
A0A4P6UYJ3,PF00269.23
A0A4P6UTU4,PF01168.23
A0A4V1A2S3,PF01479.28
A0A4P6URK0,PF00528.25
A0A4P6UX22,PF00571.31;PF08279.15
A0A4P6UT26,PF13561.9;PF00106.28
A0A4P6UUM0,PF00578.24;PF08534.13
A0A4P6UUY6,PF03992.19
A0A4P6UVW4,PF13518.9;PF01527.23;PF13384.9
A0A4P6URA3,PF00005.30;PF13304.9
A0A4P6URP7,PF00392.24
A0A4P6USX9,PF00528.25
A0A4V1A2V2,PF00072.27;PF00486.31
A0A4V1A2R4,PF00072.27;PF00486.31
A0A4P6URF5,PF13561.9;PF00106.28
A0A4P6UQI7,PF02620.20
A0A4P6UPM5,PF00687.24
A0A4P6UVK8,PF01625.24
A0A4P6UST9,PF13456.9
A0A4P6UUQ3,PF00072.27;PF00486.31
A0A4P6URD4,PF04542.17;PF08281.15
A0A4P6UWI1,PF00160.24
A0A4P6UXJ2,PF06271.15
A0A4P6UX06,PF00486.31;PF00072.27
A0A4P6UXB5,PF00005.30;PF13304.9
A0A4V1A2Y1,PF00072.27;PF00196.22
A0A4P6UP12,PF00156.30
A0A4P6UV14,PF03672.16
A0A4P6UUL4,PF02583.20
A0A4P6UTG9,PF00005.30;PF13304.9
A0A0K9HIC2,
A0A178U6I4,
A0A143HMH8,
A0A087LHY3,
A0A4P6UWE6,
A0A143HJL5,
A0A178TTQ0,
