query_id,accession_id
W4VQR1,PF00005.30
A0A7W8FQM1,PF09335.14
A0A7W7I6U9,PF13466.9;PF01740.24
A0A0L8N3Y5,PF00072.27;PF00196.22
A0A1G9TLD4,PF01618.19
A0A0M2HDK0,PF00293.31
A0A1C4VRL4,PF03358.18
A0A1H8BTQ3,PF13370.9;PF13459.9
A0A7W7MQZ6,PF00005.30;PF13304.9
A0A5S4GV29,PF00072.27;PF00196.22
H0R3A8,PF00573.25
W4VMK6,PF12787.10
A0A4Y3PGF2,PF00005.30;PF13304.9
A0A5J6Z303,PF00237.22
A0A3E0BZ36,PF13561.9;PF00106.28
A0A4Y3PHL0,PF09335.14
A0A4Y3PDI5,PF00005.30;PF13304.9
A0A7W8CRM7,PF13302.10;PF00583.28
A0A4Y3PL11,PF13662.9;PF02132.18
A0A401J9N8,PF01272.22;PF03449.18
A0A7W8CVW5,PF00977.24
A0A7W8CNU7,PF00005.30
A0A640SK05,PF00072.27;PF00196.22
A0A7W7I0N1,PF00072.27;PF00486.31
A0A640S307,PF00719.22
A0A7W7MNY7,PF04542.17;PF08281.15
A0A1H8B2R7,PF00072.27;PF00486.31
A0A1C4TWZ4,PF12840.10
A0A265E854,PF00005.30;PF13304.9
A0A2P8F8A0,PF01713.24
A0A7W8CRJ5,PF17209.6
H0QYC1,PF00072.27;PF00196.22
W4VGD5,PF00313.25
A0A5S4H6B4,PF07729.15;PF00392.24
A0A4Y3PNS9,PF00406.25;PF13207.9;PF05191.17
A0A265E7N8,PF01022.23
A0A4Y3PV39,PF00333.23;PF03719.18
A0A4Y3PUY1,PF00072.27;PF00486.31
A0A7W7I406,PF00072.27;PF00196.22
W4VEW6,PF04545.19;PF04542.17;PF04539.19
B8FBY3,PF00005.30;PF13304.9
A0A0L8NQW9,PF00072.27;PF00196.22
A0A640SAR1,PF13561.9;PF00106.28
A0A1H8BW28,PF13581.9
W4VEP9,PF03009.20
W4VQ00,PF08281.15;PF04542.17
A0A4Y3PKD2,PF00072.27
A0A7W8FSZ6,PF00005.30;PF13304.9
A0A4Y3PIR3,PF03741.19
A0A7W8CRW6,PF00571.31
A0A7W8CUM5,PF03473.20;PF03475.17
D1BDF3,PF10369.12;PF13710.9;PF01842.28
A0A1G9V3Q8,PF13586.9;PF01609.24
A0A5J6Z3A6,PF00828.22
A0A4Y3PTI0,PF00005.30
A0A4Y3PJX4,PF00072.27;PF00486.31
A0A5S4GSX7,PF13561.9;PF00106.28;PF08659.13
A0A1H7VMC9,PF02283.19
A0A1H8KJ37,PF00814.28
A0A640S934,PF02627.23
A0A1G7BTQ5,PF07729.15;PF00392.24
A0A0M2H9Z7,PF01641.21
A0A7W8CQK1,PF00072.27;PF00486.31
A0A7W8CU65,PF12146.11;PF00561.23;PF12697.10
A0A1H7Z8C3,PF02683.18
A0A4Y3PAE1,PF00072.27;PF00486.31
A0A7W7MT03,PF00072.27;PF00196.22
A0A4Y3PCS3,PF04316.16
A0A7W7MRB7,PF00072.27;PF00196.22
A0A1H8BUX9,PF13047.9
A0A7W8CXD5,PF00366.23
A0A7W8CRS3,PF00005.30;PF13304.9
A0A7W7D665,PF01047.25;PF12802.10
A0A2Z2LMS2,PF01037.24;PF13412.9;PF13404.9
S9S2L3,PF01081.22
A0A848DS46,PF01613.21
A0A1G4QGM8,PF00486.31;PF00072.27
A0A1H0M254,PF07729.15;PF00392.24
F9VPK9,PF01475.22
D3FYW9,PF02632.17
D3FW05,PF07423.14
A0A1G4SIA0,PF00005.30;PF13304.9
A0A2T4ZCC3,PF08281.15;PF04542.17
A0A7W7GD80,PF00072.27;PF00196.22
A0A147GWM0,PF00691.23
A0A2R8A7P9,PF00072.27;PF00486.31
A0A918PYZ3,PF01553.24
A0A918PM44,PF00072.27;PF00196.22
D3FXD9,PF04545.19;PF04542.17
D3FPW7,PF00106.28;PF13561.9
A0A1G4ST73,PF01381.25
A0A0U4PEI8,PF00005.30;PF13304.9
A0A7W9ERL4,PF13662.9;PF02132.18
F9W1A9,PF00814.28
A0A0E2BY71,PF13302.10
A0A918P6S1,PF00072.27;PF00196.22
A0A4Y3PGS5,
A0A1H8HTL4,
A0A7W7HTC4,
A0A5S4GJJ1,
