query_id,accession_id
A0A165WST5,PF08281.15;PF04542.17
A0A161WTR3,PF03167.22
A0A165XV45,PF00005.30
A0A165WES6,PF00269.23
A0A1H8C642,PF00440.26
A0A1H8BQM7,PF00072.27;PF00196.22
A0A1H8CCX4,PF00381.22
A0A1H8D8A7,PF03006.23
A0A1H8CCM3,PF00005.30;PF13304.9
A0A1H8GS53,PF00005.30
A0A1H8GXL4,PF00528.25
A0A1H8GYC5,PF00005.30;PF13304.9;PF02463.22
A0A1H8IL85,PF01144.26
A0A1H8CA77,PF00528.25
A0A1H8HYG4,PF00238.22
A0A1H8BPE2,PF00072.27;PF00486.31
A0A1H8DDT5,PF00383.26;PF08211.15
A0A1H8I6W1,PF04014.21
A0A1H8CR52,PF00072.27;PF00486.31
A0A1H8FFS4,PF01638.20
A0A853AI54,PF01220.22
A0A1H8IQZ8,PF01965.27
A0A1H8GKR5,PF01066.24
A0A1H8BPU9,PF00005.30
A0A1H8J3P9,PF01047.25;PF13463.9
A0A1H8E8P4,PF03780.16
A0A1H8GJA3,PF13561.9;PF00106.28;PF08659.13
A0A1H8G687,PF04542.17;PF08281.15
A0A1H8HXK7,PF00276.23
A0A1H8IGM0,PF12867.10
A0A1H8HU24,PF00005.30
A0A1H8FXL0,PF00528.25
A0A1H8D9A8,PF12836.10;PF00633.26
A0A1H8IW74,PF00313.25
A0A1H8ATW5,PF17209.6
A0A1H8CTM0,PF03477.19
A0A853AG61,PF00072.27;PF00486.31
A0A1H8HBN9,PF04542.17;PF08281.15
A0A1H8I5U8,PF07873.14
A0A1H8IA41,PF11023.11
G8N5R8,PF01022.23;PF12840.10
G8N122,PF00333.23;PF03719.18
G8N6E3,PF00005.30;PF13304.9
G8N430,PF02581.20
G8MWU5,PF02302.20
G8MZW7,PF02502.21
G8N2U4,PF14141.9
G8N409,PF02586.17
G8N1H9,PF00583.28;PF13508.10;PF13673.10
G8N1V2,PF01584.22
G8N111,PF00189.23;PF07650.20
G8N3H0,PF02580.19
G8N1K4,PF02609.19
G8MZV3,PF02823.19;PF00401.23
G8N4V1,PF06961.16
G8N5J0,PF00571.31
G8MX55,PF00005.30
G8MWS7,PF04014.21
G8N3J6,PF02829.17;PF08279.15
G8N2R3,PF00571.31
G8N6Q5,PF02308.19
G8N6Y7,PF10676.12
G8N4H0,PF00708.21
G8N3Z7,PF02421.21;PF01926.26;PF17910.4
G8MZH1,PF01327.24
G8N1B9,PF02050.19
G8MX08,PF00381.22
G8MXJ2,PF00005.30;PF13304.9
G8MYM7,PF00269.23
G8N130,PF00416.25
G8N0N5,PF10827.11
G8N1V9,PF00318.23
G8N263,PF11117.11
G8N2Y0,PF03592.19
G8N1M3,PF04542.17;PF08281.15;PF04545.19;PF07638.14
G8N017,PF10764.12
G8N1D9,PF00072.27;PF00486.31
G8N0T0,PF00528.25
G8N7I5,PF00005.30;PF13304.9
G8N090,PF00571.31
G8MX64,PF02482.22;PF16321.8
G8N175,PF03780.16
G8N357,PF00005.30;PF13304.9
G8N3H2,PF00156.30
G8N2F7,PF08761.14
G8MZS3,PF04542.17
G8N056,PF00575.26
G8MZV1,PF01058.25
G8N1V3,PF04509.15
G8N0W1,PF01250.20
G8N4J7,PF02588.18
G8N187,PF14622.9;PF00636.29;PF00035.29
G8MYT8,PF13561.9;PF00106.28;PF08659.13
G8N0S1,PF00358.23
G8N129,PF00444.21
G8N5M7,PF00588.22
G8N5Y9,PF13561.9;PF00106.28;PF08659.13
G8N286,PF02777.21;PF00081.25
G8MWL0,PF13545.9;PF00027.32;PF00325.23
G8N6L9,PF07238.17
