query_id,accession_id
F2F6L2,PF00085.23
F2F4B1,PF00276.23
Q65IZ1,PF00027.32;PF13545.9
F2F1A4,PF18277.4;PF04014.21
A0A7Y7E5Q8,PF00196.22;PF00072.27
A0A1B9TDJ5,PF00072.27;PF00486.31
A0A0E3QNA5,PF17262.5;PF17955.4
A0A166CYD6,PF04289.15
A0A166CLC1,PF08704.13
A0A1H7F6R0,PF00037.30
A0A1H7G585,PF01207.20
A6URW8,PF01940.19
W9DQB8,PF03358.18;PF02525.20
A0A165ZWZ5,PF00301.23
F0T9D5,PF00005.30
F0TC85,PF02441.22
F0T7X5,PF04135.15
L1L0N7,PF07883.14;PF01381.25;PF13560.9
A0A3G5F7T4,PF03948.17;PF01281.22
A0A0D8P2F2,PF02527.18
A0A4R6QSQ3,PF04402.17
A0A7W5B5C2,PF00072.27;PF00196.22
K0K2U3,PF00072.27;PF00196.22
L1L0J6,PF04149.15
A0A0R1QJ68,PF00300.25
A0A2N3WG24,PF00072.27;PF00196.22
A0A0R1QNA7,PF00831.26
A0A0R1QD35,PF00072.27;PF00486.31
A0A4R6QNA7,PF06429.16
A0A3N1GA49,PF00005.30
A0A3N4Z880,PF04542.17;PF08281.15;PF04545.19
A0A2N3WTJ0,PF13561.9;PF00106.28
A0A3G5F7I7,PF00005.30
G6YCJ8,PF00005.30
A0A3G5F427,PF01649.21
A0A7W5ATP0,PF00072.27;PF00486.31
A0A1H0H2A2,PF00072.27;PF00196.22
A0A7W5B1P7,PF00072.27;PF00196.22
A0A7W8Y9K9,PF00072.27;PF00196.22
A0A7W5AVV7,PF13561.9;PF00106.28;PF08659.13
A0A7W5FLM7,PF00072.27;PF00486.31
A0A7W5B447,PF00005.30
A0A0B5I884,PF00072.27;PF00196.22
A0A7W5B3L4,PF00072.27;PF00486.31
B2PZI8,PF09285.14;PF08207.15;PF01132.23
A0A7W5FNN3,PF00005.30;PF13304.9
A0A0R1QD80,PF00005.30;PF02463.22
A0A4Q2JXD3,PF13561.9;PF00106.28;PF08659.13
A0A4R6BWK1,PF04199.16
A0A7W5B1Z9,PF00072.27;PF00486.31
A0A7Z0DM49,PF00753.30
A0A4R6BSV8,PF14693.9;PF01386.22
A0A3G5F7Q1,PF07702.16;PF00392.24
A0A4U7N8H3,PF13561.9;PF00106.28;PF08659.13
A0A511AUP2,PF00471.23
A0A7W5AVE6,PF00072.27;PF00486.31
A0A2T3MG06,PF01037.24;PF13404.9;PF13412.9
A0A7W5B2S4,PF00072.27;PF00486.31
A0A0D8P132,PF00486.31;PF00072.27
A0A4R6BY52,PF12822.10
A0A251XMS8,PF00440.26
L1L206,PF00072.27;PF00196.22
A0A7W5B2G8,PF00005.30
A0A0R1QIB2,PF00137.24
A0A3G5F5B3,PF00119.23
A0A2N3WE53,PF00861.25
A0A7W5B1S0,PF00072.27;PF00486.31
A0A936Z781,PF00005.30
A0A3G5F4G2,PF10502.12
A0A2N3WHQ3,PF03259.20
A0A852VZU5,PF18963.3
A0A7W5AUB6,PF00072.27;PF00486.31
A0A7W5FNG9,PF00072.27;PF00486.31
A0A397NMJ3,PF13561.9;PF00106.28;PF08659.13
A0A3G5F6M9,PF13419.9;PF00702.29
A0A2N3WK34,PF04542.17;PF08281.15
A0A0B5IL19,PF02754.19
A0A542VZB3,PF08238.15
A0A7W5B4R7,PF13302.10;PF00583.28
A0A4R6BU29,PF00072.27
A0A7W5FKP4,PF13419.9;PF00702.29;PF12710.10
A0A936ZIT7,PF00011.24
A0A4R6QAZ7,PF01810.21
A0A0B5I721,PF01475.22
A0A7W5B4R3,PF00117.31
A0A1H8MFE1,PF17209.6
A0A1S8DMC3,PF00005.30
A0A841LF09,PF13561.9;PF00106.28
A0A344U689,PF02632.17
A0A1G9MNL2,PF13672.9;PF00481.24;PF07228.15
A0A7X6RID2,PF13772.9
A0A7T4PPB5,PF00072.27;PF00196.22
A0A542DQM2,PF00486.31;PF00072.27
A0A1H9QQY0,PF12769.10
A0A1G9XLC4,PF13279.9;PF03061.25
A0A918BCJ9,PF00072.27;PF00196.22
A0A7T4PM90,PF13561.9;PF00106.28
A0A3N1HK12,
A0A4U7MWA4,
A0A542DKP9,
