query_id,accession_id
B1FXV5,PF17938.4;PF00440.26
A0A377QKY8,PF00005.30
A0A2A4HAY5,PF09902.12
A0A0C2YE17,PF01475.22
A0A1S9X585,PF13790.9
A0A5P2XGY0,PF00005.30;PF13304.9
A0A1E3FXC8,PF01037.24;PF13412.9;PF13404.9
A0A2A8H5G2,PF03862.16
A0A2A8B6L1,PF10827.11
A0A0C5CCU0,PF02589.18
A0A1H2N3S8,PF00106.28;PF13561.9;PF08659.13
A0A2A8GTD1,PF10368.12
A0A176Q9R7,PF00347.26
A0A0C2Y5T3,PF01248.29
A0A0G3YUR4,PF00072.27
A0A176QB43,PF11241.11
X0QBL9,PF00072.27;PF00486.31
A0A0C5CN81,PF00355.29
A0A0G3YVX9,PF13417.9;PF02798.23;PF13409.9
A0A1R1VLU0,PF03938.17
A0A1S2M5W8,PF02834.19;PF13563.9
A0A2B5FYK6,PF00731.23
A0A098ETM9,PF01176.22
A0A1S9WX15,PF19824.2
A0A0R2HVY8,PF00849.25;PF01479.28
A0A511H362,PF00005.30;PF13304.9
A0A1R1MCJ7,PF11009.11
A0A2A9VJD7,PF00072.27;PF00486.31
A0A2A8NJR8,PF02863.21;PF01316.24
A0A0D5V1U8,PF00543.25
A0A0E4A3P9,PF00072.27;PF00196.22
A0A0G3E0P7,PF00849.25;PF01479.28
A0A0G3DUD6,PF00072.27;PF00486.31
A0A179EUY9,PF00005.30;PF13304.9
A0A2G1XLP5,PF00072.27;PF00196.22;PF08281.15
A0A286E180,PF04456.15
V6K1I5,PF00072.27;PF00486.31
F0SWU0,PF00072.27;PF00486.31
A0A841YSM6,PF01725.19
A0A1K1T3D3,PF01613.21
A0A919GQQ2,PF16859.8;PF00440.26
A0A7U9PZQ8,PF17940.4
A0A1K1SZV0,PF12840.10;PF01022.23
A0A919GG20,PF00072.27;PF00196.22
A0A1H9TBE0,PF00005.30
A0A1K1SIY3,PF00106.28;PF13561.9
A0A919GCH1,PF03641.17;PF18306.4
A0A656QE97,PF13466.9
A0A656QHQ9,PF03960.18
A0A4V3D9E3,PF13561.9;PF00106.28;PF08659.13
A0A1C6VBW2,PF01035.23
A0A1H9SFV2,PF00542.22;PF16320.8
A0A919GC47,PF05331.14
A0A286DQQ0,PF01035.23
A0A1C6U1L0,PF00583.28;PF13508.10;PF13673.10
A0A656QKS5,PF02660.18
A0A1I6U7D2,PF00005.30
V6KGZ7,PF00072.27;PF00196.22
Q1MZ10,PF00072.27
A0A841YVP2,PF03602.18
A0A656QRN3,PF00072.27;PF00486.31
A0A448KSS6,PF00005.30
A0A656QLU4,PF05247.16
S5V3B7,PF18029.4
A0A1K1T1V3,PF00196.22;PF00072.27
A0A919FZG8,PF00072.27;PF00196.22
A0A4R6UZF2,PF13545.9
A0A1C6W5R9,PF08281.15;PF04542.17
Q1MZS3,PF02033.21
A0A4R6VIF2,PF00106.28;PF13561.9;PF08659.13
A0A1I1RMW7,PF04351.16
A0A4R6VKE4,PF01614.21
A0A919GKF5,PF13560.9;PF07883.14;PF01381.25
A0A656QG24,PF00410.22
A0A286DWP2,PF00908.20
A0A919FTW2,PF00072.27;PF00196.22
F0SUV9,PF02581.20
A0A1C6V1K6,PF13662.9;PF02132.18
A0A1K1Q5T4,PF13302.10;PF13523.9;PF00583.28;PF13420.10
A0A656QUG0,PF13417.9;PF02798.23;PF13409.9
A0A7U9KXR1,PF13302.10
A0A1H9T6Y4,PF01168.23
A0A1I1REM5,PF00072.27;PF00486.31
V6KFG8,PF00072.27;PF00486.31
A0A841YWV9,PF00542.22;PF16320.8
A0A286DXH7,PF04978.15
A0A656QB22,PF00072.27
A0A919G2L4,PF05331.14
A0A1C6UBN4,PF00072.27;PF00196.22
S5V6M5,PF00072.27;PF00196.22
A0A4R6URF9,PF00338.25
A0A7U9KYK8,PF01195.22
V6JUM4,PF01138.24
A0A1K1RZP5,PF00072.27;PF00196.22
V6K8F1,PF02559.19
A0A4R6UQP4,PF17136.7
A0A1K1RQP5,PF00072.27;PF00486.31
A0A4R6VIL3,PF00072.27;PF00196.22
A0A919G4R2,PF07729.15;PF00392.24
A0A1T4Y8U6,PF13561.9;PF00106.28
