query_id,accession_id
A0A2N3X0U5,PF00072.27;PF00486.31
A0A7W5AVA9,PF02081.18
A0A7W5AXR2,PF00392.24;PF07729.15
K0JSK4,PF03029.20
A0A7W5FNX8,PF00403.29
A0A7W5AVQ7,PF00005.30
L1KMW7,PF00072.27;PF00196.22
A0A0B5I8L6,PF00355.29;PF13806.9
A0A3G5F6S0,PF00072.27;PF00196.22
A0A7W5AW50,PF00829.24
A0A7W5B3Q3,PF00072.27;PF00486.31
A0A7W5FKT7,PF00269.23
L1L2J8,PF00072.27;PF00486.31
L1KXI1,PF00072.27;PF00196.22
A0A3G5F774,PF03960.18
K0JX60,PF02130.20
A0A7W5AU35,PF01632.22
A0A7W5AXG7,PF00430.21
A0A7Z0ITS0,PF00072.27;PF00196.22
A0A3N4ZJK2,PF00196.22;PF00072.27
A0A0M3T3A4,PF01467.29
A0A511AU33,PF03948.17;PF01281.22
A0A936ZMU1,PF13561.9;PF00106.28
A0A7W5AUF5,PF00072.27;PF00486.31
A0A1H0J0N3,PF02566.22
A0A2N3WQR4,PF04542.17;PF08281.15;PF04545.19
A0A918BPY0,PF00072.27;PF00196.22
A0A7X6M1I4,PF04456.15
A0A1G9QMH1,PF06962.15
A0A1G9WAB5,PF00486.31;PF00072.27
A0A127QBZ3,PF00072.27;PF00486.31
A0A502D4H4,PF03449.18;PF01272.22
A0A7X6LYY5,PF18029.4
A0A1G9T6A1,PF00072.27;PF00486.31
A0A344U3K7,PF13411.9
A0A1G9T0U9,PF13561.9;PF00106.28;PF08659.13
A0A8B1MZ19,PF18029.4
A0A344TU39,PF00005.30
A0A1H9XE83,PF00072.27;PF00486.31
A0A7X6LU70,PF01047.25;PF12802.10
A0A4V2SC63,PF00106.28;PF13561.9;PF08659.13
A0A1C3MWB0,PF00583.28;PF13420.10
A0A1G9R7E6,PF00574.26
A0A1G9WWP0,PF00005.30;PF13304.9
A0A1C3N9Z0,PF00486.31;PF00072.27
A0A344TUL0,PF01227.25
A0A344U8I1,PF07729.15;PF00392.24
A0A918ENZ5,PF00692.22
A0A1G9WUM2,PF00005.30
A0A1H9WB89,PF00072.27;PF00486.31
A0A841LC63,PF00005.30;PF13304.9
A0A1H9VU31,PF08281.15;PF04545.19
A0A1G9TBY4,PF00072.27;PF00486.31
A0A344TV65,PF00673.24;PF00281.22
A0A542DG42,PF01381.25;PF13560.9;PF07883.14;PF13443.9
A0A542DCM3,PF00106.28;PF13561.9
A0A7W7S7M8,PF04134.15
A0A4R2L164,PF04377.18;PF04376.16
A0A1G9XIG4,PF08761.14
A0A1H8VDN3,PF00313.25
A0A344U6G9,PF01184.22
A0A8B1NQB1,PF00005.30;PF13304.9
A0A1G9QRI9,PF06725.14
A0A1H8VW00,PF00005.30;PF13304.9
A0A1G9PKB9,PF07457.14
A0A344TUD5,PF00072.27;PF00196.22
A0A918B6Q8,PF01042.24
A0A1G9MFG5,PF04456.15
A0A7X6RGE6,PF13561.9;PF00106.28;PF08659.13
A0A918BQ29,PF08281.15
A0A1G9XJ45,PF02674.19
A0A1H8F1C9,PF02602.18
A0A344U3B4,PF00072.27;PF00196.22
A0A1G9NFH0,PF07702.16;PF00392.24
A0A1G9NF34,PF00440.26
A0A1G9M1P5,PF00313.25
A0A1I5DP16,PF01812.23
A0A1H9TAX4,PF01872.20
A0A1G9MQH5,PF04472.15
A0A1G9TDC6,PF00005.30;PF13304.9
A0A1W6RG97,PF07729.15;PF00392.24
A0A8B1PLS3,PF04149.15
A0A542DL04,PF00072.27;PF00196.22
A0A1G9YE83,PF01202.25
A0A542DC20,PF02909.20
A0A344U8U1,PF00085.23
A0A1C3N6L6,PF08281.15;PF04545.19
A0A7T4PNK1,PF13561.9;PF00106.28
A0A344U872,PF13581.9
A0A918BLS5,PF19344.2;PF00440.26
A0A1C3N0M2,PF00072.27;PF00196.22
A0A8F6DY62,PF13561.9;PF00106.28
A0A2P8I298,PF00072.27;PF00196.22
A0A7Z0DL55,
L1KZN0,
A0A542DC92,
A0A1I5A5D3,
A0A4Q2JH62,
A0A1G9PR44,
A0A542DRG0,
