query_id,accession_id
A0A2S5SZZ9,PF13412.9;PF13404.9;PF01037.24
A0A2S5T3X2,PF00912.25
A0A2S5SZM9,PF01527.23
A0A2S5T470,PF00106.28;PF13561.9;PF08659.13
A0A2S5T4S3,PF00528.25
A0A2S5T8V0,PF06155.15
B0KB18,PF00005.30
B0K9X8,PF13561.9;PF00106.28;PF08659.13
B0K8C4,PF00072.27;PF00196.22
B0KCM3,PF01176.22
B0K8Y3,PF00005.30;PF13304.9
A0A1G7WAW1,PF00625.24
A0A1G7XL06,PF00072.27;PF00486.31
A0A1G7Z5I4,PF00571.31
A0A1G8D119,PF00005.30;PF13304.9;PF02463.22
A0A1G8DBV4,PF00072.27;PF00486.31
A0A1G8CJN4,PF00753.30
A0A1G8EZ21,PF00072.27;PF00486.31
A0A1G8CV32,PF00584.23
A0A1G7WYF0,PF06508.16
A0A1G7X7T7,PF00486.31;PF00072.27
A0A1G7WGY7,PF02441.22
A0A1G7Y398,PF00072.27;PF00486.31
A0A1G8E0A8,PF00005.30;PF13304.9
A0A1G7ZYJ5,PF00005.30
A0A1G8D3S4,PF00072.27
A0A1G7XZ02,PF00486.31;PF00072.27
S9QSW3,PF00005.30
S9QTJ1,PF20398.1
T0BRD6,PF00486.31;PF00072.27
I3E2W5,PF00005.30
A0A7W7Y1D6,PF00072.27;PF00486.31
I3E897,PF00072.27;PF00486.31
S9SB93,PF01613.21
S9R2K5,PF13404.9;PF01037.24;PF13412.9
S9QY25,PF00072.27;PF00486.31
S9R2T6,PF00572.21
S9R6M5,PF07729.15;PF00392.24
S9R6K3,PF00072.27;PF00486.31
T0D423,PF01022.23;PF12840.10
T0CVF3,PF00072.27;PF00196.22
A0A7W8DCX8,PF00005.30
I3EBX4,PF00072.27;PF00486.31
S9QTH4,PF01850.24
S9QUW9,PF13417.9;PF13409.9
S9SAP0,PF04430.17
I3E3G9,PF00005.30;PF13304.9;PF02463.22
S9R5I0,PF13561.9;PF00106.28;PF08659.13
S9QSR6,PF00072.27;PF00486.31
S9QZ16,PF04290.15
A0A7W7Y051,PF04314.16
S9QS55,PF00072.27;PF00486.31
I3ECL3,PF01121.23
S9QXL7,PF02492.22
A0A2M9CUZ4,PF08281.15
A0A2M9CVV5,PF08281.15;PF04545.19;PF04542.17
S9RXF2,PF01037.24;PF13404.9;PF13412.9
A0A7W8DET9,PF20332.1
S9QXN5,PF02367.20
A0A7W7Y067,PF01128.22;PF12804.10
V4P921,PF13561.9;PF00106.28;PF08659.13
A0A7X0AUS4,PF01255.22
A0A1C6SWQ4,PF01632.22
A0A0R1GKV1,PF00027.32;PF13545.9
A0A1C6SRQ3,PF01475.22
A0A497X654,PF01817.24
A0A511ZMX9,PF00072.27;PF00486.31
A0A2H1IDF1,PF01230.26;PF11969.11
A0A1H2XJ26,PF03960.18
A0A2S7EV49,PF01127.25
A0A511ZDF1,PF13411.9;PF00376.26
A0A497X463,PF00005.30
A0A511ZDY2,PF10502.12
F9DTF1,PF01613.21
A0A0F7FUG0,PF02525.20
F9DNZ9,PF00005.30;PF13304.9
K6DF39,PF00072.27;PF00486.31
F9DWX9,PF08958.13
A0A2H1HYY1,PF04239.15
A0A511ZD25,PF03819.20
A0A511ZQG9,PF14804.9;PF13083.9;PF01424.25
A0A511ZHE6,PF01048.23
A0A7W9CGM3,PF00005.30;PF13304.9
V4RM64,PF01812.23
K6E186,PF13561.9;PF00106.28;PF08659.13
A0A1H2XPS2,PF12867.10
A0A1H2R3U2,PF03672.16
A0A511ZP11,PF00072.27;PF00486.31
A0A511ZI23,PF13561.9;PF00106.28;PF08659.13
A0A511ZN51,PF00005.30;PF02463.22;PF13304.9
K6CXV2,PF05164.16
K6C295,PF04854.17
A0A3D4S4T8,PF00707.25;PF05198.19
A0A1E8F0C0,PF07873.14
A0A511ZMV7,PF02397.19
A0A1G8E4T3,
A0A1H2QL95,
V4NZS7,
A0A089MGI5,
A0A918SV90,
