query_id,accession_id
A0A7W7G8Z5,PF04149.15
A0A7W9EC33,PF13561.9;PF00106.28;PF08659.13
A0A0R2INT4,PF02223.20
A0A2B4IK54,PF00269.23
A0A7X0FPA3,PF00293.31
A0A1G4SLQ6,PF02537.18
A0A8J8SAK0,PF02452.20
A0A1H3PRF2,PF00072.27;PF00196.22
A0A8J8MFV6,PF00072.27;PF00486.31
A0A376AG13,PF00717.26;PF01726.19
A0A7X2ZFN5,PF01638.20
A0A6N7QZ74,PF04854.17
A0A173X4L9,PF13451.9
A0A917RZD8,PF03006.23
A0A7T4T8H4,PF01649.21
A0A7X3CQK0,PF00005.30
A0A1C4X951,PF01810.21
A0A1H3SR52,PF00072.27;PF00196.22
A0A5J6JCV0,PF00072.27;PF00486.31
A0A8J8SBJ9,PF01522.24
A0A7X0KV19,PF13561.9;PF00106.28;PF08659.13
A0A6N7R2P5,PF02050.19
A0A7X2ZAX3,PF00072.27;PF00486.31
A0A1H3RQ38,PF03358.18
A0A4D4K9N7,PF00005.30
A0A7X2ZCV9,PF00596.24
A0A495AEJ0,PF09680.13
A0A7W9UZ82,PF04149.15
A0A268H9N1,PF03575.20
A0A8J3Z5W9,PF00072.27;PF00486.31
A0A839ZBA4,PF00027.32;PF13545.9
A0A268H8G6,PF00269.23
A0A2T5AZI4,PF02391.20
A0A5J6H1N1,PF03009.20
A0A0R1SRB5,PF02482.22;PF16321.8
A0A2V4NUG7,PF04149.15
L8J4T7,PF00005.30;PF13304.9
A0A268HC57,PF00005.30
A0A1A8Z7V2,PF00072.27;PF00196.22;PF08281.15
A0A512BV49,PF13561.9;PF00106.28;PF08659.13
A0A543JAS0,PF08281.15;PF04542.17
A0A543J860,PF00574.26
A0A5J6GYM9,PF00005.30;PF13304.9
A0A1C5HCV1,PF00486.31;PF00072.27
A0A1H0HKG1,PF13561.9;PF00106.28;PF08659.13
A0A1H0LCF4,PF13561.9;PF00106.28;PF08659.13
A0A543J805,PF00072.27;PF00196.22
A0A543JBL3,PF04149.15
A0A1A9A9G8,PF00072.27;PF00486.31
A0A1A9A1P7,PF08281.15;PF04542.17
G7Z5K0,PF00216.24
A0A268HAJ0,PF00005.30
A0A5J6HFH6,PF08281.15;PF04542.17
A0A1H0S856,PF07729.15;PF00392.24
A0A0R1SAY9,PF00216.24
A0A543JM80,PF00196.22
A0A543JC48,PF02537.18
A0A2T0QX58,PF00072.27;PF00196.22
A0A1H0P4U6,PF04542.17;PF04545.19;PF08281.15
A0A8J3Z2U8,PF13302.10
A0A268HG53,PF01740.24;PF13466.9
B2GL22,PF06778.15
A0A0R1SA41,PF00072.27;PF00486.31
A0A268H9L6,PF03994.17
A0A2T5B7Y3,PF08755.14
A0A1H8MDC5,PF00466.23
A0A0R1SNN5,PF00072.27;PF00486.31
I7ZIT3,PF09424.13
A0A2T5B906,PF01037.24;PF13412.9;PF13404.9
A0A8J3Z7H9,PF00072.27;PF00196.22
A0A1H0RXL9,PF13419.9;PF00702.29
A0A0R1SQ63,PF01782.21
A0A5J6H0B2,PF00005.30
A0A268HGP6,PF04316.16
A0A8J4DHQ1,PF09335.14
A0A8J3Y4Y0,PF01814.26
A0A268HF45,PF00005.30;PF13304.9
A0A268HGN7,PF00072.27;PF00196.22
A0A5J6H397,PF00072.27
A0A543JRC5,PF00005.30
A0A1H0P4X9,PF00072.27;PF00196.22
A0A268HES2,PF00486.31;PF00072.27
A0A0R1SD35,PF02391.20
A0A8J3Z118,PF18029.4
A0A268HDZ3,PF02829.17;PF08279.15
A0A268HAY7,PF01638.20
A0A0R1SEA3,PF01883.22
A0A8J4EA96,PF08281.15
A0A1H0SXX5,PF00072.27;PF00486.31
A0A268HAJ3,PF00072.27;PF00486.31
A0A8J4E1S2,PF00005.30
A0A0R1U2S0,PF00300.25
A0A3E0AWS0,PF02581.20
A0A0U2Y862,PF01327.24
A0A0U2WIN6,PF00005.30;PF13304.9
A0A917SHX0,
A0A268HDE6,
A0A5J6GYG6,
A0A8J3ZHL3,
A0A1C5JPN7,
