query_id,accession_id
A0A1H6YIL7,PF00588.22;PF08032.15
A0A4Y9FWN8,PF00072.27;PF00196.22
A0A172YWC7,PF00072.27
A0A508X6U4,PF00072.27;PF00486.31
A0A1H6Z210,PF00005.30
A0A5J6ETN6,PF00072.27;PF00196.22
A0A5J6F2I9,PF13412.9;PF13404.9;PF01037.24
A0A5J6EV04,PF00196.22;PF00072.27
H5U0F7,PF04542.17;PF08281.15;PF04545.19
A0A5J6F233,PF00072.27;PF00196.22
A0A1H9PDI6,PF00072.27;PF00486.31
Q5HLE9,PF00005.30
G7GQF3,PF04020.16
A0A1H9NIN7,PF13561.9;PF00106.28;PF08659.13
A0A5J6ELD7,PF01037.24;PF13404.9;PF13412.9
A0A5J6EU70,PF00156.30
Q5HN78,PF00005.30;PF13304.9
A0A178XWP5,PF13412.9;PF01037.24;PF13404.9
A0A4R1NP23,PF00072.27
A0A138A0G9,PF04542.17
A0A1R1ENC0,PF00106.28;PF13561.9;PF08659.13
A0A4Q7UK47,PF00072.27;PF00196.22
A0A4Q7UL21,PF00072.27;PF00196.22
A0A3S0Y133,PF00072.27;PF00486.31
A0A117PP43,PF00005.30
A0A419SM50,PF00005.30;PF13304.9
A0A168P8U3,PF13380.9
W5W1F1,PF00903.28
A0A3M3ACE6,PF00072.27;PF00196.22
A0A7W8G0T3,PF00156.30
T0D0Y1,PF05239.19
A0A3M3AU14,PF00072.27
A0A921FWT0,PF13561.9;PF00106.28
A0A7X0G3A2,PF00072.27;PF00196.22
A0A921KCM4,PF02583.20
D4YIS1,PF01168.23
A0A918RRQ5,PF00440.26;PF16925.8
A0A168NAH4,PF00072.27;PF00486.31
A0A923HS54,PF00005.30;PF13304.9
A0A168PBS3,PF01252.21
A0A3S0R6H4,PF13412.9;PF13404.9;PF01037.24
A0A1M7QWQ7,PF13302.10
A0A7X0G5I1,PF02834.19;PF13563.9
A0A7W8D3H9,PF00072.27;PF00486.31
A0A3S0QUA8,PF13412.9;PF13404.9;PF01037.24
D4YE01,PF00005.30;PF13166.9
A0A921FWA7,PF00072.27;PF00486.31
A0A162K6W3,PF00072.27
A0A432PP19,PF00005.30
A0A918VU93,PF00293.31
A0A921G2A5,PF03473.20;PF03475.17
A0A419SK55,PF01553.24
A0A168Q723,PF00005.30;PF02463.22
A0A921G0D8,PF00528.25
A0A7Y2LZ48,PF00440.26
D4YJ35,PF13411.9;PF09278.14;PF00376.26
A0A0S1YHN0,PF02575.19
A0A419SDI9,PF01931.21
A0A419SG84,PF04026.15
D8V3P3,PF00072.27;PF00196.22
A0A2N8PHN2,PF00440.26
A0A168J9R7,PF00005.30
A0A168MVC9,PF01584.22
W5VZE3,PF12079.11
A0A3M2ZMR2,PF01042.24
A0A1S1V542,PF00072.27;PF00486.31
A0A1I3T4Y2,PF13561.9;PF00106.28
A0A124H9N0,PF01799.23
A0A921FXN0,PF12850.10
A0A1M6XAH5,PF00072.27;PF00196.22
A0A419SJC7,PF01219.22
A0A1I3VP37,PF00072.27;PF00196.22
A0A7W8D7R6,PF04264.16
A0A8D9KA13,PF00156.30
A0A918RMT8,PF00196.22
A0A432PIV6,PF00005.30;PF13304.9
A0A168PV30,PF01475.22
W5WJH1,PF00027.32;PF13545.9
W5W5U1,PF00005.30;PF13304.9;PF02463.22
W5W6B3,PF00072.27;PF00196.22
A0A1I3PU62,PF00072.27;PF00486.31
A0A162K7B5,PF00528.25
A0A2N8P6P5,PF11774.11
W5WLM2,PF13977.9;PF00440.26
A0A168R3Z6,PF00269.23
A0A923HX22,PF00072.27;PF00486.31
A0A1M6WBX3,PF02622.18
A0A7X0L2B3,PF00005.30
A0A7X0FY94,PF00753.30
A0A2N8P5P7,PF00486.31;PF00072.27
A0A168Q2Z3,PF00072.27;PF00486.31
A0A7X0FXA4,PF00072.27;PF00486.31
A0A419SGT5,PF00156.30
A0A1M7KVG5,
A0A101N673,
A0A172Z730,
A0A168R0U6,
A0A1U7M876,
A0A921KFL2,
A0A508WZ77,
