query_id,accession_id
A0A0U2VX64,PF00005.30;PF13304.9
A0A2J7YUV0,PF13305.9;PF00440.26
A0A7Y4L6V6,PF00072.27;PF00196.22
A0A0U2W0P6,PF02600.19
A0A0U2U2G4,PF02502.21
A0A6G3SQ75,PF00072.27;PF00196.22
A0A0U2WHJ3,PF04014.21
A0A6G3SR23,PF00196.22
A0A2K4DQU0,PF01035.23
A0A6G3SS79,PF00072.27;PF00486.31
A0A4V0D9D9,PF00005.30
A0A099FI16,PF00005.30;PF13304.9
A0A7Y4P069,PF00005.30
A0A0U2M7G3,PF00005.30
A0A0U2UIR9,PF07729.15;PF00392.24
A0A0U2VR26,PF02699.18
A0A0U2MTK0,PF00510.21
A0A1K2AH24,PF00203.24
A0A0U2UJV0,PF01047.25;PF12802.10
A0A0U2M8I6,PF00528.25
A0A7Y4L525,PF01047.25;PF12802.10
A0A0U2VQE2,PF00005.30;PF13304.9
A0A0C2H7S2,PF00072.27;PF00196.22
A0A7Y4P257,PF00072.27
A0A291SV99,PF00814.28
A0A6G3SSP3,PF00072.27;PF00486.31
A0A7Y4L7U0,PF13419.9;PF00702.29
F5HRN7,PF00831.26
A0A0U2L3V0,PF14804.9;PF01424.25;PF13083.9
A0A0N0WYJ6,PF00276.23
A0A375G4L2,PF17209.6
A0A0U2UHZ2,PF00581.23
A0A0U2MZL6,PF01613.21
A0A6G3SV14,PF00072.27;PF00486.31
A0A265E6F4,PF04343.16
A0A6G3T107,PF00072.27;PF00196.22
A0A7Y4L1F1,PF03358.18
A0A191V0W7,PF00072.27;PF00196.22
A0A176TJJ4,PF00886.22
A0A0U2W8B7,PF03885.16
A0A4S5E4P2,PF00177.24
A0A1I5Z1M9,PF13561.9;PF00106.28;PF08659.13
A0A7Y4KXF0,PF00486.31;PF00072.27
A0A7Y4KX37,PF03780.16
A0A176TJ09,PF00528.25
A0A4V0D336,PF00005.30;PF13304.9
A0A7Y4P2D7,PF00072.27;PF00196.22
A0A410D5F0,PF00005.30
A0A1Y3M601,PF07729.15;PF00392.24
A0A444IKP3,PF00106.28;PF13561.9
A0A154VRT0,PF01176.22
A0A1B1Z6N7,PF00829.24
A0A410D7J3,PF00528.25
A0A6B0JEV2,PF00005.30;PF13304.9
A0A1G7XM97,PF00072.27;PF00486.31
A0A0S2DDB9,PF00072.27;PF00486.31
A0A1B1YZN9,PF02700.17
A0A1G8AGN0,PF00239.24
A0A1G8MFG2,PF00825.21
A0A1G7WF24,PF00005.30;PF13304.9;PF02463.22
A0A0J5VZD8,PF03780.16
A0A444HN35,PF04140.17;PF04191.16
A0A4Y9KH92,PF00578.24;PF08534.13;PF13905.9;PF00085.23
A0A1B1MDX9,PF00072.27;PF00196.22
A0A3D9VD80,PF08768.14
A0A3D9V7H4,PF08044.14
A0A3D9V5H7,PF01613.21
A0A3D9V3U3,PF16859.8
A0A3D9VEH5,PF02583.20
A0A3D9VHM1,PF13662.9;PF02132.18
A0A3D9V6C5,PF00072.27;PF00196.22
A0A3D9V6E0,PF00571.31
A0A3D9V6M7,PF13563.9;PF02834.19
A0A3D9V2F2,PF00300.25
A0A3D9V3C7,PF01121.23
A0A3D9VCV2,PF00106.28;PF13561.9;PF08659.13
A0A3D9V0B0,PF01475.22
A0A3D9V705,PF01575.22
A0A3D9V095,PF01243.23
A0A3D9VJ81,PF00166.24
A0A3D9VA52,PF00072.27;PF00196.22
A0A3D9V2P7,PF02632.17
A0A3D9V6S6,PF01227.25
A0A3D9VGW2,PF08281.15;PF04542.17
A0A3D9VF72,PF02734.20
A0A3D9V1U2,PF00903.28
A0A3D9VCE5,PF01035.23
A0A3D9V1K6,PF02823.19
A0A3D9V3D5,PF00293.31
A0A3D9VH23,PF00072.27;PF00486.31
A0A3D9VFJ6,PF04149.15
A0A3D9VB47,PF00814.28
A0A3D9V9W9,PF01872.20
A0A3D9V8T4,PF00507.22
A0A3D9VDS6,PF00364.25;PF13533.9
A0A3D9VAR3,PF00440.26
A0A3D9VDK8,PF00753.30
A0A3D9V4Y0,PF16859.8;PF00440.26
A0A1G8GYD3,
A0A1G7XL54,
