query_id,accession_id
F9DRM4,PF02597.23
K6DZ33,PF00486.31;PF00072.27
A0A2S7F440,PF00005.30
A0A511ZMM4,PF01934.20
A0A511ZQ43,PF01923.21
A0A497XQQ1,PF02508.17
A0A511ZN02,PF00072.27;PF00486.31
A0A511ZFG1,PF00358.23
K6CGZ0,PF04542.17
F9DQA2,PF05130.15
A0A0R1M521,PF02482.22;PF16321.8
K6EBP9,PF01047.25
A0A089MC07,PF00072.27;PF00196.22
K6CEN5,PF02142.25
A0A2S7ELC3,PF00005.30;PF13304.9
A0A1H2Q7I4,PF05103.16
A0A497XDS9,PF05425.16
A0A511ZDQ0,PF00005.30;PF13304.9
A0A918T4V6,PF01313.22
H3SDK6,PF00072.27;PF00486.31
A0A090Z5I8,PF00005.30;PF13304.9
A0A561TI19,PF00313.25
A0A6C0QN45,PF00359.25
A0A6C0QXU6,PF00005.30;PF13304.9
A0A1G9XZE6,PF00486.31;PF00072.27
A0A090ZDF7,PF02082.23
A0A5P1YM41,PF01814.26
H3SCW0,PF04542.17
H3SID1,PF00005.30
A0A3N4RQN9,PF08281.15;PF04545.19
A0A7W9MU03,PF00072.27;PF00196.22
A0A5P1YGY5,PF02656.18
A0A7H1Q0Z6,PF00072.27;PF00196.22
A0A7W9J7I4,PF00005.30;PF13304.9
A0A090Z6T7,PF04607.20
A0A1G9SB29,PF04608.16
A0A090ZCI1,PF11256.11
A0A1G9QWP7,PF00877.22
D7DJ56,PF02107.19
D7DLL2,PF01502.21
E4TYP2,PF00027.32
A0A1G9LUG0,PF00072.27;PF00486.31
A0A7W9J174,PF00072.27;PF00196.22
H3SJL0,PF02700.17
A0A1G9U5Q3,PF07681.15
H3SCG7,PF00269.23
H3SI47,PF03741.19
H3SDA7,PF13171.9
H3SHA1,PF00072.27;PF00486.31
A0A1G9K6B9,PF00005.30
A0A1G9GNE6,PF01381.25
A0A1C4ZH89,PF03992.19
A0A1G9UXB7,PF00893.22
H3SN71,PF00072.27;PF00196.22
H3SH01,PF00072.27;PF00486.31
A0A1G9ZV77,PF01174.22
A0A6C0QVH7,PF00005.30
A0A6N7LG96,PF13561.9;PF00106.28
A0A5P1YHN5,PF13411.9
A0A6C0QUA9,PF00528.25
H3SIP9,PF00165.26;PF00072.27;PF12833.10
H3SK85,PF00300.25
H3SEK5,PF02357.22
H3SDZ5,PF00072.27;PF00486.31
H3SLQ5,PF00072.27;PF00486.31
A0A6C0QX57,PF00005.30;PF13304.9
A0A7H1PUF5,PF05121.15
H3SJI0,PF06156.16
A0A090ZC61,PF00005.30
A0A1G9K6M6,PF00528.25
A0A7W3Q9W1,PF00276.23
H3SF92,PF04327.15
A0A1G9ITR0,PF00528.25
A0A1G9PBT0,PF09335.14
H3SF79,PF04002.18;PF20582.1
D7DMH8,PF00072.27;PF00486.31
A0A7H1PRU2,PF00583.28;PF13508.10;PF13673.10
H3SHV7,PF00072.27;PF00486.31
A0A1G9KQH9,PF00005.30;PF13304.9
A0A2J6NL59,PF00005.30
H3SH08,PF00440.26
A0A1G9KR55,PF00528.25
A0A7W9J820,PF13561.9;PF00106.28
A0A5P1YLM7,PF00072.27;PF00196.22
A0A561TLE0,PF16859.8;PF00440.26
A0A7W9JDG0,PF09424.13
H3SFF6,PF02609.19
A0A090ZVQ0,PF02082.23
H3SN75,PF00383.26;PF08211.15
A0A0B7MC28,PF02310.22;PF02607.20
A0A5P1YPL1,PF01810.21
D7DPQ1,PF00072.27;PF00196.22
A0A561TG55,PF00072.27;PF00196.22;PF08281.15
A0A7H1QBJ9,PF00440.26
A0A090Z9U4,PF00072.27;PF00196.22;PF08281.15
A0A090ZBL7,PF02623.18
A0A561TMU1,PF00106.28;PF13561.9
A0A1G9Q4N8,
A0A089NK66,
H3SFL7,
