query_id,accession_id
A0A554WMZ8,PF03948.17;PF01281.22
A0A554WAX8,PF01047.25;PF12802.10
A0A554WCM4,PF00528.25
R1CGI0,PF00005.30
R1CVD8,PF01765.22
A0A554WLV2,PF00238.22
A0A554WRU6,PF00005.30;PF13304.9
A0A554WDT1,PF00486.31;PF00072.27
A0A554WW07,PF02472.19
R1CQF9,PF13649.9;PF08241.15;PF08242.15;PF13847.9;PF13489.9;PF05401.14
R1CXA9,PF05949.15
A0A554WTQ9,PF13404.9;PF13412.9;PF01037.24
A0A554WJU7,PF00908.20
A0A554WP32,PF00528.25
A0A554WIK4,PF11161.11
A0A554WAZ9,PF02590.20
A0A554WNK3,PF00072.27
A0A554WMM1,PF01527.23
A0A554WK13,PF13419.9;PF00702.29
A0A1I5WN62,PF00528.25
A0A846MKL1,PF12758.10
A0A846MKS2,PF01638.20
A0A846ME67,PF03061.25;PF13279.9
A0A846MD06,PF13437.9;PF16576.8
A0A846MI95,PF13662.9;PF02132.18
A0A846ME95,PF01316.24;PF02863.21
A0A846MCH7,PF17932.4;PF00440.26
A0A846MDJ4,PF00625.24
A0A846MHS5,PF13669.9;PF00903.28
A0A846MIR4,PF00849.25;PF01479.28
A0A846MHF0,PF00436.28
A0A846MEL0,PF13302.10;PF00583.28
A0A846MB13,PF00542.22;PF16320.8
A0A846MF71,PF02082.23
A0A846ML86,PF00486.31;PF00072.27
A0A846ML62,PF00106.28;PF13561.9;PF08659.13
A0A846MAY6,PF00828.22
A0A846MHN6,PF01327.24
A0A846MKJ5,PF19785.2
A0A846M827,PF00297.25
A0A846MK08,PF04238.15
A0A0P1FDM5,PF08362.14;PF00440.26
A0A1N7CWU9,PF00440.26
A0A1N6XQW2,PF01066.24
A0A143Y594,PF02586.17
A0A561EM28,PF01521.23
A0A143YKA8,PF00005.30;PF13304.9
A0A1N7AEA4,PF13561.9;PF00106.28;PF08659.13
A0A1H3PTQ7,PF13419.9;PF00702.29;PF12710.10
G7VSB8,PF00072.27;PF00486.31
U5L5N3,PF00588.22
A0A918U9M9,PF13581.9
A0A1N6Y6K4,PF03741.19
A0A1I5TIN4,PF00196.22;PF00072.27
H1LEJ7,PF00005.30
A0A143YC23,PF01730.19
A0A084GVX6,PF03862.16
A0A143YGT7,PF02590.20
A0A1G9ECJ9,PF03477.19
A0A143YKG3,PF00581.23
A0A084GXN6,PF13419.9;PF00702.29;PF13242.9
A0A143YP59,PF00005.30;PF13304.9
A0A1G8IMU7,PF00072.27;PF00196.22
A0A1H3MCJ0,PF00923.22
A0A091BXP6,PF00027.32;PF13545.9
G7W0H4,PF00166.24
A0A430B518,PF00106.28;PF13561.9
U5L5J9,PF00005.30
A0A084GJJ7,PF13561.9;PF00106.28
A0A143YYT9,PF01259.21
A0A1N6TNE7,PF00072.27;PF00486.31
A0A084GWC9,PF02609.19
A0A084GNZ6,PF00265.21
A0A918NCU8,PF02742.18;PF01325.22
A0A084GQX2,PF05105.15
A0A8E2WHC4,PF03692.18
A0A1R1LQC4,PF02254.21;PF02080.24
A0A084H2L7,PF00072.27;PF00486.31
U5LE01,PF10830.11
A0A1N6WS56,PF03838.17
A0A7W8EU33,PF04149.15
G2SQM2,PF07977.16
A0A7U6BVX6,PF00072.27;PF00486.31
A0A317PH27,PF00005.30;PF13304.9
A0A4R1HAR6,PF00313.25
A0A7U6H5T8,PF04542.17
F2I8D0,PF00005.30
I0HJD2,PF03713.16
A0A5N8XFG4,PF00486.31;PF00072.27
G2SMN3,PF00005.30
A0A117NV67,PF01037.24;PF13404.9
G2SMQ2,PF02367.20
G2SR03,PF00486.31;PF00072.27
A0A1R1SPY1,PF00072.27
A0A1R1SHK7,PF00072.27;PF00196.22
A0A317PQW5,PF02391.20
A0A4R1HFX9,PF00829.24
A0A846MFK1,
A0A846MJR6,
A0A846MGA3,
