query_id,accession_id
A0A0D1DB27,PF00543.25
Q9KG34,PF00005.30;PF13304.9
Q9KBI3,PF00072.27;PF00486.31
K8E3L4,PF03780.16
A0A239EYM6,PF01174.22
C8XDJ5,PF00072.27;PF00196.22
Q9K6A1,PF04241.18
A0A075RFX0,PF14034.9
Q9KE07,PF00072.27;PF00196.22
A0A0R2CKE5,PF00072.27;PF00486.31
A0A0D1DE15,PF17209.6
A0A089LZB6,PF00697.25
A0A089LVZ9,PF00410.22
A0A089M1V9,PF00005.30
E3I162,PF01584.22
A0A1I3EB17,PF01022.23
A0A0D1EC67,PF07378.14
A0A927RCB3,PF00072.27;PF00196.22
A0A837XUV5,PF14084.9
A0A837XU95,PF01884.20
A0A2T0BB61,PF00849.25
A0A837Y0I5,PF10949.11
M8ED20,PF00072.27;PF00196.22
A0A2T0BFN3,PF02542.19
A0A1C4V782,PF00072.27;PF00196.22
A0A927M876,PF00072.27;PF00196.22
A0A837Y5U4,PF00366.23
A0A837Y4V6,PF00005.30;PF13304.9
A0A2T0BDK8,PF00072.27;PF00486.31
M8DYF7,PF00877.22
M8D5J1,PF00486.31;PF00072.27
A0A1C4VFB5,PF10002.12
A0A837Y0R6,PF01152.24
A0A837XWG3,PF09424.13
A0A837XSG6,PF00005.30;PF13304.9
A0A837XU80,PF00578.24;PF08534.13
A0A837Y420,PF11084.11
A0A927MBJ9,PF00072.27;PF00196.22
A0A0R1VGD2,PF00486.31;PF00072.27
A0A0M8MFB5,PF00072.27;PF00486.31
M8DHM6,PF03994.17
M8DD19,PF00005.30;PF13304.9
A0A837XNJ4,PF00072.27;PF00486.31
A0A1M7L1T1,PF00072.27;PF00486.31
A0A927M1Q6,PF05175.17
A0A837XU24,PF00072.27;PF00486.31
M8DDM9,PF00486.31;PF00072.27
A0A1C4Y8R7,PF00072.27;PF00196.22
B8HGS4,PF00005.30;PF13304.9
A0A1C4UNB8,PF13977.9;PF00440.26
A0A1H1B1F9,PF00528.25
A0A837XYM8,PF12802.10
M8D2E5,PF04542.17;PF08281.15
M8DVU6,PF01475.22
M8E861,PF00528.25
A0A1N6TVZ2,PF00005.30
M8DBJ3,PF00578.24;PF08534.13;PF13905.9
A0A0N0RRN0,PF00072.27;PF00196.22
M8D6W8,PF00440.26
M8DAB4,PF00406.25;PF13207.9;PF05191.17
A0A1H0YFL2,PF00005.30;PF13304.9
M8DWF5,PF01022.23
A0A927MCW9,PF04149.15
M8DAR3,PF00005.30;PF13304.9
M8DAX4,PF00072.27;PF00486.31
A0A837XZH7,PF04542.17;PF08281.15;PF07638.14;PF04545.19
M8D6E6,PF00005.30
A0A0R1JBU8,PF00005.30;PF13304.9
A0A1G6UYJ0,PF03653.16
A0A385DE84,PF01176.22
A0A1Q2D373,PF00486.31;PF00072.27
A0A385D5W8,PF00072.27;PF00196.22
A0A1C5GDL2,PF01783.26
A0A317ZR36,PF00753.30
A0A0R1J9H2,PF00582.29
A0A1C5G938,PF01327.24
A0A385D8S3,PF00582.29
A0A1Q2D8T4,PF07702.16;PF00392.24
A0A853B6M2,PF04542.17;PF08281.15
A0A1G7F9R4,PF00005.30
A0A1G7AQY6,PF13412.9;PF01037.24;PF13404.9
A0A4Q2S3X6,PF03029.20
A0A4Q2S4C4,PF00005.30;PF13304.9
W5TDB4,PF00156.30
A0A1I6SLI2,PF00072.27;PF00196.22
A0A3P1SJE1,PF00293.31
A0A3P1SSY2,PF00486.31;PF00072.27
D3FDE7,PF00753.30
A0A853B4V3,PF00486.31;PF00072.27
A0A853B6F4,PF07729.15;PF00392.24
B9JY06,PF00106.28;PF13561.9
A0A1Q2D3E3,PF03477.19
D3F3V9,PF00005.30;PF13304.9
A0A852Y4M9,PF06778.15
A0A1N6R498,
M8DDV6,
A0A1C6UU13,
A0A837XWM9,
A0A837XZP3,
A0A1C4XAE9,
