query_id,accession_id
D1A4T2,PF04149.15
D1A1K0,PF00440.26
D1A682,PF00005.30
D1AEQ2,PF02537.18
D1A8M6,PF01037.24;PF13404.9;PF13412.9
A0A1M4UBS3,PF00005.30
A0A1M4UPP3,PF00005.30;PF13304.9
A0A1M5UYC5,PF00005.30;PF13304.9
A0A124HNB1,PF03575.20
A0A4R6C015,PF00005.30;PF13304.9
A0A066U5S7,PF09349.13
S4N2D2,PF00005.30
A8FBG9,PF04542.17;PF08281.15
A0A1S6J3E4,PF00072.27;PF00486.31
A8FG46,PF00072.27;PF00486.31
A0A1M5X7L3,PF13451.9
A0A4R6C2A0,PF01475.22
A0A4R6BZZ8,PF00005.30
A0A1N7AZZ8,PF00072.27;PF00486.31
A0A0D4CLZ9,PF02674.19
A0A0C4WMT7,PF01227.25
A0A6L9QJL4,PF00196.22;PF00072.27
A8FES8,PF12164.11
A0A1M5XPZ7,PF02565.18
A8FCP8,PF00005.30
A8FFL3,PF10750.12
A8F9E9,PF09966.12
A0A6L9QIA4,PF00583.28
A0A066UAS5,PF00072.27;PF00486.31
A0A849C475,PF00072.27;PF00196.22
A0A8J3RRY2,PF00196.22
S4MHI4,PF01872.20
A0A1M5XA04,PF08281.15
A0A124HLU2,PF13466.9
A0A4R6C0U3,PF01597.22
F2LA57,PF13404.9;PF01037.24;PF13412.9
A0A066U6C9,PF00072.27;PF00486.31
A0A849CEP9,PF00005.30
A0A0A1MU71,PF00072.27;PF00486.31
A0A1D3JVK9,PF13304.9;PF00005.30
A0A0A1MVE1,PF00005.30;PF13304.9
A0A0A1MKR2,PF00005.30
V8QU64,PF08895.14
A0A1G6XTB7,PF00573.25
A0A1I2EZK6,PF00210.27
A0A0N0S5K5,PF01613.21
A0A2U1E3N2,PF00730.28
A0A0F5LVH6,PF02283.19
A0A126XYC2,PF00005.30;PF13304.9
A0A7X5ZSM8,PF00072.27;PF00196.22
A0A1I2DTE9,PF00072.27;PF00486.31
A0A1G6ZY77,PF00005.30;PF13304.9
A0A0M8QNP5,PF01035.23;PF02870.18
A0A0F5LNM0,PF07729.15;PF00392.24
A0A0M8QE04,PF00072.27;PF00196.22
A0A0A1MQW2,PF01475.22
A0A544VYD1,PF13561.9;PF00106.28
A0A2V3U972,PF04280.18
A0A1I2DNR8,PF02589.18
A0A544VW38,PF00994.27
A0A1I2A4D5,PF02050.19
A0A0M8QG49,PF02190.19
A0A0M8QEC3,PF04542.17;PF04545.19;PF08281.15
A0A0A1MSF5,PF07702.16;PF00392.24
A0A1G6XX02,PF00327.23
A0A0X1T6P9,PF02674.19
A0A544W0E4,PF00072.27;PF00196.22
A0A1G6Y7V2,PF06508.16
A0A917VLM8,PF03602.18
A0A1G7FZ43,PF00005.30
A0A0A1MVB0,PF00005.30;PF13304.9
A0A3E0J8K6,PF01259.21
S4A2N8,PF00072.27;PF00486.31
A0A6B9FJH7,PF00849.25
A0A5D4SG04,PF00583.28;PF13508.10;PF13673.10
A0A8J3VPI2,PF00486.31;PF00072.27
A0A2W0CEG8,PF01066.24
A0A0M9DIA1,PF04542.17;PF04545.19
A0A3E0JB09,PF00528.25
A0A2W0CL73,PF00578.24;PF08534.13
A0A2W0CTA5,PF02777.21;PF00081.25
S3ZCA7,PF00072.27;PF00486.31
A0A6B9FS63,PF07729.15;PF00392.24
A0A1I1H318,PF00005.30;PF13304.9
A0A5D4SUA4,PF13561.9;PF00106.28;PF08659.13
A0A380G950,PF08503.13;PF00132.27;PF14602.9
A0A2W0CQH1,PF02417.18
A0A1C5GLJ5,PF04138.17
A0A1I1KV86,PF06908.14
A0A2W0C5R3,PF16576.8;PF13437.9
A0A5D4T2F3,PF14116.9
A0A8J3QZA2,PF00072.27;PF00196.22
A0A0M9DKU2,PF01047.25
A0A0R1RP37,PF00849.25;PF01479.28
A0A2W0CCE1,
A0A0R1RWD7,
A0A5D4SZM3,
A0A1I2C2Z0,
A0A1G7FYV9,
A0A2U1E614,
