query_id,accession_id
A0A150L4P9,PF03626.17
D1A593,PF00072.27;PF00196.22
D1AAU8,PF00072.27;PF00196.22
A0A150LDH0,PF13673.10;PF00583.28;PF13508.10
A0A150KWC8,PF02600.19
D1AC52,PF01081.22
D1A6Z6,PF00005.30;PF13304.9
D1A5X8,PF01613.21
D1A4C9,PF11774.11
D1A4A7,PF04149.15
D1A9J8,PF01910.20
D1A4D9,PF02261.19
D1A9N5,PF13419.9;PF00702.29;PF13242.9
D1ADY5,PF02622.18
A0A150LSJ0,PF01926.26
D1A2L9,PF04149.15
D1AB39,PF01037.24
D1AE67,PF01810.21
A0A150LDQ8,PF02665.17
A0A150KWM5,PF00486.31;PF00072.27
D1AER8,PF02441.22
A0A150KUG6,PF02585.20
A0A150LBC8,PF10779.12
D1A3T2,PF13977.9
D1A4P4,PF12802.10
D1AEE0,PF13411.9
A0A150LM78,PF01047.25;PF12802.10
D1A721,PF00313.25
D1AEJ3,PF11349.11
D1ABX0,PF01613.21
D1ADM8,PF00753.30
D1A936,PF00300.25
A0A150LCC8,PF00216.24
A0A150M3N3,PF07070.14
A0A150L3G4,PF00581.23
A0A150L4M9,PF04542.17;PF04545.19
A0A150M462,PF01451.24
A0A150L552,PF05979.15
A0A150L2L2,PF01381.25;PF12844.10;PF13560.9
A0A150L599,PF00156.30
A0A150L5T7,PF05135.16
A0A150LLB4,PF00005.30
D1A1V4,PF00355.29;PF13806.9
A0A150LWM7,PF13302.10
D1A1V7,PF01592.19
D1ABR3,PF03551.17;PF10400.12
D1A4N2,PF04149.15
D1ABI8,PF00578.24;PF08534.13
A0A150LKH0,PF05135.16
D1ABH9,PF00550.28
D1ACA9,PF00528.25
D1AD32,PF05331.14
D1AD26,PF03259.20
D1A508,PF02148.22
D1ACT8,PF16976.8
D1AE08,PF00440.26
D1AER0,PF00547.21
D1A4P2,PF03965.19
D1A584,PF01451.24
A0A150MJQ3,PF01575.22;PF13452.9
A0A1I2DBA9,PF04542.17;PF08281.15
A0A4R3MKZ8,PF00005.30;PF13304.9
A0A4R3MU48,PF00313.25
A0A150N3W1,PF07702.16;PF00392.24
A0A150N5F9,PF04542.17
A0A4R3N025,PF01047.25;PF12802.10
A0A150N772,PF02581.20
A0A4R3NGW4,PF10628.12
A0A150MGD5,PF00005.30
A0A4R3NAJ0,PF03009.20
A0A4R3MPY4,PF02660.18
A0A4R3MRX4,PF02583.20
A0A4R3MQH4,PF18277.4;PF04014.21
A0A4R3MUA9,PF02681.17
A0A4R3NAV1,PF02441.22
A0A150MZ24,PF06133.14
A0A150MAM5,PF00392.24
A0A150N7T5,PF07729.15;PF00392.24
A0A150N5A7,PF00072.27;PF00486.31
A0A150N828,PF01330.24;PF14520.9;PF07499.16
A0A4R3NDP6,PF00829.24
A0A150MNU3,PF12822.10;PF07155.15
A0A150MJH3,PF02583.20
A0A150MTJ5,PF00132.27
A0A150M9V7,PF06866.14
A0A4R3MWW4,PF00410.22
A0A150MEZ3,PF09819.12
A0A150MJP1,PF08281.15;PF04542.17
A0A150N4G0,PF06855.15
A0A4R3MRF9,PF14044.9
D1A8W2,
A0A1I2B5T4,
A0A150MZM7,
A0A4R3MXZ4,
A0A150L4F7,
A0A1I2ETJ0,
D1A1G7,
D1A6N0,
A0A150L4E9,
D1AB62,
