query_id,accession_id
A0A918M2V7,PF00072.27;PF00196.22
A0A1D7VKE6,PF00440.26
A0A1D7VE58,PF04542.17
A0A7X5YIR7,PF01475.22
A0A1C3VWM2,PF02525.20
A0A5R9PDE5,PF00186.22
A0A1I6B4I3,PF01165.23
A0A1D7VTG9,PF00072.27;PF00486.31
A0A2R4T537,PF04542.17
A0A2R4SYM9,PF00072.27;PF00196.22
A0A8B5Y1M4,PF00005.30
A0A1I5YXD1,PF02082.23
A0A1I6A973,PF01176.22
A0A1I5VHS6,PF14005.9
A0A1I5ZPF8,PF00571.31
A0A4R2LA54,PF03795.17
A0A7G9QR24,PF00072.27;PF00486.31
A0A4R2KS76,PF00072.27
A0A918HXG7,PF12802.10;PF01047.25
A0A1I5XXG4,PF00106.28;PF13561.9;PF08659.13
A0A840NXD7,PF17938.4;PF00440.26
A0A840FA63,PF03061.25;PF13279.9
C9A5N3,PF00072.27;PF00486.31
A0A366DEM6,PF01527.23
A0A1I5VEP9,PF00486.31;PF00072.27
A0A1I5Y6J8,PF03358.18
A0A8B5Y2E6,PF04134.15
A0A918M5J8,PF01553.24
A0A3N1H621,PF00574.26
A0A7G9QQU9,PF02643.18
A0A3N1H1F9,PF01553.24
A0A8B5Y124,PF02561.17
A0A1C1A8V2,PF00005.30;PF13304.9
A0A1F2PHF2,PF00119.23
A0A8B5Y451,PF13798.9
A0A8B5Y458,PF00005.30;PF13304.9
C9A8I5,PF00005.30;PF13304.9
C9ABM5,PF08503.13;PF00132.27;PF14602.9
A0A8B5Y461,PF01507.22
A0A8B5XVF4,PF00072.27;PF00486.31
A0A1I5XJN6,PF04073.18
A0A098FC05,PF00005.30;PF13304.9
A0A366DUW8,PF02632.17
A0A8B5XQR9,PF01128.22
D5ZZD6,PF09339.13
A0A6G3TT70,PF03259.20
A0A841Z4V7,PF08534.13;PF00578.24
A0A8F9WMQ9,PF01632.22
A0A6C2CR77,PF01037.24;PF13404.9;PF13412.9
A0A7G7CAP5,PF00072.27;PF00196.22
A0A0M0KYJ0,PF11116.11
A0A3D9ZUW6,PF13561.9;PF00106.28
A0A0M0L6K3,PF01965.27
W7C1C2,PF01182.23
D6A1R0,PF00005.30
A0A0M0L808,PF14794.9;PF01588.23
A0A7Y9RVV8,PF00196.22;PF00072.27
A0A0M0LBS2,PF04608.16
A0A2M8WMM5,PF13561.9;PF00106.28;PF08659.13
W7C5E2,PF04608.16
A0A7Y9RUN6,PF00486.31;PF00072.27
A0A0M0KQ00,PF00834.22
A0A062V9Q1,PF02464.20
A0A3E0A4M4,PF00005.30;PF13304.9
A0A8F9WP00,PF01799.23
W7BT08,PF00005.30
W7CDM9,PF00410.22
A0A1I4Y4K8,PF03658.17
A0A0M0KYH1,PF12836.10;PF00633.26;PF10531.12
A0A1I7N687,PF00072.27;PF00486.31
A0A0M0KEA9,PF00005.30
A0A1M4N6T1,PF07372.15
A0A6G3T5Z3,PF00886.22
A0A0M0KNM9,PF00072.27;PF00486.31
A0A6A0BSU3,PF07729.15;PF00392.24
A0A6G3TKM2,PF00072.27;PF00196.22
A0A0P1ELR9,PF00072.27;PF00486.31
W7C096,PF01048.23
W7C864,PF13443.9
A0A0M0L6P3,PF06133.14
A0A1I7NQV2,PF00072.27;PF00486.31
A0A0M0KP63,PF04542.17;PF08281.15;PF04545.19
A0A0M0KYN3,PF11117.11
A0A841Z4I5,PF01588.23;PF14794.9
D5ZWJ4,PF07883.14;PF01381.25;PF13560.9
A0A0M0LBU4,PF00903.28;PF13669.9
A0A6A0BHY7,PF04149.15
A0A259USQ7,PF09527.13
A0A2W7QEF6,PF00813.23
A0A135L6B1,PF00440.26;PF14246.9
A0A1I3RG46,PF00005.30
A0A919A9E8,PF00392.24;PF07702.16
A0A7Z0EGA9,PF13561.9;PF00106.28;PF08659.13
A0A0B2BTT2,PF13561.9;PF00106.28;PF08659.13
A0A841Z5P2,
A0A2M8WNL5,
A0A259US86,
A0A328ZHY5,
A0A6C2CXC5,
A0A1M4N197,
