query_id,accession_id
A0A4S3L727,PF00072.27;PF00196.22
A0A679FID1,PF01842.28
A0A679G0I5,PF00005.30
A0A4S3L1J6,PF03946.17;PF00298.22
A0A4S3L177,PF00106.28;PF13561.9;PF08659.13
A0A4V6RRF7,PF00893.22
A0A679FPY8,PF05991.14
A0A4S3L2A7,PF00005.30;PF13304.9
A0A679FK59,PF01765.22
A0A4S3L660,PF04307.17
A0A4V3UUR8,PF00588.22;PF08032.15
A0A4S3L466,PF08359.14;PF00440.26;PF17932.4
A0A679FM81,PF00005.30;PF13304.9
A0A679FPZ8,PF02566.22
A0A679FRF3,PF02623.18
A0A4S3L187,PF05991.14
A0A4S3L6J5,PF00300.25
A0A4S3L669,PF00258.28
A0A4V3UUU0,PF13367.9
A0A4S3L6Y2,PF00403.29
A0A679FNN6,PF05130.15
A0A679FJE9,PF07261.14
A0A679FKI4,PF01783.26
A0A679FWA0,PF00085.23
A0A4V3UUV3,PF04474.15
A0A679FRT2,PF12867.10;PF05163.15
A0A679FTH1,PF00072.27;PF00486.31
A0A679FK94,PF01470.20
A0A679FRA3,PF04284.16
A0A679FHJ7,PF00072.27;PF00486.31
A0A679FX22,PF00072.27;PF00196.22
A0A679FR41,PF00269.23
A0A4S3KY41,PF04239.15
A0A4S3L5L7,PF04012.15
A0A679FND2,PF00885.22
A0A679FIY1,PF02609.19
A0A679FJY1,PF13083.9
A0A4S3KYB9,PF03862.16
A0A4S3L2S4,PF00578.24;PF08534.13
A0A679FJ43,PF00440.26
A0A679FQ88,PF00300.25
A0A679FJR0,PF00312.25
A0A679FH89,PF00581.23
A0A679FSC9,PF06491.14
A0A4S3L7D0,PF00475.21
A0A679FJ42,PF00293.31
A0A679FXM3,PF00072.27;PF00486.31
A0A4S3L6Q7,PF02660.18
A0A4S3KZQ2,PF01035.23
A0A4S3L7B8,PF00196.22
A0A4S3KZY9,PF01712.22
A0A679FP71,PF02367.20
A0A4S3L6E6,PF08534.13;PF00578.24
A0A679FWQ1,PF00005.30;PF13304.9
A0A679FZI5,PF00027.32;PF13545.9;PF00325.23
A0A4S3L3B1,PF00582.29
A0A4S3L3K8,PF13561.9;PF00106.28;PF08659.13
A0A679FM09,PF02130.20
A0A679G281,PF00575.26
A0A679FYW1,PF02590.20
A0A4S3L6M5,PF13483.9;PF12706.10;PF00753.30
A0A679FMS1,PF01230.26;PF11969.11
A0A4S3L343,PF00072.27;PF00196.22
A0A4S3L4G2,PF00072.27;PF00486.31
A0A679G2I7,PF03061.25
A0A4V3UV14,PF02674.19
A0A4V3UV54,PF02566.22
A0A4S3L639,PF01842.28
A0A679FRY3,PF01037.24
A0A4S3L7W6,PF04545.19;PF04542.17;PF04539.19
A0A4S3L6A2,PF00186.22
A0A679FR01,PF00072.27;PF00196.22
A0A679FJ19,PF00528.25
A0A679FPT9,PF00255.22
A0A679FH20,PF00005.30
A0A679FS15,PF10502.12
A0A679FRZ4,PF02632.17
A0A679FMW4,PF00893.22
A0A679FSZ8,PF01865.19
A0A679FSN3,PF13331.9
A0A4S3L860,PF00471.23
A0A679FYI1,PF00119.23
A0A679FNK4,PF01227.25
A0A679FNX8,PF00327.23
A0A679FT97,PF01613.21
A0A679FW37,PF00072.27;PF00486.31
A0A679G145,PF02452.20
A0A679FLQ7,PF02699.18
A0A679G1Y0,PF00528.25
A0A679FM43,PF02255.19
A0A4S3L1K3,PF04066.16
A0A4S3L5A8,PF10676.12
A0A679FZV0,PF00005.30;PF13304.9
A0A679FW69,PF03167.22
A0A679FIW6,
A0A4S3KYN9,
A0A4S3L6Y9,
A0A679FUN7,
A0A679FSU6,
A0A679FX27,
