query_id,accession_id
A0A7G7MQY7,PF17932.4;PF00440.26
G0G347,PF00072.27;PF00196.22
A0A1R4ILN7,PF00072.27;PF00196.22
A0A2Z2KCF1,PF00636.29
A0A2Z2KPS2,PF13561.9;PF00106.28;PF08659.13
A0A7Y9EV82,PF13561.9;PF00106.28;PF08659.13
A0A2Z2K6J4,PF13561.9;PF00106.28;PF08659.13
A0A7Y9X8M7,PF00440.26
A0A4D4LFN9,PF05331.14
A0A4D4L640,PF01895.22
A0A0H2KQQ5,PF03029.20
A0A6I4V4H7,PF13561.9;PF00106.28
A0A1I0ZBW7,PF00072.27
A0A2Z2KU33,PF01475.22
A0A4R0KSB9,PF00005.30;PF13304.9
A0A2Z2KGI2,PF00227.29
A0A1I0X660,PF00072.27;PF00486.31
A0A7W3MPW9,PF00072.27;PF00196.22
A0A1I0WTF1,PF01381.25
A0A1M6I1A8,PF00186.22
A0A2Z2KFT3,PF01371.22
A0A7Y9JLS5,PF12840.10
A0A7Y9XB91,PF00005.30;PF13304.9
A0A7W3R3L8,PF01168.23
Q828S6,PF07702.16;PF00392.24
A0A1M6I580,PF12850.10
A0A2Z2K7Q7,PF00005.30;PF13304.9
A0A7W6RVG7,PF00072.27;PF00486.31
Q82RL5,PF00486.31;PF00072.27
A0A1M6BW32,PF02417.18
A0A2Z2KH44,PF00072.27;PF00486.31
A0A2Z2KMQ4,PF00072.27;PF00486.31
A0A2Z2KTX9,PF01638.20
A0A2Z2KGJ9,PF00486.31;PF00072.27
A0A2Z2KIY6,PF00072.27;PF00486.31
A0A2Z2K9P5,PF13561.9;PF00106.28;PF08659.13
A0A0H2KKD1,PF00072.27;PF00196.22
A0A2Z2KER0,PF00392.24
A0A7Z0BKB8,PF00005.30
Q82J88,PF00072.27;PF00196.22
A0A1I0Y703,PF00005.30
A0A2Z2KVE6,PF04542.17;PF08281.15
A0A2Z2KMK4,PF00005.30;PF13304.9
A0A2Z2KAV6,PF00005.30
A0A7Y5ZU01,PF01245.23
Q82MB2,PF17837.4;PF01648.23
A0A2Z2KBN6,PF00005.30
A0A917QI28,PF07729.15;PF00392.24
A0A2Z2K4R5,PF03009.20
A0A7W6RTR8,PF01883.22
A0A2Z2KPB5,PF00072.27;PF00196.22
A0A1I0Z3I1,PF00276.23
A0A4D4L2Q2,PF04149.15
A0A7Z0BMC5,PF00072.27;PF00196.22
A0A4D4KV02,PF00005.30;PF13304.9
A0A7W6WG01,PF07729.15
A0A2Z2KL81,PF00005.30
A0A7W3MMF7,PF00376.26;PF13411.9;PF09278.14
A0A2Z2KTA3,PF03885.16
A0A1M6CU90,PF09560.13
A0A2Z2KAT1,PF00005.30;PF13304.9
A0A1H0K5F2,PF01618.19
A0A1I1B340,PF02357.22
A0A2Z2KPU9,PF00072.27;PF00196.22
A0A285N8G8,PF00005.30;PF13304.9
A0A918Y8W4,PF08211.15
A0A248TDJ8,PF11151.11
A0A248TGY6,PF00486.31;PF00072.27
A0A8B2P6K9,PF00072.27;PF00486.31
A0A918Y0Y7,PF00072.27;PF00196.22
A0A248TDI9,PF07098.14
A0A4R6J8D7,PF00106.28;PF13561.9;PF08659.13
A0A918Y8H1,PF04686.15
A0A291C0Q4,PF12730.10
A0A1D2LSK6,PF00550.28
A0A248TJX9,PF07315.14
A0A919CUQ4,PF00440.26
A0A4P7BCE7,PF00005.30;PF13304.9
A0A1D2K8Z1,PF00210.27
A0A7L5ZTG4,PF00005.30
A0A4P7BD73,PF14803.9;PF00293.31
A0A2N7W0D5,PF00528.25
A0A1D2K2Z4,PF00106.28;PF13561.9
A0A285NMX2,PF07261.14
A0A511UZ29,PF00005.30;PF13304.9
A0A7L5ZSI9,PF01575.22
A0A1D2LUN5,PF00005.30
A0A1D2LYM6,PF01693.19;PF00075.27
A0A285P779,PF00072.27;PF00196.22
A0A1Y0EPH5,PF00072.27;PF00196.22
A0A248TE96,PF13561.9;PF00106.28;PF08659.13
A0A1D2K7A2,PF03009.20
A0A285NIX3,PF00215.27
A0A1Y2NHW6,PF00072.27;PF00196.22
A0A511UV05,
A0A7X5ZZ23,
A0A7I7L7Y1,
A0A6I4V0B4,
A0A248TL61,
A0A7Z0BJR1,
