query_id,accession_id
A0A366H8H1,PF08534.13;PF00578.24
A0A0U2W6I5,PF13417.9;PF02798.23;PF13409.9
A0A242LDK7,PF02580.19
A0A3E0AVZ1,PF00005.30
A0A143YCU6,PF00072.27;PF00486.31
A0A3D9A264,PF00005.30;PF13304.9
A0A0R1TS96,PF07977.16
A0A1G9VZZ3,PF00440.26
A0A238D705,PF00106.28;PF13561.9
A0A1G8R6U6,PF00338.25
A0A1H3AE65,PF00005.30
A0A143Z3M6,PF07288.14
A0A238D3S0,PF05194.15;PF02814.18
A0A089XFW6,PF00072.27;PF00196.22
A0A238D157,PF07746.14
A0A143YZ08,PF13242.9;PF13419.9
A0A143YHG7,PF00005.30;PF02463.22
A0A3E0ARN7,PF00005.30
A0A1M7D3W5,PF07973.17;PF01411.22
A0A143Z633,PF01638.20
A0A4R4QHI6,PF01243.23
A0A089XB93,PF03029.20
A0A1H3BDR6,PF00072.27
A0A3E0ASH1,PF17934.4;PF00440.26
A0A4R4PGS1,PF00072.27;PF00196.22
A0A089X926,PF13398.9
A0A089X4X4,PF00072.27;PF00196.22
A0A242LBX4,PF01197.21
A0A4P8HZH7,PF02472.19
A0A4Y6J3A2,PF16036.8
A0A242LI12,PF00486.31
A0A143YXF4,PF00238.22
A0A3E0ASQ7,PF13460.9
A0A7W5ED68,PF01903.20
A0A4R4Q5C2,PF00072.27;PF00196.22
A0A3E0B0C6,PF14489.9
A0A7G5Z2C6,PF13417.9
A0A143Y715,PF10502.12
A0A3E0B2Q3,PF00486.31;PF00072.27
A0A3E0AZU6,PF01230.26;PF11969.11
A0A4P8HSM1,PF13412.9;PF01037.24;PF13404.9
A0A7R7DRD4,PF00106.28;PF13561.9;PF08659.13
A0A5J6I7Q5,PF00072.27;PF00486.31
A0A5J6HXE6,PF00005.30;PF13304.9
A0A1H1SF99,PF00072.27;PF00196.22
A0A1N7J6H6,PF01638.20
A0A0M3GEV9,PF00005.30
A0A5J6I557,PF08044.14
A0A7R7HVQ1,PF03621.16
A0A5J6IAD4,PF02467.19
Q480M1,PF00072.27;PF00486.31
A0A075JWG2,PF00694.22
A0A7R7I0Q3,PF04149.15
A0A5J6I3N1,PF00486.31;PF00072.27
A0A1L3GI66,PF00550.28
A0A7W7F022,PF00072.27;PF00486.31
A0A1M6WHT5,PF00005.30
C5QMY1,PF09335.14
C5QRH0,PF00830.22
A0A5J6I3H4,PF00072.27;PF00196.22;PF08281.15
A0A5P2EUG0,PF00005.30;PF13304.9
A0A5P2EUZ9,PF00005.30
A0A1H1ZN00,PF00106.28;PF13561.9;PF08659.13
A0A7R7HVD6,PF00196.22;PF00072.27
A0A1N7KQQ4,PF14089.9
C5QSE6,PF20111.2
A0A0M3GH94,PF07729.15;PF00392.24
A0A7R7HZE7,PF00072.27;PF00196.22
A0A1H1SSW0,PF00005.30
A0A1N7IZ08,PF00005.30;PF13304.9
Q482K0,PF13561.9;PF00106.28;PF08659.13
A0A0M3GHF7,PF03734.17
A0A075JYP4,PF00072.27
A0A564S846,PF00583.28
A0A1N7J6W9,PF01381.25
A0A1N7IRY1,PF02566.22
A0A5J6HTS7,PF01037.24;PF13412.9;PF13404.9
A0A845KXD7,PF00005.30;PF13304.9
A0A0M3GGK2,PF13412.9;PF01037.24;PF13404.9
A0A1N7K0U6,PF00072.27;PF00486.31
A0A1N7K4X9,PF13466.9;PF01740.24
A0A5P2ETK6,PF00528.25
A0A5J6IA30,PF11452.11
A0A7L5AE58,PF13561.9;PF00106.28;PF08659.13
D5DVH3,PF00117.31
U5VZZ1,PF08327.14
D5DVW0,PF00416.25
A0A841PTT5,PF00072.27;PF00486.31
A0A1Y0VPI8,PF03477.19
D5DWC6,PF05130.15
D5E040,PF01928.24
A0A0M8QBW7,PF00486.31;PF00072.27
A0A7L5AHL5,PF01810.21
A0A841PHR0,PF09835.12
A0A161XHD8,PF04264.16
A0A7L5AIY2,PF00334.22
M5PAI2,PF07670.17
A0A1X0JQT6,
A0A1G9Y240,
A0A0M8QB77,
