query_id,accession_id
A0A2S6GKG3,PF00072.27;PF00196.22
A0A0A0NNY2,PF13561.9;PF00106.28
Q5M321,PF02410.18
A0A3L8RDE9,PF11290.11
A0A0A0NLT8,PF00072.27;PF00196.22
A0A0C2YFN7,PF00005.30;PF13304.9
A0A1C7DFN9,PF05389.15
A0A1C7DHE9,PF00106.28;PF13561.9;PF08659.13
A0A0F0H2G7,PF00072.27;PF00196.22
A0A2T0JQQ3,PF02694.18
A0A327WQ85,PF01323.23;PF13462.9
A0A2S6GDD6,PF00005.30
A0A7Y6A4K6,PF01121.23
D2RMG6,PF00253.24
A0A1C7DBW1,PF00005.30;PF13304.9
A0A0A6X647,PF13302.10;PF00583.28
A0A101S693,PF13581.9
A0A410WRG0,PF13561.9;PF00106.28;PF08659.13
A0A3D9ITQ6,PF00072.27;PF00486.31
A0A1Z1WPW9,PF00005.30
A0A0M3AWY6,PF00542.22;PF16320.8
A0A3D9IAE2,PF07187.14
A0A410X0V7,PF01252.21
A0A3D9INS2,PF01584.22
A0A640THN5,PF00313.25
A0A1H7PXZ7,PF02036.20
A0A1H8YIX2,PF13561.9;PF00106.28;PF08659.13
A0A3D9IPB9,PF02592.18
A0A3D9IU94,PF11188.11
A0A1I5HI75,PF00072.27;PF00196.22
C7Q8Q3,PF00571.31
A0A410X4H5,PF01248.29
A0A3D9JM74,PF00072.27;PF00486.31
A0A0A6UIM7,PF00699.23
A0A410X4F0,PF00411.22
A0A3D9JTG5,PF00072.27;PF00486.31
A0A1H8YFS3,PF00903.28
A0A1H7MXH3,PF00005.30
A0A2N0ZF74,PF09680.13
A0A2N0ZAR3,PF07872.14
A0A2N0ZHX9,PF08141.15
A0A841CJN8,PF04149.15
A0A2N0ZBI0,PF11877.11
A0A1H0RYS4,PF04417.15
A0A4Y4DLZ7,PF02075.20
A0A1H1U716,PF13507.9
A0A7Z0ES08,PF00072.27;PF00196.22
A0A7X4YN21,PF00005.30;PF13304.9
A0A315EN51,PF00072.27;PF00196.22
A0A317Z6G0,PF00072.27;PF00196.22
A0A1W2FMF9,PF07722.16;PF00117.31
A0A0A1F985,PF01810.21
A0A1H0FNY2,PF00582.29
A0A1R3X5D6,PF02699.18
A0A7Z0EKB5,PF01243.23
A0A4Y4DU51,PF00156.30
A0A315ESJ3,PF01144.26
A0A2L1FFL9,PF01381.25
G0IWR9,PF01066.24
A0A3G9MII7,PF02861.23
A0A511W3P9,PF02527.18
A0A840WXV0,PF00416.25
A0A0R2I693,PF00072.27;PF00486.31
A0A4Z0BUF8,PF00005.30
A0A521BSN5,PF13801.9
A0A4Y4DRC2,PF01475.22
A0A1H2TL54,PF02657.18
A0A7Z0ERJ9,PF00440.26
A0A1W2FDI7,PF00005.30
A0A521D3S2,PF00005.30
A0A7Z0JA07,PF13669.9;PF13468.9;PF00903.28
A0A0R2I727,PF00005.30
A0A7Z0JD03,PF02254.21
A0A1H8TSD3,PF01799.23
A0A7X4YN19,PF12802.10
A0A1H8UNN7,PF00005.30;PF12399.11
A0A0A1FDA8,PF00005.30
A0A0J1JZC8,PF13098.9;PF10411.12
A0A1H3DNC0,PF00072.27
A0A511W0S2,PF02583.20
A0A521BRB4,PF07729.15;PF00392.24
A0A4Z0C1U6,PF00034.24;PF13442.9
A0A511W0J6,PF04239.15
A0A511W6Z3,PF03838.17
A0A1W2FTD3,PF13561.9;PF00106.28;PF08659.13
A0A7Z0JA16,PF13302.10
A0A511W3L3,PF10737.12
A0A7Z0ETG6,PF00072.27;PF00196.22
A0A511W2U3,PF00255.22
A0A7X5BYZ4,PF13483.9;PF12706.10;PF00753.30
A0A7X4YQI5,PF00072.27;PF00196.22
A0A398BAI6,PF00072.27
A0A1H2UGF8,
A0A7G9R489,
A0A3D9KQ45,
A0A1Z1W4T7,
W8HFK8,
A0A1C7DI34,
A0A4R6G6D5,
A0A177ZI62,
