query_id,accession_id
A0A4S3L6A6,PF01740.24;PF13466.9
A0A2I7SRQ6,PF13581.9;PF02518.29
A0A4S3L4K6,PF06135.15
A0A2I7SS04,PF00072.27;PF00486.31
A0A4S3L3N2,PF17209.6
A0A4S3L0K4,PF10764.12
A0A4S3L334,PF00132.27
A0A4S3L5K7,PF04542.17;PF04545.19
A0A2I7SP92,PF00572.21
A0A4R3MEF3,PF00106.28;PF13561.9
A0A4R3MEQ6,PF00216.24
A0A4V2UZM6,PF01503.20
A0A4R3MF69,PF01694.25
A0A1M4VRC8,PF13417.9;PF02798.23;PF13409.9
A0A4R3M280,PF04140.17;PF04191.16
A0A1M4SY40,PF00578.24;PF08534.13
A0A4R3MHR1,PF03729.16
A0A4R3MK57,PF00410.22
A0A4R3MB81,PF00072.27;PF00486.31
A0A4R3MMZ7,PF00072.27
A0A4R3LJ29,PF02575.19
A0A4V2UVZ5,PF00072.27;PF00486.31
A0A1M4UM85,PF00106.28;PF13561.9;PF08659.13
A0A4R3MI94,PF02472.19
A0A4R3MHT2,PF00406.25;PF13207.9
A0A4R3MHP5,PF00011.24
A0A4R3LEJ9,PF01220.22
A0A4R3MJ06,PF03061.25;PF13279.9
A0A4R3MCS9,PF02609.19
A0A4R3LD30,PF00005.30
A0A4R3MEV8,PF01810.21
A0A4R3M8P9,PF13669.9
A0A1M4T680,PF01346.21
A0A4R3MG01,PF00828.22
A0A4R3M272,PF13561.9;PF00106.28;PF08659.13
A0A4R3LDE8,PF00829.24
A0A4R3LFC0,PF00005.30
A0A1M4UQK0,PF00239.24
A0A1M4Y6C9,PF00072.27;PF00486.31
A0A4R3LAY3,PF01195.22
A0A1M4S7D7,PF00072.27;PF00196.22
A0A4R3MHJ6,PF13420.10;PF00583.28
A0A4R3MKR3,PF02581.20
A0A4V2UVW7,PF00466.23
A0A4R3M768,PF04542.17;PF04545.19;PF08281.15
A0A4R3MIR1,PF12680.10;PF07366.15
A0A4R3M6X9,PF04290.15
A0A4V2UWG7,PF00216.24
A0A1M4TMP9,PF00072.27;PF00486.31
A0A4R3MFI0,PF02834.19;PF13563.9
A0A4R3MHU5,PF07045.14
A0A1M4VQG8,PF01144.26
A0A4R3MCI8,PF00005.30
A0A4R3LHU2,PF00581.23
A0A4R3LIV5,PF01810.21
A0A4R3M5G3,PF07378.14
A0A4R3MHH5,PF04828.17
A0A4R3MK68,PF00203.24
A0A1M4UMI5,PF09285.14;PF01132.23;PF08207.15
A0A4V2UW16,PF13412.9;PF13404.9;PF01037.24
A0A4R3M141,PF11011.11
A0A4R3MD28,PF01648.23
A0A4R3MBM7,PF00072.27;PF00196.22
A0A1M4YEI1,PF01106.20
A0A4R3M8X5,PF02310.22;PF02607.20
A0A1M4TK94,PF00072.27;PF00486.31
A0A1M4Y7A2,PF13302.10
A0A1M4X8V9,PF00034.24;PF13442.9
A0A4R3MHI6,PF02190.19
A0A4R3L2M7,PF01527.23
A0A4R3L5A7,PF02492.22
A0A4R3MHD9,PF00005.30;PF13304.9
A0A4R3LDX8,PF02464.20
A0A4R3LEK1,PF00005.30;PF13304.9
A0A4R3MGY3,PF11450.11
A0A4R3M225,PF00994.27
A0A4R3LJK6,PF07879.14;PF05233.16
A0A4R3LZX0,PF00830.22
A0A1M4UKW0,PF00313.25
A0A4R3MHW2,PF00072.27;PF00486.31
A0A4R3LJJ8,PF00072.27;PF00196.22
F9ZS43,PF00814.28
A0A4R3MLQ4,PF02798.23;PF13417.9
A0A1M5ACF5,PF00072.27;PF00196.22
A0A1M4V2V1,PF00276.23
A0A4R3M392,PF00578.24;PF10417.12
A0A4R3MHX8,PF04314.16
A0A4R3L4W8,PF07746.14
A0A4R3LXA9,PF00542.22;PF16320.8
A0A4R3M912,PF10604.12
A0A4R3MH64,PF00719.22
A0A4R3LE99,PF10369.12;PF13710.9;PF01842.28
A0A1M4XJB1,PF04377.18;PF04376.16
A0A1M4TL52,PF02798.23;PF13409.9;PF13417.9;PF00043.28
A0A4R3MGW4,PF00005.30;PF12399.11;PF13304.9
A0A4R3MBF7,PF00005.30;PF13304.9
A0A1M4X1T2,PF00005.30
A0A1M4WUW8,PF01782.21
A0A4R3MH56,
A0A4V2UZT0,
