query_id,accession_id
C4IHR4,PF00005.30;PF13304.9
A0A8B6X626,PF00486.31;PF00072.27
A0A0U2N899,PF01381.25;PF12844.10
A0A0C2XNV1,PF03960.18
A0A8B6X233,PF13561.9;PF00106.28;PF08659.13
A0A1G6VHK5,PF01084.23
A0A2K8PA34,PF13483.9
A0A0R1USW6,PF00300.25
A0A2K8PEL4,PF00005.30
A0A2K8PKE0,PF17920.4;PF00440.26
A0A0K1XEX9,PF01227.25
T5L251,PF00486.31;PF00072.27
A0A1I0VUA3,PF00072.27;PF00196.22
A0A8B6X156,PF01597.22
A0A1S2MCM9,PF04542.17;PF08281.15
A0A8J3QH98,PF00005.30
A0A0C2UD93,PF08534.13;PF00578.24
A0A0P9EJP2,PF01048.23
E3EGA3,PF00085.23
A0A1S2MAS9,PF02082.23
A0A0P9CGF8,PF06156.16
A0A0P9GKX5,PF01507.22
A0A2T4YUW4,PF13561.9;PF00106.28;PF08659.13
E3E5Q3,PF00072.27;PF00486.31
A0A4Y3RSS5,PF11253.11
E3EI68,PF01047.25
A0A0P9EGZ5,PF00106.28;PF13561.9;PF08659.13
A0A4R7PAL2,PF13472.9
A0A4R1MKS3,PF02915.20
A0A1X7H5X4,PF04386.16
A0A6G3NVE7,PF00486.31;PF00072.27
A0A5K7WWN6,PF04079.19
A0A5K7X0H6,PF01022.23
A0A543I667,PF02909.20
A0A0R1WCU1,PF01250.20
A0A0R1KGK0,PF07702.16;PF00392.24
A0A0R1KGM6,PF00072.27;PF00196.22
A0A0R1KBD7,PF00005.30;PF13304.9
A0A1H4YHI7,PF00072.27;PF00196.22
A0A4S3KAN3,PF13411.9;PF09278.14
A0A7W0CTE2,PF00486.31;PF00072.27
A0A479ZX62,PF10742.12
A0A1E7DL43,PF01047.25
A0A1H4NRR5,PF13302.10
A0A1E7DKQ0,PF01245.23
A0A6G3NFT6,PF01507.22
A0A6I6D5I7,PF04247.15
A0A0R1KI04,PF00005.30
A0A6G3NKJ3,PF00072.27;PF00196.22
A0A5K7X742,PF00072.27;PF00196.22
A0A5K7X8R1,PF00005.30
A0A4R1MZX9,PF00829.24
A0A1G5AKQ1,PF00216.24
A0A1X7GYG8,PF03205.17
A0A2R5GYD1,PF00293.31
A0A0R1K7H1,PF00005.30;PF13304.9
A0A5K7WYK7,PF00027.32
C6WJX4,PF00072.27;PF00196.22
A0A1H4YXI0,PF00300.25
A0A1H4ZBA0,PF00072.27;PF00196.22
A0A239KB79,PF00072.27;PF00486.31
A0A2R5H8R4,PF00440.26
K9B3B4,PF00072.27;PF00486.31
A0A4V3URD5,PF00717.26;PF01726.19
A0A5K7WT41,PF00528.25
A0A0R1W6W1,PF14794.9;PF01588.23
A0A5C5U5J4,PF01957.21
A0A1E7DLN3,PF00318.23
A0A0R1W4A4,PF13561.9;PF00106.28
A0A0R1VYI9,PF00486.31
A0A7W0CHV9,PF00072.27;PF00196.22
A0A0R1W7J2,PF13561.9;PF00106.28
A0A1E7DL01,PF07702.16;PF00392.24
A0A5K7X5M2,PF01371.22
A0A1E7DSL5,PF00005.30
A0A5C5TVH4,PF13710.9
C6WKD0,PF00072.27;PF00486.31
A0A479ZS06,PF17136.7
A0A918VF09,PF11290.11
C6WGN0,PF00486.31;PF00072.27
A0A0R1W8E9,PF00005.30
A0A423DSK9,PF01975.20
A0A1E7DKI6,PF02049.21
A0A2R5HHK9,PF13452.9
C6WRT2,PF00072.27;PF00196.22
A0A239NXL2,PF00072.27;PF00196.22
A0A239NIA9,PF14029.9
A0A0R1KBI3,PF02527.18
A0A1X7HPU4,PF00005.30;PF13304.9
A0A423E0Q2,PF01810.21
A0A0R1KHS8,PF00005.30;PF13304.9
A0A1E7DLJ2,PF00072.27;PF00486.31
A0A7W0CL68,PF00072.27;PF00196.22
C6WQX9,PF13507.9
C6W9W7,PF13561.9;PF00106.28;PF08659.13
A0A1E7DPU4,PF00005.30
C6WCA6,PF04149.15
A0A126ZZR4,
A0A1H4XMT7,
A0A918RIM9,
