query_id,accession_id
K9CLM8,PF00005.30
A0A1C0YT45,PF00582.29
A0A1C4VBP3,PF01694.25
A0A6L8JVC9,PF13083.9
A0A6L8JVT3,PF00005.30
A0A6L8JVF3,PF00583.28;PF13673.10;PF13508.10;PF13302.10;PF13420.10
A0A7W9UP49,PF00072.27;PF00196.22
A0A6L8K1Q4,PF01967.24
A0A7Y6BWL4,PF01584.22
A0A7Y6BXP5,PF13561.9;PF00106.28;PF08659.13
A0A318KE59,PF04149.15
A0A318JR21,PF00196.22;PF00072.27
A0A1H3IPB6,PF00196.22;PF00072.27
R1HJG7,PF00072.27;PF00196.22
A0A1H6EUX0,PF00005.30
A0A6L8K2Q1,PF09285.14;PF08207.15;PF01132.23
A0A1H2YW76,PF02597.23
A0A1C4USG1,PF02627.23
A0A7Y6EY01,PF13561.9;PF00106.28;PF08659.13
A0A6L8K7C4,PF00636.29
A0A939FB44,PF00005.30;PF13304.9
W1J0R8,PF00164.28
A0A1C0YWB1,PF06133.14
A0A7Y6EUS2,PF00830.22
A0A7Y6BUF1,PF00005.30
A0A010ZXY3,PF00196.22;PF00072.27
A0A1C0YQL8,PF02142.25
A0A1C5A083,PF00486.31;PF00072.27
A0A1H6BLU2,PF00486.31;PF00072.27
A0A1H6D507,PF08281.15;PF04545.19
A0A7Y6C3G3,PF00293.31
A0A2N6SCT5,PF00072.27;PF00486.31
A0A366IWL8,PF00072.27;PF00196.22
A0A1C0YFQ6,PF14120.9
C5BZU2,PF00072.27;PF00196.22
A0A1C4YC24,PF00072.27;PF00196.22
A0A5M3VXP8,PF00005.30
A0A5M3W7G1,PF13452.9
A0A7Y6BYV7,PF04239.15
A0A7Y6C0L8,PF00072.27;PF00486.31
R1I9E8,PF00072.27;PF00486.31
A0A1C0YR65,PF13302.10;PF13420.10
A0A1H3GMA2,PF00072.27;PF00486.31
A0A6L8JRH0,PF00005.30;PF13304.9
R1G7R4,PF00072.27;PF00196.22
A0A109INI8,PF03259.20
A0A109IIT1,PF08281.15;PF04545.19
A0A011AEY4,PF00072.27;PF00196.22
A0A5M3W1M8,PF01047.25;PF12802.10
A0A7W9PYV4,PF00440.26
A0A6L8JRW2,PF01174.22;PF07685.17
A0A7Y6EY93,PF12850.10
A0A7Y6BXT1,PF00005.30;PF13304.9
A0A4Y4B5M4,PF00005.30;PF13304.9
A0A1Y3M063,PF13561.9;PF00106.28
A0A285GXD9,PF04075.17
A0A136Q5Y8,PF00005.30;PF13304.9
A0A3L8GEX4,PF00005.30;PF13304.9
A0A4U2ZF91,PF00005.30;PF13304.9
A0A1I4FQ33,PF00072.27;PF00486.31
A0A5J5I9Y6,PF00005.30
A0A852RD02,PF00574.26
A0A4V5TLR3,PF00072.27;PF00486.31
A0A4U2YWK3,PF00027.32
A0A1Y3MBI0,PF01872.20
A0A5J5IB29,PF00106.28;PF13561.9
A0A4U2ZAW9,PF00005.30
A0A1Y3LPZ3,PF04542.17;PF08281.15;PF04545.19
A0A318TK57,PF03729.16
A0A136Q899,PF00005.30
A0A4U2ZCL9,PF00005.30
A0A2N5L8M2,PF01810.21
A0A3L8GC91,PF00005.30;PF13304.9
A0A1J0MYP9,PF00005.30;PF13304.9
A0A4U2YV68,PF00072.27
A0A4U2ZAN2,PF01252.21
A0A1X0WNU2,PF00005.30
I2CBA2,PF00265.21
A0A1C7EAX9,PF06153.14
A0A1C7E6U9,PF00072.27;PF00486.31
A0A918PV65,PF00440.26
A0A1C7E4H3,PF00072.27;PF00196.22
I0L3R0,PF13561.9;PF00106.28
A0A1G8EMY2,PF00005.30
M0QRR8,PF01243.23
A0A1G8RXX7,PF00486.31;PF00072.27
I2C1B6,PF00005.30
A0A7G6SYR5,PF00440.26;PF16925.8
A0A1G8C2E4,PF13367.9
A0A1G8HJX7,PF00072.27;PF00486.31
I2C0I3,PF07873.14
I2CA00,PF00072.27;PF00486.31
A0A7G6SRX7,PF00005.30;PF13304.9
I2CBE3,PF01361.24
I2C8F1,PF12670.10
A0A1C7EBW8,PF03551.17
A0A840ZHS5,
A0A285IYU2,
A0A1C7E9Z2,
A0A011AFP2,
