query_id,accession_id
A0A1I3TCN0,PF00753.30;PF19583.2
A0A1G8YED9,PF00543.25
A0A1G9ALQ3,PF09278.14;PF13411.9
A0A1G9B0J7,PF03737.18
A0A1G9F3K4,PF13561.9;PF00106.28
A0A1I3P3F5,PF00072.27;PF00486.31
A0A1G9FYN9,PF02657.18
A0A1G8YT35,PF00163.22;PF01479.28
A0A1G9GUG6,PF09343.13
A0A1G9CBT1,PF14437.9;PF00383.26
A0A1G9AZI3,PF12697.10
A0A1I3LRZ9,PF01934.20
A0A1I3PX06,PF00005.30;PF13304.9
A0A1G9D0K5,PF20044.2
A0A1G9E6V3,PF02410.18
A0A1G9GM97,PF00072.27;PF00486.31
A0A1G9CA09,PF07729.15;PF00392.24
A0A1G9FZM7,PF13507.9
A0A1I3MDN6,PF00106.28;PF13561.9
A0A1G9A8Y2,PF00828.22
A0A1G9D6Z3,PF02230.19;PF12146.11;PF00561.23;PF00326.24;PF01738.21
A0A1G9EKV3,PF13561.9;PF00106.28
A0A1G8ZHW1,PF06055.15
A0A1G9AA00,PF00861.25
A0A1G9GF16,PF13561.9;PF00106.28
A0A1G9F6Z5,PF00707.25;PF05198.19
A0A1G8Z6X5,PF03472.18;PF00196.22
A0A1G9BIC6,PF01799.23
A0A1G9F8T7,PF03641.17;PF18306.4
A0A1G9G5T1,PF07977.16
A0A1G9EK11,PF13669.9;PF00903.28
A0A1G9F5Q4,PF02397.19
A0A1G9FWW5,PF13302.10
A0A1G8XXN2,PF02592.18
A0A1G9FD17,PF00005.30;PF13304.9
A0A1G9F8H0,PF04267.15
A0A1G9F808,PF03652.18
A0A1G9ABD6,PF00416.25
A0A1G9E4P9,PF02834.19;PF13563.9
A0A1G9ASX9,PF13977.9;PF00440.26
A0A1G9B805,PF13801.9
A0A1I2JA38,PF02597.23
A0A1I2JWG5,PF13279.9;PF03061.25
A0A1I2HQ63,PF02674.19
A0A1I2IV79,PF00005.30
A0A1I2JI53,PF02525.20;PF03358.18
A0A1I2I558,PF14437.9;PF00383.26
A0A1I2HW26,PF00106.28;PF13561.9
A0A1I2IAD9,PF02631.19
A0A0H4QDT9,PF02308.19
A0A4Q7ZG86,PF01467.29
A0A1B1B942,PF00072.27;PF00486.31
A0A428MS12,PF00436.28
A0A0H4QGF9,PF00444.21
A0A428N107,PF13561.9;PF00106.28
A0A2T6G507,PF01242.22
A0A428MWX0,PF02367.20
A0A2T6FZI8,PF00005.30
A0A2T6G1H1,PF01638.20
A0A0F3ITV6,PF01042.24
A0A1N6F743,PF02527.18
A0A428N7E2,PF00072.27;PF00486.31
A0A1N6H0V3,PF00383.26;PF08211.15
A0A2T6FVC4,PF00528.25
A0A168W2R9,PF07729.15;PF00392.24
A0A4Y8LZB2,PF00085.23
A0A2T6G6Q1,PF00072.27;PF00486.31
A0A3R9PY21,PF00005.30;PF13304.9
A0A1N6G7L6,PF00072.27;PF00486.31
A0A1J0GDF4,PF00486.31;PF00072.27
A0A4Q7ZPS6,PF11343.11
A0A1G6IFS3,PF00072.27;PF00486.31
A0A1N6HQ79,PF00005.30;PF13304.9
A0A3R9RG35,PF00072.27;PF00486.31
A0A2T6FTT8,PF00358.23
A0A3R9QN27,PF00072.27;PF00486.31
A0A428N3J8,PF06103.14
A0A3R9P6Q7,PF02417.18
A0A3R9QPZ0,PF00117.31;PF07685.17
A0A428N7J9,PF06133.14
A0A160IRG8,PF00072.27;PF00196.22
A0A0G9HGK7,PF08212.15
A0A1N6F6F6,PF01625.24
A0A3R9PGX4,PF13790.9
A0A160IQB4,PF03960.18
A0A2T6FTY5,PF00072.27;PF00486.31
A0A160IPA7,PF00005.30;PF13304.9
A0A1G6TAZ2,PF13412.9;PF13404.9;PF01037.24;PF12802.10
A0A3R9PWY8,PF00444.21
A0A0H4QFV4,PF00106.28;PF13561.9;PF08659.13
A0A428MUP5,PF00072.27;PF00486.31
A0A2T6G1G4,PF00072.27;PF00486.31
A0A1G9CFQ0,
A0A1I2JB28,
A0A7D3YAA4,
A0A4Y8M8V4,
A0A2T6FX58,
A0A1G9D4G9,
A0A1N6GMG7,
A0A3R9R7M3,
