query_id,accession_id
A0A0J1IQ81,PF00005.30;PF13304.9
A0A2V3DXF3,PF02545.17
A0A1D9FNS4,PF12836.10;PF10531.12;PF00633.26
A0A0J1ILM5,PF13686.9;PF02635.18
A0A0J1LE00,PF00528.25
A0A0J1LBK3,PF04608.16
A0A1I6TT52,PF14004.9
A0A1C3U9E6,PF01810.21
A0A1I6RY19,PF01966.25
A0A0J1IR38,PF07486.15
A0A3N6ZP05,PF09704.13
Q8Y711,PF02082.23
A0A1C6V9I7,PF00293.31
A0A8J3LWD1,PF00072.27;PF00196.22
A0A0R2CW99,PF07702.16;PF00392.24;PF12143.11
A0A0J1INK4,PF00005.30;PF13304.9
A0A8J3V8K2,PF00072.27;PF00196.22
A0A921H2H0,PF09922.12
A7IBD4,PF01612.23
Q8Y8P3,PF00893.22
A0A1V3NG12,PF02597.23
A1BA30,PF07681.15
A0A561UQ58,PF00072.27;PF00196.22
A0A2N6QG08,PF00106.28;PF13561.9;PF08659.13
A0A0J1I8S4,PF00005.30;PF13304.9
A0A1I6NSR1,PF00486.31;PF00072.27
A0A0J1IFT3,PF00072.27;PF00486.31
A0A0J1KZI2,PF06156.16
A0A1I6SX14,PF02597.23
A0A7Y8FEC0,PF00106.28;PF13561.9
A0A0J1KMI5,PF02599.19
A0A0J1IIA0,PF00005.30;PF13304.9
A0A553K655,PF03551.17
A0A1C3SLN9,PF01047.25
A0A2T6AXD7,PF02617.20
A0A1D9FQ76,PF05949.15
A0A839UFD5,PF07729.15;PF00392.24
A0A0J1IPN6,PF00011.24
A0A2V3DRZ8,PF00072.27;PF00196.22
A0A239A4L5,PF03602.18
A0A0J1L5B3,PF05175.17;PF13847.9
A0A917FG43,PF00885.22
A0A1C3UK96,PF03652.18
A0A6J5K6U5,PF03641.17;PF18306.4
A0A510Y8B4,PF04474.15
A0A0J1ID77,PF00005.30;PF13304.9
A0A0J1IE76,PF00072.27;PF00486.31
A0A0J1IGT8,PF00072.27
A0A3N6YF58,PF01883.22
A0A1C3VDP5,PF00106.28;PF13561.9;PF08659.13
Q8YA47,PF03070.19
A0A2V3DUC5,PF00072.27;PF00486.31
A0A1C6UFM1,PF01648.23
A0A1C6UFX0,PF03029.20
A0A8J3PWC4,PF00574.26
A0A239DFR5,PF00072.27;PF00486.31
A0A8J3LVA8,PF00440.26
A0A3N6X6S2,PF13561.9;PF00106.28;PF08659.13
M5DVX8,PF01250.20
A0A8J3PVY9,PF00072.27;PF00196.22
A0A7W3P7E5,PF13302.10
A0A510Y4M5,PF04542.17;PF08281.15;PF04545.19
A0A917FI74,PF00072.27;PF00196.22
A0A0D0H8D6,PF00005.30
A0A1Y6D9P9,PF00072.27;PF00196.22
A0A429ZJZ8,PF00005.30
A0A246RLJ8,PF04149.15
A0A4V1QYH3,PF00072.27;PF00486.31
W8TGS1,PF03167.22
A0A892IEB7,PF00486.31;PF00072.27
A0A373A3L0,PF00975.23
A0A841Q1B3,PF00005.30;PF13304.9
A0A1Y6D032,PF06026.17
A0A841Q9C7,PF02686.18
A0A1H2LF43,PF13561.9;PF00106.28
A0A373A5P2,PF00072.27;PF00196.22
A0A7Z7NJ40,PF00106.28;PF13561.9;PF08659.13
A0A246RPA4,PF00313.25
A0A4Q7CPW6,PF00005.30
A0A372ZQ54,PF13419.9;PF00702.29;PF13242.9
A0A429ZLG0,PF03780.16
A0A246RE30,PF00072.27;PF00196.22
A0A1Y6D2K7,PF00072.27;PF00196.22
A0A4Q2KWH2,PF00355.29;PF13806.9
A0A841Q4B1,PF17932.4;PF00440.26
A0A841Q9Y0,PF10764.12
R1FAQ8,PF00535.29
A0A0T6LPJ9,PF19462.2
A0A841Q650,PF00005.30;PF13304.9
A0A1H2KT54,PF03737.18
A0A841Q4S8,PF07681.15
A0A841Q8E3,PF00005.30
A0A429ZH49,PF03960.18
A0A316G5K2,
A0A0J1IDY1,
A0A372ZMQ0,
A0A1I0BZP9,
A1B4R8,
A0A372ZTS6,
A0A1I6QPH2,
