query_id,accession_id
A0A1I2SPZ9,PF00994.27
A0A1I2T1Y7,PF00085.23;PF13098.9
A0A1G7BXH9,PF10399.12;PF00355.29
A0A1I2MST7,PF03602.18
A0A398BB08,PF00132.27
A0A0R1V3N1,PF00347.26
A0A7Y9K9F8,PF00072.27;PF00196.22
A0A543EVP2,PF01467.29
A0A919B1P2,PF04452.17;PF20260.1
A0A398BGI1,PF13411.9
A0A1I3VBR3,PF01584.22
A0A398BDI2,PF00834.22
A0A398BDP1,PF00156.30
A0A3D9UQ47,PF02464.20
V4Q7N1,PF00072.27
A0A1I2PP01,PF07702.16;PF00392.24
A0A1I2MQ71,PF00106.28;PF13561.9
A0A919AYC4,PF12270.11
A0A7Y9KH72,PF00440.26;PF17920.4
A0A317MTG6,PF00005.30;PF13304.9
A0A398BGI3,PF00072.27;PF00486.31
A0A7Y9GBG7,PF00106.28;PF13561.9
A0A398BBG2,PF00072.27;PF00486.31
A0A398AWG5,PF00072.27;PF00486.31
A0A398B722,PF01230.26;PF11969.11
A0A398BFS6,PF07301.14
V4QBL4,PF00106.28;PF13561.9
A0A398BEN9,PF11588.11
A0A398BD16,PF02678.19;PF17954.4
A0A398BB15,PF01475.22
A0A7Y9G661,PF00005.30
A0A852V8V5,PF00005.30
A0A1I3X0T3,PF00072.27;PF00486.31
A0A7Y9KBM8,PF00072.27;PF00486.31
A0A7Y9GIF3,PF00486.31;PF00072.27
A0A398B3H8,PF00005.30;PF13304.9
A0A7Y9KAV4,PF03965.19
A0A398AZN4,PF19651.2
A0A1I2QBH5,PF00834.22
A0A7Y9GFZ5,PF04542.17
A0A1I2MDT3,PF02517.19
V4QLX9,PF00106.28;PF13561.9
A0A398BE42,PF01176.22
A0A398BGW1,PF00923.22
A0A3D9UU78,PF13561.9;PF00106.28
A0A1I2NL81,PF00293.31
A0A7Y9KE51,PF11706.11;PF07336.14
A0A1I2KT02,PF13083.9
A0A317MT57,PF00072.27;PF00486.31
A0A0R1UV79,PF00005.30;PF13304.9
A0A1I2LP95,PF17932.4;PF00440.26
A0A3D9UME6,PF00072.27;PF00196.22
A0A919B918,PF01883.22
A0A841KXU5,PF00072.27;PF00486.31
A0A919B945,PF08962.14
A0A0R1UX72,PF00831.26
A0A841KQP5,PF01047.25;PF12802.10
A0A0R1VAH9,PF00072.27;PF00486.31
A0A0R1UZN9,PF00005.30;PF13304.9
A0A7Y9GDG3,PF12802.10
A0A7Y9GH91,PF00196.22
A0A1I2SN67,PF00455.25;PF08220.15
F2JW20,PF02325.20
A0A0R1UXU4,PF00486.31;PF00072.27
A0A398BFM0,PF00072.27;PF00486.31
V4PP39,PF00213.21
F2K1H7,PF00313.25
A0A852V696,PF00005.30;PF13304.9
A0A919EE07,PF00893.22
A0A398BLQ7,PF04239.15
A0A7Y9GBQ1,PF00072.27;PF00486.31
A0A543F3Z7,PF03259.20
A0A919ED41,PF00574.26
A0A0R1RTV1,PF02609.19
A0A1I6FQD5,PF00005.30
A0A1I2MCH5,PF01967.24
A0A398B7C0,PF04542.17
A0A852VBQ9,PF06902.14
A0A398B4W9,PF13443.9
A0A1I2JLM3,PF00005.30
A0A398B6F2,PF08176.15
A0A1M4X0I4,PF00005.30
A0A4R5B354,PF00005.30
D9QJC4,PF01521.23
A0A542YU94,PF00072.27;PF00196.22
A0A427WYD2,PF14803.9;PF00293.31
A0A233SSZ7,PF00072.27;PF00196.22
A0A1G9P4H9,PF00486.31;PF00072.27
A0A0N0GUW8,PF07729.15;PF00392.24
A0A430AGG3,PF00005.30;PF13304.9
A0A7M2SSW5,PF00072.27;PF00196.22
A0A6N0JLQ1,PF13561.9;PF00106.28
A0A1E7N0Z0,PF00072.27;PF00486.31
A0A7M2SDL8,PF02146.20
A0A1G8T4W5,PF00005.30;PF13304.9
A0A398BE86,
A0A317N0M5,
A0A1I2K874,
A0A398BCR7,
A0A7Y1MUI3,
