query_id,accession_id
A0A2S5JIF2,PF04586.20
A0A2S5JKP9,PF02798.23;PF13417.9;PF13409.9
A0A2S5JEW2,PF13769.9
A0A2S5JET9,PF01783.26
A0A2S5JM31,PF00444.21
A0A2S5JFW3,PF13420.10;PF00583.28;PF13673.10
A0A2S5JI44,PF00117.31
A0A2S5JHV4,PF01613.21
A0A2S5JIV5,PF13561.9;PF00106.28;PF08659.13
A0A2S5JFS8,PF13419.9;PF00702.29;PF13242.9
A0A2S5JFR9,PF14437.9;PF00383.26
A0A2S5JFS6,PF00005.30
A0A2S5JI13,PF06676.14
A0A2S5JFD8,PF07264.14
A0A2S5JLJ7,PF07835.15
A0A2S5JEJ8,PF00106.28;PF13561.9
A0A2S5JFG1,PF04403.16
A0A2S5JGJ0,PF00005.30
A0A2S5JFX8,PF02537.18
A0A2S5JHB9,PF00005.30
A0A2S5JEE6,PF13669.9;PF00903.28
A0A2S5JJ51,PF00486.31;PF00072.27
A0A2S5JMQ8,PF02556.17
A0A2S5JEQ5,PF01521.23
A0A2S5JH95,PF04542.17;PF08281.15
A0A2S5JJU4,PF00106.28;PF13561.9
A0A2S5JFE8,PF12096.11
A0A2S5JLQ9,PF00543.25
A0A2S5JL52,PF00005.30
A0A2S5JLU4,PF00072.27;PF00486.31
A0A2S5JF53,PF03061.25
A0A2S5JD99,PF03548.18
A0A2S5JG37,PF01569.24
A0A2S5JH45,PF00420.27
A0A0X7JJE9,PF01037.24
A0A1M5N443,PF00005.30;PF13304.9
A0A1R1EMP2,PF09335.14
A0A1R1EJM3,PF01894.20
A0A1R1E544,PF00072.27;PF00486.31
A9WNM4,PF07729.15;PF00392.24
A0A1R1EL72,PF00005.30;PF13304.9
A0A2V4V6U6,PF13561.9;PF00106.28;PF08659.13
A0A4R2GTG7,PF00111.30
A0A7W3PQ39,PF00196.22;PF00072.27
A0A1R1EPJ1,PF01799.23
A0A138AWJ3,PF00903.28
A0A1R1EL69,PF00528.25
A0A0X7JI22,PF04542.17;PF08281.15
K1LST5,PF00005.30;PF13304.9
A0A1R1EZ87,PF01042.24
A0A1R1EFD4,PF00072.27
A0A7W3PPI8,PF14437.9;PF00383.26
A0A1R1ELH7,PF00005.30;PF13304.9
A0A1R1EIN3,PF01451.24
A0A7W3JSI2,PF16859.8;PF00440.26
A0A1R1ELS1,PF13460.9;PF05368.16
A0A1R1ERU9,PF00072.27;PF00486.31
A0A1M5X284,PF00005.30;PF13304.9
A0A0K6HW69,PF00486.31;PF00072.27
A0A830ZY15,PF00005.30;PF13304.9
A0A1R1EAI7,PF00005.30;PF13304.9
A0A4V2FP31,PF00072.27;PF00486.31
A0A1R1ERW3,PF00106.28;PF13561.9
A0A1R1EPW2,PF03458.16
A0A4R2GM65,PF00005.30
A0A0K6I3W8,PF14229.9
A0A1R1F479,PF00072.27;PF00486.31
A0A1R1EV78,PF00106.28;PF13561.9;PF08659.13
A0A4Q7UE81,PF00106.28;PF13561.9
A0A2V3UEJ1,PF03737.18
A0A0A1M5J2,PF00072.27;PF00486.31
A0A0A1M5Q2,PF04039.16
A0A544VTB0,PF00440.26
A0A0M9X9U1,PF00072.27;PF00486.31
A0A544W156,PF02823.19
A0A544VT85,PF03551.17
A0A225SYS4,PF00005.30
A0A225SXC0,PF00027.32;PF13545.9
A0A0A1MVZ4,PF00085.23;PF13098.9
V8QPT2,PF02627.23
A0A225T388,PF04542.17
A0A1G7FPM8,PF01042.24
A0A0A1MVD4,PF00005.30;PF13304.9
A0A1G7F7H4,PF03703.17
A0A1I2DRY4,PF02583.20
A0A0P1EC45,PF00561.23;PF12697.10
A0A1I2EY42,PF02583.20
A0A0A1MZV3,PF02441.22
A0A0A1MXQ7,PF00072.27
A0A7X5URD4,PF03029.20
A0A1I2EAU1,PF01613.21
A0A544VT14,PF08768.14
A0A292DHJ1,PF00072.27;PF00486.31
A0A2S5JG19,
A0A4R2GRR5,
A0A1R1F0Q5,
A0A0X7JMT7,
A0A2S5JD51,
A0A1I3BC28,
A0A1G7CLB5,
