query_id,accession_id
A0A7X0DAK3,PF00196.22;PF00072.27
A0A7W9YRS8,PF04542.17;PF08281.15
A0A7W9YRS9,PF00582.29
A0A7W9YTI8,PF13561.9;PF00106.28;PF08659.13
A0A7W9YSY6,PF00528.25
A0A7W9YPN0,PF03009.20
A0A7W9YT88,PF00881.27
A0A7X0DAN0,PF02580.19
A0A7W9YSZ3,PF17099.8
A0A7W9YT91,PF04012.15
A0A7W9YUP0,PF01127.25
A0A7W9YQR8,PF00269.23
A0A7X0D9K2,PF00156.30
A0A7X0D861,PF13669.9;PF00903.28
A0A7W9YTA9,PF02660.18
A0A7X0D9B6,PF00106.28;PF13561.9;PF08659.13
A0A7X0DAR7,PF10844.11
A0A7W9YPR4,PF08868.13
A0A7X0D8K3,PF10502.12
A0A7W9YPQ6,PF00359.25
A0A7X0DAR1,PF02367.20
A0A7W9YPV3,PF00137.24
A0A7X0D8Y0,PF01649.21
A0A7W9YN55,PF01219.22
A0A7W9YRM7,PF01475.22
A0A7W9YSW9,PF04977.18
A0A7W9YS18,PF01507.22
A0A7W9YQA8,PF02581.20
A0A7W9YRH0,PF00581.23
A0A7W9YT81,PF01625.24
A0A7X0D9N7,PF03672.16
A0A7X0D9X8,PF00486.31;PF00072.27
A0A7W9YRB0,PF00359.25
A0A7W9YPN1,PF01168.23
A0A7X0DC52,PF00156.30
A0A7X0D8V7,PF00227.29
A0A7W9YPK0,PF00550.28
A0A7X0D8V1,PF08968.13
A0A7W9YR43,PF08241.15;PF13649.9;PF13847.9;PF13489.9;PF08242.15
A0A7W9YQP5,PF00005.30;PF13304.9
A0A7W9YPV7,PF00072.27;PF00196.22
A0A7W9YRG1,PF00510.21
A0A7X0D9U3,PF13456.9
A0A7W9YQH1,PF00005.30;PF13304.9
A0A7X0DAJ7,PF04542.17;PF08281.15;PF04545.19
A0A7W9YQN3,PF01243.23
A0A7X0DA62,PF00005.30;PF13304.9
A0A7X0D9B3,PF00313.25
A0A7W9YT93,PF01022.23
A0A7W9YUT1,PF07441.14
A0A7W9YS13,PF09680.13
A0A7W9YQ76,PF19824.2
A0A7W9YR33,PF09911.12
A0A7W9YSS5,PF07293.14
A0A7X0D9N0,PF06338.14
A0A7W9YS38,PF10737.12
A0A7W9YR27,PF12116.11
A0A7W9YQU6,PF07457.14
A0A7W9YTC3,PF10263.12
A0A7W9YTH4,PF10628.12
A0A7W9YNI8,PF01944.20
A0A7W9YR08,PF09501.13
I1D5G5,PF01939.19
A0LVC7,PF01903.20
A0LSE8,PF19599.2
A0LRW8,PF04138.17
A0A4R1QLP6,PF07315.14
I1CX42,PF10698.12
A0LQX6,PF07210.15
I1D4T1,PF13419.9;PF00702.29
A0A4R1QM51,PF01638.20
A0A4R1QFY1,PF05164.16
A0A4R1QHT8,PF01791.12
I1D0A4,PF01596.20;PF13578.9
A0A4R1QJD0,PF00005.30;PF13304.9
A0A4R1QHS2,PF00072.27;PF00486.31
A0A6N3WGU5,PF00072.27;PF00486.31
A0LTC2,PF00005.30;PF13304.9;PF12399.11
I1D872,PF00440.26
I1CY62,PF00392.24
I1D210,PF03621.16
I1D7R4,PF01638.20
A0A4R1QH23,PF00213.21
A0A4R1QGI3,PF00072.27;PF00486.31
A0LWV8,PF04542.17;PF08281.15
I1CYM2,PF02492.22
A0A4R1QP10,PF14098.9
A0LVE9,PF01799.23
A0LTI6,PF00072.27;PF00196.22
A0LUS2,PF04542.17
I1D2C9,PF03795.17
A0LTG7,PF01521.23
I1D880,PF00072.27;PF00196.22
I1CZT9,PF07729.15;PF00392.24
I1D3P4,
I1D224,
A0LTG6,
A0A7W9YQ73,
A0A4R1QMP8,
A0A7W9YNM3,
