query_id,accession_id
A0A4P6UNG3,PF00731.23
A0A4P6US57,PF00578.24;PF08534.13
A0A4P6UUX4,PF13673.10;PF00583.28;PF13508.10
A0A4V1A308,PF13561.9;PF00106.28;PF08659.13
A0A4P6USS3,PF01553.24
A0A4P6UR98,PF00440.26
A0A4P6UWB8,PF04073.18
A0A4P6UQ35,PF00293.31
A0A4P6UXN8,PF00885.22
A0A4P6US59,PF03808.16
A0A4P6UPV9,PF02308.19
A0A4P6UQE1,PF01741.21
A0A4P6UV29,PF04002.18;PF20582.1
A0A4P6UWY0,PF00072.27;PF00196.22
A0A4P6UVR5,PF02417.18
A0A4P6UWL1,PF00085.23
A0A4P6UVD3,PF00072.27;PF00486.31
A0A4P6UQ46,PF00072.27;PF00196.22
A0A4P6UW86,PF01025.22
A0A4P6US29,PF04607.20
A0A4P6UPP6,PF00072.27;PF00486.31
A0A4P6URI4,PF00717.26;PF01726.19
A0A4P6UWB1,PF14068.9
A0A4P6UR56,PF00416.25
A0A4P6UXF9,PF04263.19;PF04265.17
A0A4P6USJ7,PF04238.15
A0A4P6UV45,PF13669.9;PF00903.28
A0A4P6UQ82,PF05389.15
A0A060LRP5,PF00411.22
A0A060LUX1,PF00216.24
A0A8J3KN83,PF00011.24;PF17886.4
D3Q6S2,PF00072.27;PF00196.22
A0A0A0EYR3,PF03100.18
A0A2C9ZI04,PF04542.17;PF04545.19
A0A4R3MFU7,PF00005.30;PF13304.9
D3QAC8,PF00072.27;PF00196.22
A0A2T4JDU8,PF07345.14
H6MW61,PF00072.27;PF00196.22
A0A1B3XRL8,PF06949.14
A0A239DQ25,PF03259.20
A0A2V4VGS5,PF00005.30;PF13304.9
A0A0R1WCX1,PF00005.30;PF13304.9
A0A2V4VGJ1,PF00072.27;PF00486.31
A0A7W3QQV2,PF00072.27;PF00486.31
A0A1M5T1G6,PF00072.27;PF00486.31
A0A2V4VQA2,PF04025.15
A0A6I4TMD5,PF02556.17
A0A7W3LQL7,PF01799.23
A0A1G9E7P8,PF04149.15
A0A2V4VM05,PF00072.27;PF00196.22
A0A2V4VHF5,PF00510.21
A0A0R1WIL8,PF00005.30
A0A238USA7,PF03259.20
A0A1B3XL56,PF14069.9
A0A1B3XRA1,PF01025.22
A0A1B3XPL2,PF00188.29;PF01476.23
A0A2V4WK34,PF00005.30
A0A2V4VAR5,PF00072.27;PF00196.22
A0A7X6N2H2,PF00005.30;PF13304.9
A0A7X6S309,PF00696.31
A0A1B3XSU2,PF00005.30;PF13304.9
A0A239AFB3,PF00005.30;PF13304.9
A0A1M5QPL1,PF00005.30;PF13304.9
A0A2V4VXI3,PF13238.9
A0A7I7Q6N9,PF00440.26;PF17754.4
A0A1B3XMB2,PF13561.9;PF00106.28;PF08659.13
A0A6H0S0Q7,PF00253.24
A0A238V1A4,PF00005.30
A0A2V4VV27,PF01872.20
A0A2V4VKZ3,PF08281.15;PF04545.19;PF04542.17
A0A2V4VFU8,PF01371.22
A0A1B3XR23,PF00581.23
A0A2V4VU04,PF00005.30
A0A7C4RTM6,PF00005.30;PF13304.9
A0A1B3XJE4,PF00528.25
A0A1B3XMH4,PF01144.26
A0A2V4VUD3,PF00072.27;PF00486.31
A0A2V4VEG2,PF04297.17
A0A2V4VN24,PF17898.4
A0A1B3XHW5,PF07873.14
A0A0R1WJI4,PF00156.30
A0A1B3XR25,PF02609.19
A0A0R1WL81,PF00005.30
A0A2V4WFU6,PF00893.22
A0A7X6N148,PF00005.30;PF13304.9
A0A1B3XNT6,PF14174.9
A0A329CJV6,PF01047.25
A0A2V4W821,PF01503.20
A0A1G9DG54,PF04149.15
H6MSR2,PF01037.24
A0A7W6FQ11,PF00831.26
A0A2S6FYA6,PF00828.22
A0A239G1E1,PF00072.27;PF00196.22
A0A6H0S3Q5,PF00072.27;PF00196.22
A0A1H3M8V6,
A0A329BVW9,
A0A329CI81,
D1P3A2,
A0A2A9CYX2,
A0A086P4N4,
