query_id,accession_id
A0A3D9JLY4,PF00072.27;PF00486.31
A0A0A5FV63,PF10502.12
A0A101U361,PF13305.9
A0A841CG93,PF02467.19
A0A4Q0MJ91,PF13505.9;PF01389.20
A0A2N0ZCK4,PF13500.9
A0A410X2Y1,PF01475.22
A0A0A5HTK2,PF13662.9;PF02132.18
A0A410WWN5,PF03992.19
A0A3D9HUI8,PF17898.4
A0A0A5G9J9,PF13561.9;PF00106.28;PF08659.13
A0A562Q7G1,PF00578.24;PF08534.13
A0A410WQN3,PF14693.9;PF01386.22
A0A918HLC0,PF00072.27;PF00196.22
A0A410WSD3,PF00005.30
A0A3D9IZ94,PF06962.15
A0A1Z1WBJ6,PF04149.15
A0A4Q0MM40,PF07729.15;PF00392.24
A0A410WV68,PF02632.17
A0A3D9KT35,PF00072.27;PF00486.31
A0A3D9HU99,PF02357.22
A0A410WQY2,PF08281.15;PF04542.17
A0A2N0ZE54,PF00575.26
A0A0A5FYW8,PF00005.30;PF13304.9;PF02463.22
A0A3D9KEC4,PF00072.27;PF00486.31
A0A410X1Y2,PF04239.15
A0A449IQA8,PF00072.27;PF00486.31
A0A1Z1W4Z3,PF00072.27;PF00196.22
A0A3D9IR54,PF01899.19
A0A640TK01,PF00486.31;PF00072.27
A0A7Z0WR19,PF03029.20
A0A7Z0WFB4,PF00072.27;PF00196.22;PF08281.15
A0A410WQC9,PF01174.22
A0A410WXM0,PF00005.30
A0A1I5CLM5,PF01614.21;PF09339.13
A0A0A5I201,PF13419.9;PF00702.29
A0A2N0ZL94,PF00313.25
A0A562Q7D6,PF09424.13
A0A562QM51,PF00005.30
A0A4Q0MGJ9,PF20039.2
A0A3D9KCS1,PF01381.25;PF07883.14
A0A410WTP8,PF13302.10;PF00583.28
A0A562QD45,PF04239.15
A0A2N0ZMI9,PF00486.31;PF00072.27
A0A4Q0M9H2,PF08534.13;PF00578.24
A0A0A5FTZ3,PF00072.27;PF00486.31
A0A2N0ZE75,PF00574.26
A0A511DCE2,PF00903.28
A0A410WQ30,PF13561.9;PF00106.28
A0A3D9HU03,PF00072.27;PF00196.22
A0A410WSK5,PF00072.27;PF00486.31
A0A0A6UEZ8,PF08281.15
A0A640TF70,PF02585.20
A0A4Q0M7G3,PF02575.19
A0A1H8YPK5,PF17920.4;PF00440.26
A0A3D9KIY1,PF00312.25
A0A0A6UJZ6,PF02909.20
A0A410WQ96,PF00486.31;PF00072.27
A0A3D9HTV6,PF07729.15;PF00392.24
C7PY68,PF12802.10
A0A3D9JPE6,PF00072.27;PF00486.31
A0A1Z1WDM8,PF01475.22
A0A0A6UUY7,PF03551.17
A0A410WTA7,PF00072.27;PF00486.31
A0A3D9KF92,PF01895.22
A0A0A5FYL7,PF01168.23
A0A124I5R2,PF13561.9;PF00106.28;PF08659.13
A0A2Y9C2K1,PF00072.27;PF00196.22
A0A410X0Y9,PF02537.18
A0A1I4UWA1,PF00005.30;PF13304.9
A0A640TUN2,PF00072.27;PF00196.22
A0A0A6U9Q1,PF00072.27;PF00196.22
A0A543BM46,PF00072.27;PF00196.22
A0A2Y8ZVW6,PF00005.30;PF13304.9
A0A1Z1WH44,PF01638.20
A0A841CFA0,PF00072.27;PF00196.22;PF08281.15
A0A562QA13,PF00132.27
A0A3D9KIH3,PF00550.28
A0A1H8YCT1,PF00440.26
A0A3D9K9W8,PF12900.10
A0A1H7P262,PF01144.26
A0A410WU90,PF13302.10;PF00583.28
A0A0A6UIK5,PF00196.22;PF00072.27
A0A841CD58,PF12840.10
A0A543BJ44,PF00196.22;PF00072.27
A0A1H7JCF3,PF00005.30;PF13304.9
A0A0A6UJB3,PF00072.27;PF00196.22
A0A0A6URP8,PF00005.30;PF13304.9
A0A410X117,PF09902.12
A0A0A6X260,PF00072.27;PF00196.22
A0A101TH58,PF00300.25
A0A0A5GDI9,PF00005.30;PF13304.9
A0A2N0ZEJ7,PF00072.27;PF00196.22
A0A562QHA7,PF17932.4
A0A0A6UH28,PF00072.27;PF00196.22
A0A0A5HJN3,
A0A0M3AW35,
A0A1I5C6M6,
A0A562QGC8,
A0A4Q0M9X8,
