query_id,accession_id
A0A5M3Y1K0,PF13628.9
A0A852ZKJ3,PF11774.11
I4ET58,PF01507.22
A0A250DW19,PF00814.28
A0A250E3B4,PF00436.28
A0A250E310,PF00005.30
A0A164CG49,PF03885.16
A0A164ETF9,PF13279.9;PF03061.25
A0A250E0E0,PF00072.27;PF00486.31
A0A250DZJ2,PF02586.17
A0A250E3U1,PF00440.26
A0A250DW41,PF06133.14
A0A087LEN8,PF00590.23
A0A250DXZ9,PF00072.27
A0A164ETL5,PF00117.31
A0A250DWE3,PF00196.22;PF00072.27
A0A250E301,PF13419.9;PF00702.29;PF13242.9
A0A250DZN1,PF04138.17
A0A087LGG1,PF00005.30;PF13304.9
A0A250DVW9,PF00072.27;PF00486.31
A0A250E145,PF03652.18
A0A250DYJ9,PF00072.27;PF00486.31
Q607J5,PF00072.27;PF00486.31
A0A164DPH8,PF00392.24
A0A250DWL9,PF01928.24
A0A250E233,PF01966.25
A0A250DV53,PF04012.15
A0A087LDR2,PF00528.25
A0A286NSP0,PF00499.23
A0A161V8H4,PF01128.22;PF12804.10
A0A164F097,PF04509.15
A0A250DYW2,PF13561.9;PF00106.28;PF08659.13
A0A250E1B3,PF02537.18
Q60AV2,PF00005.30
A0A250DXW4,PF13561.9;PF00106.28;PF08659.13
A0A250DYL2,PF01252.21
A0A250E1X7,PF04542.17;PF04545.19
Q605R5,PF00072.27;PF00486.31
A0A250E2E9,PF00588.22;PF08032.15
A0A250E062,PF07702.16;PF00392.24
Q602L1,PF01510.28
A0A250DY16,PF10819.11
A0A164FCE3,PF01475.22
A0A250E3P8,PF01451.24
A0A250DXL1,PF01245.23
A0A250DWD1,PF01022.23;PF12840.10
A0A250E2Z9,PF08534.13;PF00578.24
Q606Q6,PF13417.9;PF13409.9;PF02798.23
A0A250DZ70,PF00005.30
A0A250E2K2,PF02632.17
A0A250E0H3,PF12685.10
A0A250DW80,PF00072.27;PF00486.31
A0A087L9Y3,PF01047.25;PF12802.10;PF13463.9
A0A250DYT1,PF02566.22
A0A250DZV7,PF03473.20;PF03475.17
A0A250E3L3,PF00265.21
A0A164FHX5,PF00528.25
A0A250E0K3,PF00581.23
A0A250DWE7,PF00005.30;PF13304.9
Q604K3,PF00581.23
A0A250E1B7,PF08359.14;PF00440.26;PF17932.4
Q608E0,PF03960.18
Q603C4,PF02082.23
A0A250DXU9,PF13302.10
A0A2T0YM57,PF17209.6
A0A2T0YAY6,PF01248.29
A0A2T0YEK1,PF01638.20
A0A1H3DD69,PF00005.30;PF13304.9
A0A2T0YEP7,PF00831.26
A0A2T0YHX7,PF00575.26
A0A2T0YGD3,PF08827.14
A0A2T0YI75,PF03734.17
R7RS74,PF00636.29
R7RUJ6,PF00005.30;PF13304.9
R7RQW6,PF12850.10;PF00149.31
R7RMV6,PF00005.30;PF13304.9
R7RS19,PF00828.22
A0A078KRG2,PF00072.27;PF00486.31
R7RRS3,PF01584.22
R7RN77,PF00005.30;PF13304.9
R7RR08,PF02645.19
R7RTY0,PF00005.30;PF13304.9
R7RPU4,PF00072.27
R7RTM9,PF00528.25
R7RTK3,PF01047.25;PF12802.10;PF13412.9
A0A1I7N8D3,PF01219.22
A0A840UBN4,PF01475.22
A0A840UHU0,PF00297.25
A0A840UFA1,PF00578.24;PF08534.13;PF10417.12
A0A1I7N7E2,PF00072.27;PF00486.31
A0A1I7MX20,PF00072.27
A0A840U851,PF00160.24
A0A840UC37,PF00005.30;PF13304.9
A0A1I7NBU3,PF02410.18
A0A840UM95,PF00072.27;PF00486.31
A0A840UGE4,PF00216.24
A0A1I7NIP9,PF02082.23
A0A840UD92,PF13412.9;PF01037.24;PF13404.9
A0A840UGF8,PF02639.17
A0A164F7Q0,
