query_id,accession_id
A0A917TP36,PF02130.20
A0A2V2YPY1,PF00072.27;PF00486.31
A0A1A9KH79,PF00005.30
A0A1G7Z1B3,PF00072.27;PF00196.22
A0A917TNW3,PF04542.17;PF04545.19
A0A2V2YWT1,PF04025.15
A0A2N0I1X4,PF00072.27;PF00486.31
A0A1R0KYU8,PF00072.27;PF00196.22
A0A2Z5M8V2,PF07729.15;PF00392.24
A0A2V2YU14,PF09335.14
A0A2V2YW13,PF00697.25
A0A2V2YLF5,PF13302.10
A0A2T5UN18,PF00005.30
A0A917TVX4,PF06338.14
A0A2Z5M9S7,PF13561.9;PF00106.28;PF08659.13
A0A2Z5ME01,PF00005.30
A0A2V2YVN1,PF00005.30;PF13304.9;PF02463.22
A0A1H9REN1,PF00072.27;PF00196.22
A0A2V2YNL2,PF00440.26
A0A841TSP5,PF00072.27;PF00486.31
A0A810KVP8,PF11716.11
A0A329QZC0,PF00072.27;PF00486.31
A0A0R1PH74,PF00005.30;PF13304.9
A0A8J3P8F3,PF00486.31;PF00072.27
A0A264E2C6,PF00189.23;PF07650.20
A0A1I2AKE5,PF03960.18
A0A544YUD8,PF00072.27;PF00196.22
A0A2P8GY08,PF00578.24;PF08534.13
W4RGM8,PF13370.9;PF13459.9
A0A3Q8WE93,PF13302.10;PF00583.28
A0A329QJ98,PF00072.27;PF00486.31
A0A544YVV4,PF00072.27;PF00196.22
A0A329QQM9,PF00977.24
A0A2R4BPC6,PF00027.32;PF13545.9
A0A1I1ZUI6,PF00376.26;PF13411.9
A0A511WY29,PF03946.17;PF00298.22
W4RRD9,PF02565.18;PF11967.11;PF13114.9
A0A2R4BN89,PF00072.27;PF00486.31
A0A329QNC0,PF00072.27;PF00196.22
A0A329QD18,PF01047.25;PF12802.10
A0A8J3KWI5,PF00072.27;PF00196.22
A0A2V3VCP2,PF17136.7
A0A511WSN9,PF03780.16
A0A511WLZ3,PF02694.18
A0A1H7WSJ6,PF08753.14
A0A810KUX5,PF01047.25;PF12802.10
A0A329R4Y9,PF00072.27;PF00486.31
W4RVK6,PF00583.28;PF13508.10;PF13673.10
W4RRC5,PF13380.9
A0A0A6VAB5,PF08864.13;PF08858.13
A0A8J3KYY3,PF01709.23
A0A2S2DNU4,PF00005.30;PF13304.9
A0A3Q8WF60,PF09500.13
A0A841EAY3,PF00196.22;PF00072.27
A0A841E9S8,PF00072.27;PF00486.31
A0A544Z023,PF00440.26
A0A4Y8KSP6,PF01042.24
W4RV35,PF01192.25
W4RM29,PF00293.31
A0A1I2A2Q7,PF02609.19
A0A4Y8KS92,PF00582.29
A0A841E345,PF00072.27;PF00196.22
W4RTQ2,PF00005.30;PF13304.9
A0A8J3BU07,PF03551.17
A0A4Y8KSH2,PF00072.27;PF00486.31
W4RT49,PF00072.27;PF00486.31
A0A2S2DHD5,PF00072.27;PF00486.31
A0A329R3F5,PF13302.10;PF00583.28
A0A511WUA2,PF00072.27;PF00486.31
A0A329QQB0,PF01475.22
A0A329QNF5,PF00005.30
A0A1L6J699,PF07729.15;PF00392.24
W4RT46,PF06508.16
A0A810KXR0,PF04199.16
A0A511WMD1,PF13302.10;PF00583.28;PF13420.10
B6EH77,PF00005.30;PF13304.9
A0A2R4BJI3,PF05280.14
A0A8J3BJG3,PF00196.22;PF00072.27
A0A329QDJ0,PF00005.30;PF13304.9
A0A0R1PFA6,PF10502.12
A0A0A6VEZ8,PF00005.30
A0A0R1PJD2,PF01381.25
A0A329QM07,PF00005.30;PF13304.9
A0A329QY30,PF03780.16
A0A0A6VFA5,PF01799.23
A0A511WS97,PF00436.28
A0A329QJC0,PF02630.17
A0A511WY12,PF00252.21
A0A0R1PJH3,PF00106.28;PF13561.9
A0A329QKR4,PF00072.27;PF00486.31
W4RMB3,PF02597.23
A0A438MFT8,PF03641.17;PF18306.4
A0A329QSJ0,PF00578.24;PF08534.13
A0A511WSC2,PF00364.25;PF13533.9
A0A511WUN1,PF02397.19
A0A1I2DZF0,PF00005.30
A0A544YVB5,PF00440.26
A0A511WT52,PF00403.29
A0A8J3PAM6,PF00005.30;PF13304.9
A0A8J3P7B1,
