query_id,accession_id
E6SE97,PF13419.9
H6NFI0,PF00072.27;PF00486.31
A0A366XRP0,PF00027.32;PF13545.9
A0A366XZB8,PF13580.9
A0A6N4V769,PF00072.27
A0A1M5WB87,PF00072.27;PF00486.31
A0A3M8DBQ3,PF01934.20
A0A1I4PZJ3,PF00581.23
A0A495ABI4,PF09963.12
A0A074LX90,PF01152.24
A0A7W9Q4M1,PF00475.21
A0A3M8DBD9,PF00072.27;PF00196.22
A0A495A303,PF00528.25
A0A163LPF0,PF00486.31;PF00072.27
A0A0N9UF03,PF01037.24;PF13412.9;PF13404.9
A0A6N4VKN3,PF00072.27;PF00486.31
A0A163H8Q2,PF00072.27;PF00196.22
A0A0A2UV19,PF09860.12
A0A0P6S699,PF00849.25
A0A494ZUK4,PF03994.17
A0A8H9LT15,PF00697.25
A0A0A2V9W0,PF02130.20
A0A0A2UT59,PF11127.11
A0A7Y9S3V7,PF00072.27;PF00486.31
A0A3M8CWK9,PF00269.23
A0A366Y0T6,PF00005.30;PF13304.9
A0A366Y1V4,PF00005.30
A0A1M5YK26,PF00072.27;PF00486.31
A0A366Y4G8,PF08177.14
A0A163L277,PF00156.30
A0A366XYK6,PF07729.15;PF00392.24
A0A0A2UZI4,PF06014.14
A0A0A2UTA2,PF00072.27;PF00486.31
A0A1I6I196,PF00293.31
A0A495ABK8,PF13561.9;PF00106.28;PF08659.13
A0A163J5Q7,PF00072.27;PF00486.31
W0V2D7,PF00072.27
A0A1I6G6L5,PF00005.30;PF13304.9
A0A3M8DAR9,PF00072.27;PF00196.22
A0A366XWX6,PF00581.23
H6NS49,PF02096.23
A0A0A2V0M1,PF01047.25;PF12802.10
A0A0A2VDB9,PF08827.14
H6NMD4,PF00528.25
A0A495A1E8,PF00005.30;PF13304.9
A0A0U3QLC4,PF06262.14
A0A163M000,PF00072.27;PF00486.31
A0A7Y9S1P1,PF00037.30;PF12838.10;PF13484.9;PF13237.9;PF12797.10
A0A0A2VFR2,PF00923.22
E6SBA5,PF00072.27;PF00196.22
A0A0U2XGN1,PF13483.9;PF12706.10
U2PX88,PF00072.27;PF00486.31
A0A163JG50,PF00072.27;PF00486.31
A0A163EG50,PF13561.9;PF00106.28;PF08659.13
A0A7X0JXU3,PF06035.14
A0A366XSL6,PF01250.20
U2NRQ4,PF00072.27;PF00486.31
A0A0N9US25,PF01037.24;PF13404.9;PF13412.9
A0A494ZZY7,PF00072.27;PF00486.31
A0A0P6S5V8,PF00005.30;PF13304.9
A0A366XTL4,PF00313.25
A0A3M8DSY8,PF00005.30;PF13304.9
A0A163M9P0,PF00005.30;PF13304.9
A0A859QGA1,PF14815.9;PF00293.31
A0A0A2UUJ5,PF00005.30;PF13304.9;PF02463.22
A0A163LXE3,PF07702.16;PF00392.24
A0A3M8D9P7,PF00072.27;PF00486.31
A0A0A2V2B4,PF06133.14
A0A859R1H0,PF13302.10
A0A3M8DR71,PF00486.31;PF00072.27
A0A163LYZ5,PF00072.27;PF00486.31
A0A366XXP5,PF00072.27;PF00486.31
A0A543BZY8,PF13580.9
A0A6I2MCD6,PF00486.31;PF00072.27
E0I5G9,PF00072.27;PF00196.22
A0A562LB71,PF07977.16
A0A7W9VVZ8,PF01037.24;PF13412.9;PF13404.9
A0A6I2M5Y7,PF01152.24
A0A1I2FZ87,PF00072.27;PF00196.22
E0I780,PF00072.27;PF00486.31
A0A6I2MIV1,PF04892.15
A0A4Y1ZIB5,PF01467.29
A0A1I2IH04,PF00005.30;PF13304.9
A0A4Y3WZ03,PF08281.15;PF04542.17
E0I6E7,PF00440.26
A0A2P2GGK0,PF00072.27;PF00486.31
A0A0P6VX03,PF07750.14
E0IBD8,PF13561.9;PF00106.28;PF08659.13
E0IGA9,PF13419.9;PF00702.29;PF12710.10;PF13242.9
E0ICF3,PF13581.9;PF02518.29
A0A0P6VSF8,PF00005.30;PF13304.9
N6Z329,PF00072.27;PF00196.22
A0A6I2MBG1,PF14068.9
A0A1I2GQX5,PF00072.27;PF00196.22
A0A4Y1Z735,PF00005.30
A0A0P6VJA5,PF00072.27;PF00196.22
A0A6P2GCL7,PF00072.27;PF00486.31
E0I9T3,PF00005.30
A0A163HB99,
A0A3M5W9D8,
