query_id,accession_id
R9LGA3,PF13185.9;PF01590.29
Q036U7,PF00528.25
B2FJT7,PF13548.9
B2FSW1,PF00072.27;PF00196.22
A0A1G5QS27,PF00005.30
A0A1G5PZU2,PF03061.25
A0A370GG47,PF00072.27;PF00196.22
A0A7Y9ED29,PF01202.25
A0A1I2JBX6,PF06271.15
A0A370GBL6,PF00005.30;PF13304.9
A0A7W5AHN9,PF00378.23;PF16113.8
W1SJ68,PF00072.27;PF00486.31
W1SNV8,PF00005.30
A0A0H2LRN7,PF00034.24;PF13442.9
A0A2W4C6N9,PF00106.28;PF13561.9
A0A7W7Q3K9,PF00486.31;PF00072.27
R9L4X4,PF00072.27;PF00196.22
R9LCB7,PF00313.25
R9LCH0,PF03994.17
A0A2W4CSW6,PF07729.15;PF00392.24
A0A1I2IKI8,PF02834.19;PF13563.9
W1SL43,PF00005.30;PF13304.9
W1SFN1,PF01634.21
A0A7W7VEY2,PF02566.22
A0A074M655,PF13561.9;PF00106.28;PF08659.13
R9LET2,PF00005.30
W1SKV5,PF00005.30;PF13304.9
A0A074N248,PF00005.30
R9LMH6,PF01066.24
W1SLG5,PF00072.27;PF00486.31
W1SE92,PF01042.24
A0A7I7KZD3,PF00005.30
A0A7Y9JIC9,PF00293.31
W1SK75,PF01047.25
W1SGD2,PF13443.9
A0A562LCY4,PF09278.14;PF13411.9;PF00376.26
R9LIY1,PF03551.17
R9LBN5,PF00929.27
W1SNB1,PF00072.27;PF00196.22
A0A370GCQ8,PF09527.13
A0A562M0Q7,PF01656.26;PF13614.9
R9L5I1,PF00005.30
W1SCZ5,PF02754.19
R9LHY7,PF09902.12
A0A562LVC4,PF01292.23
A0A7W7QA39,PF00005.30;PF13304.9
A0A7Y9JIL9,PF04203.16
R9LKX0,PF00132.27
W1SLZ5,PF00106.28;PF13561.9;PF08659.13
W1SAZ1,PF00072.27;PF00486.31
A0A7Y9EBV1,PF10502.12
B2FIX8,PF04985.17
W1SCL0,PF00756.23
Q033J4,PF00005.30;PF13304.9
A0A7I7KT34,PF01597.22
W1SMQ8,PF01144.26
W1SHZ3,PF01106.20
A0A7Y9EEF2,PF02082.23
R9LI48,PF00085.23
A0A7W7VH77,PF02627.23
R9LCW5,PF00072.27;PF00486.31
A0A1I2DD08,PF00005.30;PF13304.9
R9LFW9,PF00005.30;PF13304.9
A0A7I7L2J9,PF01209.21;PF08241.15;PF13649.9
A0A7Y9ES66,PF00072.27;PF00486.31
R9L9R6,PF03591.17
W1SGE5,PF00005.30
W1SLL3,PF00072.27;PF00486.31
A0A370GFA8,PF04542.17;PF08281.15;PF04545.19
A0A1I2HT31,PF02909.20;PF00440.26
W1SF22,PF00005.30;PF13304.9
A0A7Y9JGK3,PF08281.15;PF04545.19
R9LN51,PF03009.20
R9LIH4,PF00578.24;PF08534.13;PF13905.9
W1SBZ2,PF03551.17
W1SN33,PF00557.27
A0A370GEA2,PF03960.18
A0A1I2ITT5,PF00072.27;PF00196.22
W1SK29,PF01638.20
W1SGZ6,PF00072.27;PF00196.22
W1S9X0,PF00578.24;PF08534.13
A0A4R6BEK4,PF02580.19
A0A059F831,PF04542.17;PF08281.15
A0A430AVB3,PF00005.30;PF13304.9
A0A143YHP4,PF00072.27;PF00486.31
A0A143YRC1,PF00005.30;PF13304.9
A0A1N6TPV4,PF00753.30;PF19583.2
A0A1N6X3M8,PF00072.27;PF00486.31
A0A1G8ZTL4,PF08962.14
A0A084GK37,PF00440.26
A0A091BZK4,PF00359.25
A0A143Y4G2,PF02823.19;PF00401.23
A0A1N6XRG9,PF02441.22
W1SMY1,
W1SC86,
A0A7Y9JFA1,
A0A7U6GHZ6,
W1SNF1,
A0A3E0E319,
A0A370GLK5,
